task,n,mean_risk10,secs
gbs_naive__temporal__imp25.parquet,9329,0.05025029318880096,1.0929503440856934
gbs_naive__cvr1f1__imp23.parquet,8230,0.044183064603087845,2.160858392715454
gbs_naive__cvr1f4__imp23.parquet,8229,0.04220411615685103,2.1518030166625977
logistic_cr__cvr2f4__imp25.parquet,8229,0.045586422613033244,0.4584324359893799
logistic__cvr0f1__imp26.parquet,8230,0.0627675211367214,0.36153316497802734
logistic__cvr0f2__imp26.parquet,8230,0.0586550431531374,0.3681752681732178
logistic__cvr0f0__imp26.parquet,8232,0.061827481562557976,0.37307167053222656
gbs_naive__cvr2f0__imp23.parquet,8232,0.0443421473662164,2.2688241004943848
logistic__cvr1f0__imp26.parquet,8232,0.06072708402436571,0.3456087112426758
gbs_naive__cvr2f3__imp23.parquet,8230,0.0421022846372105,2.209824323654175
logistic__cvr0f4__imp26.parquet,8229,0.05986486385649047,0.368394136428833
logistic_cr__temporal__imp26.parquet,9329,0.04256562406301814,0.21027851104736328
logistic__cvr1f4__imp26.parquet,8229,0.058343588727067436,0.34129810333251953
logistic__cvr2f0__imp26.parquet,8232,0.06192895777963777,0.33019375801086426
logistic__cvr2f1__imp26.parquet,8230,0.05970905190566155,0.32709622383117676
logistic__cvr1f2__imp26.parquet,8230,0.06077825999355487,0.3612477779388428
logistic__cvr1f1__imp26.parquet,8230,0.06206271293235004,0.38407301902770996
logistic__cvr0f3__imp26.parquet,8230,0.060544109741436716,0.44565391540527344
logistic__cvr1f3__imp26.parquet,8230,0.06172520416447773,0.39420628547668457
logistic__cvr2f4__imp26.parquet,8229,0.06132503533921768,0.32209134101867676
logistic__cvr2f2__imp26.parquet,8230,0.06079381580131161,0.35425806045532227
logistic__cvr2f3__imp26.parquet,8230,0.06002722752996343,0.3772094249725342
logistic_cr__cvr0f0__imp26.parquet,8232,0.04632005147863369,0.36052536964416504
logistic_cr__cvr0f1__imp26.parquet,8230,0.047333632746284784,0.3712890148162842
logistic_cr__cvr0f3__imp26.parquet,8230,0.04533576557837218,0.3469233512878418
logistic_cr__cvr1f1__imp26.parquet,8230,0.04645373570274093,0.3690009117126465
logistic_cr__cvr1f2__imp26.parquet,8230,0.045500736566935304,0.3569028377532959
logistic_cr__cvr0f4__imp26.parquet,8229,0.04513086017524652,0.393965482711792
logistic_cr__cvr1f0__imp26.parquet,8232,0.04578103874064558,0.3962407112121582
logistic_cr__cvr1f3__imp26.parquet,8230,0.046405482256680314,0.2920989990234375
logistic_cr__cvr0f2__imp26.parquet,8230,0.04375460921763194,0.4586153030395508
gbs_naive__cvr0f0__imp24.parquet,8232,0.04438669397447257,2.036627769470215
logistic_cr__cvr1f4__imp26.parquet,8229,0.04367120622405327,0.32827162742614746
logistic_cr__cvr2f0__imp26.parquet,8232,0.046177115541436886,0.32562994956970215
gbs_naive__cvr1f4__imp24.parquet,8229,0.04224162320896518,2.0262792110443115
logistic_cr__cvr2f2__imp26.parquet,8230,0.045596906087676685,0.3325779438018799
gbs_naive__cvr2f4__imp24.parquet,8229,0.043724378272113035,1.9906072616577148
gbs_naive__cvr2f1__imp24.parquet,8230,0.044113750101268466,2.0139670372009277
gbs_naive__cvr0f3__imp24.parquet,8230,0.04336686579990724,2.0666961669921875
gbs_naive__cvr1f0__imp24.parquet,8232,0.04343979643288299,2.067633628845215
gbs_naive__cvr2f3__imp24.parquet,8230,0.042571858734110235,2.0264382362365723
gbs_naive__cvr0f4__imp24.parquet,8229,0.04375638087708172,2.0835256576538086
gbs_naive__cvr2f0__imp24.parquet,8232,0.04377394165610996,2.0760104656219482
logistic_cr__cvr2f4__imp26.parquet,8229,0.04562294935656548,0.38697075843811035
logistic_cr__cvr2f3__imp26.parquet,8230,0.045262428382319815,0.3915705680847168
logistic_cr__cvr2f1__imp26.parquet,8230,0.04519456708936096,0.41486096382141113
gbs_naive__cvr0f2__imp24.parquet,8230,0.04257598585734444,2.136789083480835
gbs_naive__cvr1f3__imp24.parquet,8230,0.04455270845471436,2.153125286102295
gbs_naive__cvr1f1__imp24.parquet,8230,0.04376945372073533,2.166722536087036
gbs_naive__cvr0f1__imp24.parquet,8230,0.04417200950917487,2.1926522254943848
gbs_naive__cvr1f2__imp24.parquet,8230,0.0449589407754642,2.2014689445495605
gbs_naive__cvr2f2__imp24.parquet,8230,0.0443728868053277,2.1594271659851074
logistic__temporal__imp27.parquet,9329,0.053824417598710775,0.25916385650634766
gbs_naive__temporal__imp26.parquet,9329,0.05010778963730316,0.9987456798553467
logistic_cr__temporal__imp27.parquet,9329,0.04255419535853992,0.2017529010772705
logistic__cvr0f0__imp27.parquet,8232,0.061888930688105,0.3430001735687256
logistic__cvr0f2__imp27.parquet,8230,0.05874396324622105,0.3309905529022217
logistic__cvr1f1__imp27.parquet,8230,0.0620622821589941,0.3079085350036621
logistic__cvr0f1__imp27.parquet,8230,0.0627674223679144,0.3562288284301758
logistic__cvr0f3__imp27.parquet,8230,0.06045021180634997,0.35137343406677246
logistic__cvr1f0__imp27.parquet,8232,0.06038419200072832,0.34151506423950195
logistic__cvr0f4__imp27.parquet,8229,0.059905744157418825,0.34247756004333496
logistic__cvr1f2__imp27.parquet,8230,0.060990684031891895,0.34095287322998047
logistic__cvr1f3__imp27.parquet,8230,0.06170972837803892,0.3527240753173828
logistic__cvr1f4__imp27.parquet,8229,0.05876376031085949,0.3520231246948242
logistic__cvr2f2__imp27.parquet,8230,0.06075796964856618,0.35349345207214355
logistic__cvr2f0__imp27.parquet,8232,0.062070062180774085,0.3698148727416992
logistic__cvr2f1__imp27.parquet,8230,0.059852582876976104,0.3970060348510742
logistic__cvr2f4__imp27.parquet,8229,0.061417124239453315,0.36218833923339844
gbs_naive__cvr1f2__imp25.parquet,8230,0.04460684238692673,1.8430135250091553
logistic_cr__cvr0f2__imp27.parquet,8230,0.04376182047599017,0.3525211811065674
logistic_cr__cvr0f1__imp27.parquet,8230,0.047332611812211246,0.3609812259674072
logistic_cr__cvr0f0__imp27.parquet,8232,0.046312881829945085,0.3726465702056885
logistic_cr__cvr0f4__imp27.parquet,8229,0.0451650162582415,0.3579726219177246
logistic_cr__cvr0f3__imp27.parquet,8230,0.045288811919170786,0.39007019996643066
logistic_cr__cvr1f0__imp27.parquet,8232,0.04557668258438753,0.377394437789917
gbs_naive__cvr0f0__imp25.parquet,8232,0.04446987886875791,2.0303356647491455
logistic__cvr2f3__imp27.parquet,8230,0.060010632050339754,0.47215938568115234
logistic_cr__cvr1f1__imp27.parquet,8230,0.046403866104728075,0.35843968391418457
logistic_cr__cvr2f3__imp27.parquet,8230,0.04523667112327638,0.22226166725158691
gbs_naive__cvr0f1__imp25.parquet,8230,0.044134593890835475,2.0542044639587402
logistic_cr__cvr1f3__imp27.parquet,8230,0.04635318387153798,0.3463001251220703
logistic_cr__cvr1f4__imp27.parquet,8229,0.04388037941970187,0.3519752025604248
gbs_naive__cvr1f1__imp25.parquet,8230,0.043988589602472886,1.9838922023773193
logistic_cr__cvr1f2__imp27.parquet,8230,0.04563368854637301,0.3996546268463135
gbs_naive__cvr2f0__imp25.parquet,8232,0.04412354326288823,1.9757716655731201
logistic_cr__cvr2f1__imp27.parquet,8230,0.04522685138284478,0.31511831283569336
gbs_naive__cvr0f2__imp25.parquet,8230,0.0426983625277867,2.048868179321289
gbs_naive__cvr0f4__imp25.parquet,8229,0.044263485674353883,2.0216290950775146
logistic_cr__cvr2f2__imp27.parquet,8230,0.04564707640521842,0.3207967281341553
logistic_cr__cvr2f0__imp27.parquet,8232,0.04622874832031562,0.33322978019714355
gbs_naive__cvr2f1__imp25.parquet,8230,0.04423193919318391,1.9817378520965576
logistic_cr__cvr2f4__imp27.parquet,8229,0.045623546600156516,0.31849026679992676
gbs_naive__cvr1f3__imp25.parquet,8230,0.044742807220067904,2.0705714225769043
gbs_naive__cvr2f3__imp25.parquet,8230,0.04237887650593204,1.9859375953674316
gbs_naive__cvr1f4__imp25.parquet,8229,0.04291518550478662,2.054170608520508
gbs_naive__temporal__imp27.parquet,9329,0.0496862646591171,0.9852228164672852
gbs_naive__cvr2f2__imp25.parquet,8230,0.044750593703095025,2.0358426570892334
logistic__temporal__imp28.parquet,9329,0.05314804624444984,0.19719171524047852
gbs_naive__cvr0f3__imp25.parquet,8230,0.044183892595249526,2.1342580318450928
gbs_naive__cvr1f0__imp25.parquet,8232,0.04354791636533809,2.1349573135375977
gbs_naive__cvr2f4__imp25.parquet,8229,0.04419580274709304,2.0707015991210938
logistic__cvr0f1__imp28.parquet,8230,0.06274345314233015,0.33165502548217773
logistic__cvr0f3__imp28.parquet,8230,0.06078687048676055,0.32532715797424316
logistic__cvr0f0__imp28.parquet,8232,0.06186601112861766,0.34955763816833496
logistic_cr__temporal__imp28.parquet,9329,0.04206444084747032,0.24259400367736816
logistic__cvr0f2__imp28.parquet,8230,0.05896234316012779,0.36281609535217285
logistic__cvr1f1__imp28.parquet,8230,0.06240335253912345,0.33219122886657715
logistic__cvr1f2__imp28.parquet,8230,0.06097004969468667,0.3870103359222412
logistic__cvr0f4__imp28.parquet,8229,0.059832901493172976,0.417971134185791
logistic__cvr1f0__imp28.parquet,8232,0.060434663113373206,0.40494561195373535
logistic__cvr1f3__imp28.parquet,8230,0.06179313899485369,0.39638233184814453
logistic__cvr2f3__imp28.parquet,8230,0.06010014501947992,0.3557603359222412
logistic__cvr2f2__imp28.parquet,8230,0.06080972250673143,0.364285945892334
logistic__cvr2f0__imp28.parquet,8232,0.06211767517027307,0.36774730682373047
logistic__cvr1f4__imp28.parquet,8229,0.05855840673699865,0.37577366828918457
logistic__cvr2f1__imp28.parquet,8230,0.05973943357095262,0.3674619197845459
logistic_cr__cvr0f2__imp28.parquet,8230,0.04385118342448989,0.32016539573669434
logistic_cr__cvr0f0__imp28.parquet,8232,0.046337481374795195,0.3485286235809326
logistic__cvr2f4__imp28.parquet,8229,0.06156918819981013,0.36446428298950195
logistic_cr__cvr0f1__imp28.parquet,8230,0.047313648853309145,0.33216023445129395
logistic_cr__cvr0f3__imp28.parquet,8230,0.045459890732097816,0.3293883800506592
logistic_cr__cvr1f0__imp28.parquet,8232,0.045613250623476674,0.3036231994628906
logistic_cr__cvr0f4__imp28.parquet,8229,0.045069710531850125,0.3398146629333496
logistic_cr__cvr1f1__imp28.parquet,8230,0.046634574683763204,0.31407666206359863
gbs_naive__cvr0f4__imp26.parquet,8229,0.04388992997999173,1.7718491554260254
logistic_cr__cvr1f2__imp28.parquet,8230,0.04559366369373074,0.3754429817199707
logistic_cr__cvr1f4__imp28.parquet,8229,0.043704564553288965,0.3777046203613281
logistic_cr__cvr2f1__imp28.parquet,8230,0.04517749491112875,0.26625561714172363
gbs_naive__cvr0f0__imp26.parquet,8232,0.044412815716873444,1.9349918365478516
logistic_cr__cvr1f3__imp28.parquet,8230,0.046358143159745284,0.437103271484375
logistic_cr__cvr2f2__imp28.parquet,8230,0.045648000959531025,0.3031432628631592
logistic__temporal__imp29.parquet,9329,0.053115201702022476,0.15065574645996094
logistic_cr__cvr2f0__imp28.parquet,8232,0.046203825321221186,0.34924983978271484
logistic_cr__cvr2f3__imp28.parquet,8230,0.04530121796254557,0.3398773670196533
logistic_cr__cvr2f4__imp28.parquet,8229,0.04566677893991388,0.33710241317749023
gbs_naive__cvr0f2__imp26.parquet,8230,0.04241943826690261,2.021350383758545
gbs_naive__cvr1f3__imp26.parquet,8230,0.04480742287558317,2.019447088241577
gbs_naive__cvr1f0__imp26.parquet,8232,0.04373701074665598,2.0453808307647705
gbs_naive__cvr2f0__imp26.parquet,8232,0.044103804099544355,2.0413362979888916
gbs_naive__cvr2f4__imp26.parquet,8229,0.04442007308422213,2.0545878410339355
gbs_naive__cvr2f2__imp26.parquet,8230,0.0443679328755412,2.0741755962371826
logistic__cvr0f1__imp29.parquet,8230,0.06255169878791315,0.3338432312011719
gbs_naive__cvr1f1__imp26.parquet,8230,0.04347560302828226,2.1116013526916504
gbs_naive__cvr2f3__imp26.parquet,8230,0.04231737121219856,2.0857856273651123
gbs_naive__cvr2f1__imp26.parquet,8230,0.043858784311370615,2.0923123359680176
gbs_naive__temporal__imp28.parquet,9329,0.05032543189674965,1.0513429641723633
gbs_naive__cvr1f2__imp26.parquet,8230,0.04455942443196763,2.1211764812469482
gbs_naive__cvr0f1__imp26.parquet,8230,0.04423795665984378,2.1628079414367676
gbs_naive__cvr1f4__imp26.parquet,8229,0.042668279366760625,2.297797441482544
logistic__cvr1f1__imp29.parquet,8230,0.06202529670192927,0.42722558975219727
gbs_naive__cvr0f3__imp26.parquet,8230,0.04399172583907896,2.3246796131134033
logistic__cvr0f0__imp29.parquet,8232,0.061644478907736174,0.5618751049041748
logistic__cvr1f2__imp29.parquet,8230,0.06080465494157036,0.42145657539367676
logistic__cvr1f0__imp29.parquet,8232,0.060467455214063416,0.4451029300689697
logistic__cvr0f2__imp29.parquet,8230,0.05883255695893148,0.5134999752044678
logistic_cr__cvr0f2__imp29.parquet,8230,0.043735394284907844,0.23641037940979004
logistic__cvr1f4__imp29.parquet,8229,0.058398115424941964,0.40751051902770996
logistic__cvr2f0__imp29.parquet,8232,0.06177632538262948,0.39356136322021484
logistic__cvr0f3__imp29.parquet,8230,0.0605224987876395,0.4871399402618408
logistic__cvr2f1__imp29.parquet,8230,0.05978316127259174,0.38561344146728516
logistic__cvr1f3__imp29.parquet,8230,0.06176377586329942,0.438448429107666
logistic__cvr0f4__imp29.parquet,8229,0.059972060107820496,0.48703455924987793
logistic_cr__temporal__imp29.parquet,9329,0.04210218118811489,0.2894303798675537
logistic__cvr2f3__imp29.parquet,8230,0.06018267546681395,0.32811760902404785
logistic__cvr2f4__imp29.parquet,8229,0.061282578354050446,0.31930017471313477
logistic__cvr2f2__imp29.parquet,8230,0.060687867848018766,0.38593626022338867
logistic_cr__cvr0f0__imp29.parquet,8232,0.04619011955968346,0.30901145935058594
logistic_cr__cvr0f3__imp29.parquet,8230,0.04533023306930642,0.2977566719055176
gbs_naive__cvr0f1__imp27.parquet,8230,0.04453143700258905,2.00309157371521
logistic_cr__cvr0f1__imp29.parquet,8230,0.04726725515717902,0.36618876457214355
logistic_cr__cvr0f4__imp29.parquet,8229,0.04516369528178773,0.3593266010284424
gbs_naive__cvr0f3__imp27.parquet,8230,0.0435256613834415,2.044828176498413
gbs_naive__cvr0f0__imp27.parquet,8232,0.04424354915077879,2.051905393600464
gbs_naive__cvr2f1__imp27.parquet,8230,0.0440964734159131,1.9137582778930664
gbs_naive__cvr1f2__imp27.parquet,8230,0.04452291928111883,2.0083136558532715
gbs_naive__cvr1f3__imp27.parquet,8230,0.04483495802528504,2.0138332843780518
gbs_naive__cvr0f2__imp27.parquet,8230,0.04243724942913912,2.084127426147461
gbs_naive__cvr0f4__imp27.parquet,8229,0.04365431639883289,2.083421230316162
logistic_cr__cvr1f1__imp29.parquet,8230,0.04636828617928845,0.4319443702697754
gbs_naive__cvr2f4__imp27.parquet,8229,0.0437377957350787,1.9458611011505127
gbs_naive__cvr1f4__imp27.parquet,8229,0.0429840393606235,2.0354361534118652
gbs_naive__cvr1f0__imp27.parquet,8232,0.0433555159132618,2.1003966331481934
logistic_cr__cvr2f0__imp29.parquet,8232,0.04611586453700731,0.3124983310699463
logistic_cr__cvr1f3__imp29.parquet,8230,0.04642981050578804,0.4997982978820801
logistic_cr__cvr1f0__imp29.parquet,8232,0.0456019426468957,0.5203444957733154
logistic_cr__cvr1f2__imp29.parquet,8230,0.0455358287375824,0.5168495178222656
gbs_naive__temporal__imp29.parquet,9329,0.05012088733696463,1.019313097000122
logistic_cr__cvr2f2__imp29.parquet,8230,0.045527705451667705,0.3395082950592041
logistic_cr__cvr2f4__imp29.parquet,8229,0.04551663212873696,0.3343346118927002
logistic__temporal__imp30.parquet,9329,0.05380644926399076,0.19712162017822266
gbs_naive__cvr2f2__imp27.parquet,8230,0.044054737881324385,2.0880422592163086
logistic_cr__cvr1f4__imp29.parquet,8229,0.04361446213664527,0.3752458095550537
gbs_naive__cvr2f0__imp27.parquet,8232,0.044303667326147156,2.112083673477173
logistic_cr__cvr2f1__imp29.parquet,8230,0.045214845445259985,0.37653326988220215
logistic_cr__cvr2f3__imp29.parquet,8230,0.04532203823974033,0.4171712398529053
gbs_naive__cvr2f3__imp27.parquet,8230,0.04259066368156364,2.0975592136383057
gbs_naive__cvr1f1__imp27.parquet,8230,0.043541695289381274,2.266411542892456
gbs_naive__cvr0f2__imp28.parquet,8230,0.042521942040162665,1.7439343929290771
logistic__cvr0f0__imp30.parquet,8232,0.06184220266617421,0.351543664932251
logistic_cr__temporal__imp30.parquet,9329,0.04242337638465669,0.20801544189453125
logistic__cvr0f1__imp30.parquet,8230,0.06282008259622213,0.35015034675598145
logistic__cvr0f3__imp30.parquet,8230,0.0607728188092381,0.3566319942474365
logistic__cvr1f0__imp30.parquet,8232,0.0607149927008072,0.3395102024078369
logistic__cvr0f4__imp30.parquet,8229,0.06008827069836963,0.34374213218688965
gbs_naive__cvr0f3__imp28.parquet,8230,0.04413597233879254,1.7820079326629639
logistic__cvr1f1__imp30.parquet,8230,0.06210327164146209,0.371889591217041
logistic__cvr1f2__imp30.parquet,8230,0.061040785595619595,0.368206262588501
logistic__cvr0f2__imp30.parquet,8230,0.05907681295173464,0.4193000793457031
logistic__cvr1f3__imp30.parquet,8230,0.061777748407756114,0.3315296173095703
logistic__cvr1f4__imp30.parquet,8229,0.05889953455009849,0.3401508331298828
logistic__cvr2f1__imp30.parquet,8230,0.060149380830743775,0.33288025856018066
logistic__cvr2f0__imp30.parquet,8232,0.06220629002372751,0.3698587417602539
logistic__cvr2f3__imp30.parquet,8230,0.06020281751396514,0.34374523162841797
logistic_cr__cvr1f1__imp30.parquet,8230,0.04630510471618182,0.3050220012664795
logistic_cr__cvr0f2__imp30.parquet,8230,0.04383348442430121,0.34543848037719727
logistic_cr__cvr0f1__imp30.parquet,8230,0.04727070784640934,0.34949302673339844
logistic__cvr2f2__imp30.parquet,8230,0.06085848413964873,0.3903543949127197
gbs_naive__cvr0f1__imp28.parquet,8230,0.044103066001620866,1.9465610980987549
logistic__cvr2f4__imp30.parquet,8229,0.06130811432748859,0.38959288597106934
logistic_cr__cvr1f0__imp30.parquet,8232,0.045636358734630976,0.33825182914733887
logistic_cr__cvr0f0__imp30.parquet,8232,0.04631084865991634,0.37673306465148926
logistic_cr__cvr0f3__imp30.parquet,8230,0.04542411985324132,0.36650562286376953
logistic_cr__cvr0f4__imp30.parquet,8229,0.04514993642356916,0.3660883903503418
logistic_cr__cvr1f2__imp30.parquet,8230,0.04559049050838543,0.337691068649292
gbs_naive__cvr0f4__imp28.parquet,8229,0.043769711218114835,1.9908044338226318
logistic_cr__cvr1f3__imp30.parquet,8230,0.04638310916938376,0.34508657455444336
logistic_cr__cvr2f1__imp30.parquet,8230,0.04534173443623139,0.24115920066833496
gbs_naive__cvr1f0__imp28.parquet,8232,0.043366644830242364,1.9762234687805176
logistic_cr__cvr2f4__imp30.parquet,8229,0.045455298404195404,0.2286207675933838
logistic_cr__cvr1f4__imp30.parquet,8229,0.043877174023467545,0.35182905197143555
logistic_cr__cvr2f3__imp30.parquet,8230,0.04527632182801457,0.27312183380126953
gbs_naive__cvr2f2__imp28.parquet,8230,0.04443899554161263,1.9632253646850586
gbs_naive__cvr1f4__imp28.parquet,8229,0.042482664576095994,1.9950995445251465
logistic_cr__cvr2f2__imp30.parquet,8230,0.0455740326446239,0.30045461654663086
gbs_naive__cvr1f3__imp28.parquet,8230,0.04522942753785652,1.9982256889343262
logistic_cr__cvr2f0__imp30.parquet,8232,0.046232330251920896,0.327333927154541
gbs_naive__cvr2f3__imp28.parquet,8230,0.04215337193654434,1.946462869644165
gbs_naive__cvr0f0__imp28.parquet,8232,0.04434258076615712,2.0935120582580566
gbs_naive__cvr2f0__imp28.parquet,8232,0.04416905571962872,1.996600866317749
gbs_naive__cvr1f1__imp28.parquet,8230,0.044245669110292464,2.0579302310943604
gbs_naive__cvr2f1__imp28.parquet,8230,0.044362229486905665,2.008354663848877
gbs_naive__cvr1f2__imp28.parquet,8230,0.044495387412858516,2.0372157096862793
gbs_naive__temporal__imp30.parquet,9329,0.05059021750210465,0.8967454433441162
gbs_naive__cvr2f4__imp28.parquet,8229,0.04402629599913621,2.0083022117614746
gbs_naive__cvr2f0__imp29.parquet,8232,0.043952504995651946,1.552826166152954
gbs_naive__cvr0f1__imp29.parquet,8230,0.04390140630578145,1.6097283363342285
gbs_naive__cvr0f2__imp29.parquet,8230,0.04211330865673106,1.6581456661224365
gbs_naive__cvr1f1__imp29.parquet,8230,0.043628202725486585,1.6816351413726807
gbs_naive__cvr2f1__imp29.parquet,8230,0.04392293543701036,1.683655023574829
gbs_naive__cvr2f4__imp29.parquet,8229,0.04384670841142898,1.6703717708587646
gbs_naive__cvr1f0__imp29.parquet,8232,0.043291892345811274,1.721745252609253
gbs_naive__cvr1f4__imp29.parquet,8229,0.04214976007581293,1.7270112037658691
gbs_naive__cvr0f0__imp29.parquet,8232,0.04428556983924536,1.7646238803863525
gbs_naive__cvr0f4__imp29.parquet,8229,0.0433824738162564,1.7639503479003906
gbs_naive__cvr1f3__imp29.parquet,8230,0.04481190276764099,1.7928595542907715
gbs_naive__cvr2f2__imp29.parquet,8230,0.04406244673705484,1.7727911472320557
gbs_naive__cvr1f2__imp29.parquet,8230,0.04410786717367112,1.8512723445892334
gbs_naive__cvr2f3__imp29.parquet,8230,0.04200558499366699,1.8291490077972412
gbs_naive__cvr0f3__imp29.parquet,8230,0.043927187415456224,1.876532793045044
gbs_naive__cvr2f0__imp30.parquet,8232,0.04459570824752646,1.3183112144470215
gbs_naive__cvr2f1__imp30.parquet,8230,0.04428371990173969,1.3046951293945312
gbs_naive__cvr0f2__imp30.parquet,8230,0.042657094165634374,1.3578977584838867
gbs_naive__cvr0f0__imp30.parquet,8232,0.04484536456658374,1.3648135662078857
gbs_naive__cvr0f4__imp30.parquet,8229,0.04385602627520277,1.3799612522125244
gbs_naive__cvr1f2__imp30.parquet,8230,0.04530288605615358,1.3831307888031006
gbs_naive__cvr0f3__imp30.parquet,8230,0.043951598269590025,1.3999340534210205
gbs_naive__cvr1f1__imp30.parquet,8230,0.04354157456274007,1.426131248474121
gbs_naive__cvr1f0__imp30.parquet,8232,0.04341697282059003,1.454409122467041
gbs_naive__cvr1f4__imp30.parquet,8229,0.04317096232138851,1.463057279586792
gbs_naive__cvr1f3__imp30.parquet,8230,0.04487224219621428,1.4755747318267822
gbs_naive__cvr2f3__imp30.parquet,8230,0.04267378398024931,1.3929569721221924
gbs_naive__cvr2f2__imp30.parquet,8230,0.04468706813117993,1.45872163772583
gbs_naive__cvr2f4__imp30.parquet,8229,0.04383048983531583,1.408905267715454
gbs_naive__cvr0f1__imp30.parquet,8230,0.044084258820238906,1.5738284587860107
