split,contrast,model_a,model_b,tier,learner_matched,horizon_y,metric,est,lo,hi,lo_rubin,hi_rubin,se,fmi,df,m,ci_excludes_zero,note,interval_valid,interval_note
cv,deephit - nfg,deephit,nfg,secondary,False,10.0,nb_all_at_0.02,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,10.0,nb_all_at_0.03,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,10.0,nb_all_at_0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,10.0,nb_all_at_0.075,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,10.0,nb_all_at_0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,10.0,log_eo_ratio,0.0874890559011807,0.075051219202578,0.1092503551393747,0.0725024070373955,0.1024757047649658,0.0073176634281939,1.0517219679791106,28.12099918974771,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,mean_pred,0.0052514940500259,0.0043642424046993,0.006191605515778,0.0043109672274997,0.0061920208725521,0.0004599161691451,1.0428116603206568,29.07640994604804,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,obs_cif,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,eo,0.0818222045898437,0.0679160431027412,0.0961653739213943,0.0666965617061253,0.0969478474735621,0.007450087108213,0.9598016067957976,34.92494481576833,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,calib_intercept,-0.1111562686661879,-0.1253271680325269,-0.0959551451727747,-0.1270966964121336,-0.0952158409202422,0.0078350577749989,0.9873619356213278,33.00638549277663,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,calib_slope,-0.0286839604377746,-0.0546552419662475,0.0004444539546965,-0.0566972259365587,-0.0006706949389906,0.0141221638366325,0.5525552399615584,101.3907292216972,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,ici,0.0016468076889092,-0.0039561750600114,0.0054510688642039,-0.0033014123215844,0.0065950276994029,0.0025244714961006,0.030970584408724,17269.826585513372,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,e50,0.0005489891550193,-0.0015630932350177,0.0019770714570768,-0.0013400004386031,0.0024379787486417,0.0009630855143761,0.1302468871814757,1660.772281917651,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,e90,0.0051510564982891,-0.0139873447827994,0.0197819665540009,-0.0126593515158212,0.0229614645123994,0.0090864367645264,0.0324697627514081,16340.914185904016,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,obs_concordant,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,eo_concordant,0.0818222045898437,0.0679160431027412,0.0961653739213943,0.0666965617061253,0.0969478474735621,0.007450087108213,0.9598016067957976,34.92494481576833,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,calib_intercept_concordant,-0.1111562686661879,-0.1253271680325269,-0.0959551451727747,-0.1270966964121336,-0.0952158409202422,0.0078350577749989,0.9873619356213278,33.00638549277663,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,calib_slope_concordant,-0.0286839604377746,-0.0546552419662475,0.0004444539546965,-0.0566972259365587,-0.0006706949389906,0.0141221638366325,0.5525552399615584,101.3907292216972,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,ici_concordant,0.0016468076889092,-0.0039561750600114,0.0054510688642039,-0.0033014123215844,0.0065950276994029,0.0025244714961006,0.030970584408724,17269.826585513372,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,e50_concordant,0.0005489891550193,-0.0015630932350177,0.0019770714570768,-0.0013400004386031,0.0024379787486417,0.0009630855143761,0.1302468871814757,1660.772281917651,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,e90_concordant,0.0051510564982891,-0.0139873447827994,0.0197819665540009,-0.0126593515158212,0.0229614645123994,0.0090864367645264,0.0324697627514081,16340.914185904016,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,auc,0.0017666717370351,0.0001799136400222,0.003501358628273,6.534464818431216e-05,0.0034679988258859,0.0008640820090448,0.3363989357968047,265.4288505022179,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,cindex,0.0009082396825154,-0.0011685296893119,0.0034215003252029,-0.001440866880949,0.00325734624598,0.0011929281523311,0.3412013074272498,258.2147685818823,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,auc_marginal_ipcw,0.0007536828517913,-0.0007801085710525,0.0024107798933982,-0.0008649607439841,0.0023723264475668,0.0008212801067204,0.3717926179814002,218.5312992821847,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,cindex_marginal_ipcw,0.0004532436529795,-0.0009337797760963,0.0019217133522033,-0.0009871545598188,0.0018936418657778,0.0007323957058098,0.2902287154972941,353.6819928696881,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,at_risk_fraction,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,nb_at_0.01,0.0001483805477619,-0.0002084635198116,0.0004953369498252,-0.0002079646388174,0.0005047257343412,0.0001812802150472,0.2677482065956117,413.70534605123873,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,nb_at_0.02,-4.551137487093608e-05,-0.0003934703767299,0.0003088418394327,-0.0004029321830124,0.0003119094332705,0.0001814659272811,0.3493752548035645,246.60199026903865,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,nb_at_0.03,-0.0001430901388327,-0.0005358334630727,0.0002886804752051,-0.0005622166476674,0.000276036370002,0.0002120764730705,0.4570088505006552,146.41414443166929,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,nb_at_0.05,-0.0001130712529023,-0.0005639591254293,0.0003559646196663,-0.0005789178666483,0.0003527753608436,0.0002370161836125,0.2616783112623249,432.5636276710344,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,nb_at_0.075,-1.844031115372976e-05,-0.0005580939818173,0.000578944850713,-0.0005974862361888,0.0005606056138813,0.0002934862577687,0.4070411806844339,183.2833406197205,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,nb_at_0.2,0.0006372211656222,-0.0005856659379787,0.0018677840591408,-0.0005993448523945,0.0018737871836391,0.0006291601683775,0.2606982688703707,435.72999789420464,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,frac_above_0.01,-0.0532869458198547,-0.0664463639259338,-0.0390027150511741,-0.0676306178959931,-0.0389432737437163,0.0070139243677792,1.0429259209709316,29.06596264458922,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,frac_above_0.02,0.0145969152450561,0.0075494647026062,0.0214413404464721,0.0074300140188448,0.0217638164712674,0.0035134496003283,1.019058707781211,30.875265229913538,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,frac_above_0.03,0.0193982054789861,0.0124743871390819,0.0258559882640838,0.01310886958528,0.0256875413726921,0.0030846682165971,1.013813096554284,31.231114424395777,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,frac_above_0.05,0.0160495628913243,0.0103116035461425,0.0202101171016693,0.0109848121303863,0.0211143136522623,0.0024866775608027,1.0012599711858292,32.071959875554235,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,frac_above_0.075,0.0183705568313598,0.0136651389300823,0.0219354629516601,0.0135579096784542,0.0231832039842654,0.0023644228428566,0.9932494283136388,32.608905087763326,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,frac_above_0.2,0.0252808752159277,0.0210687518119812,0.0302544236183166,0.0206026825106369,0.0299590679212185,0.0023026017708371,0.9693148140242452,34.24985976106212,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,nb_all_at_0.01,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,nb_all_at_0.02,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,nb_all_at_0.03,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,nb_all_at_0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,nb_all_at_0.075,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,nb_all_at_0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
cv,deephit - nfg,deephit,nfg,secondary,False,15.0,log_eo_ratio,0.0782894186508002,0.0645667785778641,0.0917702727019786,0.0644268954653377,0.0921519418362628,0.0067637435501588,1.0549756760626614,27.66236283377931,30,True,"Both are competing-risk deep models fitted as 10-member ensembles, so this contrast isolates the training objective (ranking-weighted likelihood versus a monotone cumulative-incidence parameterisation) rather than the competing-risk assumption. Not learner-matched in the sense used for the naive-versus-competing pairs.",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,mean_pred,0.0012616900727152,0.0011792795732617,0.0013523476663976,0.0011748294912126,0.0013485506542179,4.430664639355138e-05,0.0509874766944155,4970.736469786907,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,obs_cif,0.0,0.0,0.0,0.0,0.0,0.0,0.0002143852355178,9326.000643017896,30,False,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,eo,0.0912426908810933,0.0770907014608383,0.1101721882820129,0.0746959237676456,0.107789457994541,0.0084412608053926,0.0075079738151345,9103.648060451913,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,calib_intercept,-0.1203643878300984,-0.1454120978713035,-0.0985758818686008,-0.1439100766058615,-0.0968186990543354,0.0120103764790841,0.0514763227263481,4927.650499249228,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,calib_slope,-0.0529810587565104,-0.0815762087702751,-0.0328215613961219,-0.077643449117237,-0.0283186683957838,0.0125806331446693,0.0381860716706352,6215.600659198429,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,ici,0.0012580734988053,0.0010416406323201,0.001364939531777,0.0011039222826693,0.0014122247149413,7.863870067629556e-05,0.0171682942989509,8406.333422745885,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,e50,0.0001548019160206,-0.0001254155766218,0.0003842199337668,-8.33783018899797e-05,0.0003929821339312,0.0001215055598413,0.0154665103990636,8555.26602666966,30,False,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,e90,0.0033362178752819,0.0029258699854835,0.0037759764818474,0.0028118284308231,0.0038606073197408,0.0002674055882178,0.0985453392497755,2233.8852482723446,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,obs_concordant,0.0002894140779972,0.0002243885537609,0.0003605457954108,0.0002217608586268,0.0003570672973675,3.451310311052082e-05,0.0002143852355178,9326.000643017896,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,eo_concordant,0.0594993313153584,0.0492364734411239,0.0727691054344177,0.0476777573624449,0.071320905268272,0.0060307077488103,0.0106434151475251,8920.638602229043,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,calib_intercept_concordant,-0.0847680787245432,-0.1078545719385147,-0.0643788147717714,-0.1068042014311179,-0.0627319560179685,0.0112404079882656,0.0505897475185912,5006.052124461276,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,calib_slope_concordant,-0.0454575479030609,-0.0742147371172905,-0.0246513560414314,-0.0706636050161634,-0.0202514907899583,0.012857914801672,0.0393629200377814,6092.927518985575,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,ici_concordant,0.0008857669619222,0.0007515631848946,0.0010277700726874,0.0007436608999058,0.0010278730239386,7.24930390029655e-05,0.0242713111786502,7707.308859990197,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,e50_concordant,9.922150056809186e-05,-0.0001012289052596,0.0004269467550329,-0.0001554309551436,0.0003538739562798,0.000129905864952,0.0271452668284553,7402.226244078292,30,False,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,e90_concordant,0.0019319870198766,0.0014044541167095,0.0024538163561373,0.0013645760168523,0.0024993980229009,0.0002893759197164,0.0840031415212844,2807.466631255937,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,auc,0.0001758873462677,-0.0001938939094543,0.0005510449409484,-0.0001969513805627,0.0005487260730981,0.0001901529568637,0.0780901731834801,3095.5437360876617,30,False,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,cindex,0.0001657585302988,-0.0002102851867675,0.0005524769425392,-0.0002264323741078,0.0005579494347055,0.0001999465926876,0.123564211318768,1567.7442590852736,30,False,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,auc_marginal_ipcw,0.0001758873462677,-0.0001938939094543,0.0005510449409484,-0.0001969513805627,0.0005487260730981,0.0001901529568637,0.0780901731834801,3095.5437360876617,30,False,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,cindex_marginal_ipcw,0.0001657585302988,-0.0002102851867675,0.0005524769425392,-0.0002264323741078,0.0005579494347055,0.0001999465926876,0.123564211318768,1567.7442590852736,30,False,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,at_risk_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0002143852355178,9326.000643017896,30,False,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,nb_at_0.01,-2.544472614924113e-05,-4.6558678150177e-05,-1.0827556252479552e-05,-8.118278949794953e-05,3.029333719946728e-05,2.813970588988427e-05,0.5123597150942122,115.2485917352283,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,nb_at_0.02,3.463708174725373e-05,-0.0001334440894424,0.0004440834745764,-0.0002959658960908,0.0003652400595854,0.0001670455008141,0.4910314586523808,125.03096322385392,30,False,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,nb_at_0.03,-2.980027347803116e-05,-0.0002486426383256,0.0003867775667458,-0.0003774997471071,0.0003178992001511,0.0001762225315613,0.4033018686594301,182.1876877532355,30,False,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,nb_at_0.05,1.1095382312002282e-05,-0.0003892784880008,0.0006150883244117,-0.0005234663090068,0.0005456570736308,0.000270874843564,0.4095532361947024,176.91439212897615,30,False,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,nb_at_0.075,-0.0001858005465085,-0.00070109765511,0.0004780212184414,-0.000788916379354,0.0004173152863368,0.0003068020387382,0.2639409237185026,406.6840294704234,30,False,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,nb_at_0.2,-0.0003894665365805,-0.0006967521039769,-2.6798166800290343e-05,-0.0007229180857494,-5.601498741170422e-05,0.000170052248011,0.0887852356165111,2599.349963117513,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,frac_above_0.01,0.0028763343890508,0.0015006959438323,0.0046092867851257,0.0012161587314935,0.004536510046608,0.0008356385882205,0.58332547232448,89.8659074796495,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
temporal,cox_naive - csc_cox,cox_naive,csc_cox,primary,True,5.0,frac_above_0.02,0.00527030924956,0.0035373568534851,0.0071818828582763,0.0034160810547055,0.0071245374444145,0.0009404958887629,0.3780898339270871,206.062858833888,30,True,"same Cox proportional hazards learner, competing death censored versus modelled",True,
