"task","n","mean_risk10","secs"
"rsf_cr__temporal__imp24",9329,0.0427057346263679,98.8492050170898
"rsf_naive__cvr0f0__imp24",8232,0.043273474676854,108.473651647568
"rsf_naive__cvr0f1__imp24",8230,0.0425135153023856,109.489551305771
"rsf_naive__cvr0f2__imp24",8230,0.0415954479213666,108.026784658432
"rsf_naive__cvr0f3__imp24",8230,0.042503972848841,106.333231449127
"rsf_naive__cvr0f4__imp24",8229,0.0426488162985117,111.752107381821
"rsf_naive__cvr1f0__imp24",8232,0.0420244462083574,109.338802337646
"rsf_naive__cvr1f1__imp24",8230,0.0424367627003337,107.267599821091
"rsf_naive__cvr1f2__imp24",8230,0.0436437822008242,107.14328455925
"rsf_naive__cvr1f3__imp24",8230,0.0442087261878566,108.00790309906
"rsf_naive__cvr1f4__imp24",8229,0.0425868102199947,108.398906707764
"rsf_naive__cvr2f0__imp24",8232,0.0441805547577445,111.191551685333
"rsf_naive__cvr2f1__imp24",8230,0.0427059460425854,109.935145616531
"rsf_naive__cvr2f2__imp24",8230,0.0434054101284258,109.069532155991
"rsf_naive__cvr2f3__imp24",8230,0.0422323173962866,108.603404521942
"rsf_naive__cvr2f4__imp24",8229,0.0432403215323248,109.063838481903
"rsf_cr__cvr0f0__imp24",8232,0.0367843058822891,202.459280967712
"rsf_cr__cvr0f1__imp24",8230,0.0373265609091271,203.417184114456
"rsf_cr__cvr0f2__imp24",8230,0.0366156502197611,203.811817407608
"rsf_cr__cvr0f3__imp24",8230,0.0367627722850066,201.736480951309
"rsf_cr__cvr0f4__imp24",8229,0.0372472155442181,202.362460136414
"rsf_cr__cvr1f0__imp24",8232,0.0364706299422468,202.209501504898
"rsf_cr__cvr1f1__imp24",8230,0.0369806881382268,201.166028261185
"rsf_cr__cvr1f2__imp24",8230,0.0371755616299717,202.532069206238
"rsf_cr__cvr1f3__imp24",8230,0.0373968979418552,206.206442832947
"rsf_cr__cvr1f4__imp24",8229,0.0361432186047792,204.75152182579
"rsf_cr__cvr2f0__imp24",8232,0.0377638130126199,201.328899860382
"rsf_cr__cvr2f1__imp24",8230,0.0373778720270543,204.410484790802
"rsf_cr__cvr2f2__imp24",8230,0.0376154940816492,203.458473920822
"rsf_cr__cvr2f3__imp24",8230,0.0356447731941486,203.848919868469
"rsf_cr__cvr2f4__imp24",8229,0.0367399987624607,208.350221395493
"rsf_naive__temporal__imp25",9329,0.0490307935169861,45.2641065120697
"rsf_cr__temporal__imp25",9329,0.0426350054084134,95.8304216861725
"rsf_naive__cvr0f0__imp25",8232,0.0435114581376583,106.787080287933
"rsf_naive__cvr0f1__imp25",8230,0.0428701803709793,103.928847551346
"rsf_naive__cvr0f2__imp25",8230,0.0412818581937564,105.0896961689
"rsf_naive__cvr0f3__imp25",8230,0.0426316924577486,104.515068292618
"rsf_naive__cvr0f4__imp25",8229,0.0425718050942198,105.876913785934
"rsf_naive__cvr1f0__imp25",8232,0.0423300582467251,105.640951633453
"rsf_naive__cvr1f1__imp25",8230,0.0427037370782634,103.593878030777
"rsf_naive__cvr1f2__imp25",8230,0.0433935812952195,105.332160234451
"rsf_naive__cvr1f3__imp25",8230,0.0444489179591844,106.926198005676
"rsf_naive__cvr1f4__imp25",8229,0.042210891026485,105.395801544189
"rsf_naive__cvr2f0__imp25",8232,0.0444229623610801,106.276851892471
"rsf_naive__cvr2f1__imp25",8230,0.0425195276356478,107.19035410881
"rsf_naive__cvr2f2__imp25",8230,0.0435459881138826,106.72335100174
"rsf_naive__cvr2f3__imp25",8230,0.0421131818376917,103.512387990952
"rsf_naive__cvr2f4__imp25",8229,0.0435516251886864,105.590092658997
"rsf_cr__cvr0f0__imp25",8232,0.0369849692941541,201.057240486145
"rsf_cr__cvr0f1__imp25",8230,0.0374398459443292,199.962297916412
"rsf_cr__cvr0f2__imp25",8230,0.036582393772816,198.885401964188
"rsf_cr__cvr0f3__imp25",8230,0.0368489100302408,197.947465419769
"rsf_cr__cvr0f4__imp25",8229,0.0370787794582621,200.297094106674
"rsf_cr__cvr1f0__imp25",8232,0.0366386283973721,204.259018182755
"rsf_cr__cvr1f1__imp25",8230,0.0369871066522871,199.199306249619
"rsf_cr__cvr1f2__imp25",8230,0.0371881356210246,198.113744020462
"rsf_cr__cvr1f3__imp25",8230,0.0374394859318369,200.058755874634
"rsf_cr__cvr1f4__imp25",8229,0.0359276719204643,197.028995990753
"rsf_cr__cvr2f0__imp25",8232,0.0379207906140743,198.599402427673
"rsf_cr__cvr2f1__imp25",8230,0.0371977005383694,201.321937084198
"rsf_cr__cvr2f2__imp25",8230,0.0375620917308132,198.265978097916
"rsf_cr__cvr2f3__imp25",8230,0.0356745546203878,200.084646224976
"rsf_cr__cvr2f4__imp25",8229,0.0368522263918733,200.388667583466
"rsf_naive__temporal__imp26",9329,0.0487024822640815,45.309032201767
"rsf_cr__temporal__imp26",9329,0.0423461385808143,94.5565409660339
"rsf_naive__cvr0f0__imp26",8232,0.0431749689796549,105.761140346527
"rsf_naive__cvr0f1__imp26",8230,0.0426426391880368,106.195878267288
"rsf_naive__cvr0f2__imp26",8230,0.0415490173746777,106.301229715347
"rsf_naive__cvr0f3__imp26",8230,0.0421465669698574,104.084314584732
"rsf_naive__cvr0f4__imp26",8229,0.0428297121503692,105.973900079727
"rsf_naive__cvr1f0__imp26",8232,0.0422840318341426,106.866015195847
"rsf_naive__cvr1f1__imp26",8230,0.0426928101285362,102.684926509857
"rsf_naive__cvr1f2__imp26",8230,0.0433969223413499,105.999459505081
"rsf_naive__cvr1f3__imp26",8230,0.0439307998733973,108.190866708755
"rsf_naive__cvr1f4__imp26",8229,0.0424973123422297,106.271466732025
"rsf_naive__cvr2f0__imp26",8232,0.0439044498813144,105.672599554062
"rsf_naive__cvr2f1__imp26",8230,0.0426892880090689,106.622402667999
"rsf_naive__cvr2f2__imp26",8230,0.0436590958635974,108.708881855011
"rsf_naive__cvr2f3__imp26",8230,0.0422569627606702,105.72119641304
"rsf_naive__cvr2f4__imp26",8229,0.0430839086152945,105.812073707581
"rsf_cr__cvr0f0__imp26",8232,0.0365937402840318,198.32550740242
"rsf_cr__cvr0f1__imp26",8230,0.0374123851888701,198.831556558609
"rsf_cr__cvr0f2__imp26",8230,0.0366638272511937,194.374466896057
"rsf_cr__cvr0f3__imp26",8230,0.0365278493291299,197.121306180954
"rsf_cr__cvr0f4__imp26",8229,0.0372281386193597,197.005367517471
"rsf_cr__cvr1f0__imp26",8232,0.0366074816587022,199.81499171257
"rsf_cr__cvr1f1__imp26",8230,0.037121612367252,194.324471235275
"rsf_cr__cvr1f2__imp26",8230,0.0369927546699376,196.169851541519
"rsf_cr__cvr1f3__imp26",8230,0.037149897661908,194.20180606842
"rsf_cr__cvr1f4__imp26",8229,0.0359556118930036,197.417367935181
"rsf_cr__cvr2f0__imp26",8232,0.0374574125507912,197.329125642776
"rsf_cr__cvr2f1__imp26",8230,0.0372660927605802,196.274861812592
"rsf_cr__cvr2f2__imp26",8230,0.037666902688781,199.131365060806
"rsf_cr__cvr2f3__imp26",8230,0.0357805703994735,194.393451213837
"rsf_cr__cvr2f4__imp26",8229,0.0366047857531639,198.261677026749
"rsf_naive__temporal__imp27",9329,0.0488564542884055,45.9010653495789
"rsf_cr__temporal__imp27",9329,0.0424929695222852,95.6465976238251
"rsf_naive__cvr0f0__imp27",8232,0.0433890781775862,104.034835577011
"rsf_naive__cvr0f1__imp27",8230,0.0429215624503827,105.218025445938
"rsf_naive__cvr0f2__imp27",8230,0.041545874186178,103.837025403976
"rsf_naive__cvr0f3__imp27",8230,0.0423564227354647,102.955987930298
"rsf_naive__cvr0f4__imp27",8229,0.0426700769517274,106.170062303543
"rsf_naive__cvr1f0__imp27",8232,0.0418918101948315,105.963702917099
"rsf_naive__cvr1f1__imp27",8230,0.0426862051733178,104.516844272614
"rsf_naive__cvr1f2__imp27",8230,0.0436693175085474,103.576603412628
"rsf_naive__cvr1f3__imp27",8230,0.0445167149815995,106.157467842102
"rsf_naive__cvr1f4__imp27",8229,0.0424343826735773,104.099154949188
"rsf_naive__cvr2f0__imp27",8232,0.0440379913533851,104.959162950516
"rsf_naive__cvr2f1__imp27",8230,0.0425285043681315,105.092278003693
"rsf_naive__cvr2f2__imp27",8230,0.0435791656203579,105.176762580872
"rsf_naive__cvr2f3__imp27",8230,0.042378351299355,103.001300811768
"rsf_naive__cvr2f4__imp27",8229,0.0432479703148242,105.812160968781
"rsf_cr__cvr0f0__imp27",8232,0.0367357234257603,198.32549238205
"rsf_cr__cvr0f1__imp27",8230,0.0374618513308769,197.121828794479
"rsf_cr__cvr0f2__imp27",8230,0.0366052843358055,193.587158203125
"rsf_cr__cvr0f3__imp27",8230,0.0367131402213161,193.25195646286
"rsf_cr__cvr0f4__imp27",8229,0.0371569046333398,197.706041574478
"rsf_cr__cvr1f0__imp27",8232,0.0362812864163646,195.804393291473
"rsf_cr__cvr1f1__imp27",8230,0.0369965830774959,193.335823297501
"rsf_cr__cvr1f2__imp27",8230,0.0373002523773367,194.200186491013
"rsf_cr__cvr1f3__imp27",8230,0.0375624702963789,197.842470407486
"rsf_cr__cvr1f4__imp27",8229,0.0360237068634979,196.68652844429
"rsf_cr__cvr2f0__imp27",8232,0.0377513352145114,193.105943918228
"rsf_cr__cvr2f1__imp27",8230,0.0371730303130821,193.830587625504
"rsf_cr__cvr2f2__imp27",8230,0.0377268657265842,195.139288425446
"rsf_cr__cvr2f3__imp27",8230,0.0358234764125113,195.883519649506
"rsf_cr__cvr2f4__imp27",8229,0.0366825824535992,200.214503765106
"rsf_naive__temporal__imp28",9329,0.0487667438040783,49.6424005031586
"rsf_cr__temporal__imp28",9329,0.0425683538191141,99.7826397418976
"rsf_naive__cvr0f0__imp28",8232,0.0433768722983201,111.262694358826
"rsf_naive__cvr0f1__imp28",8230,0.042588924264333,109.949647188187
"rsf_naive__cvr0f2__imp28",8230,0.0415326834818125,108.891462802887
"rsf_naive__cvr0f3__imp28",8230,0.0423716424968998,107.346880197525
"rsf_naive__cvr0f4__imp28",8229,0.0424741347056461,111.169135332108
"rsf_naive__cvr1f0__imp28",8232,0.0421119992209634,111.096942663193
"rsf_naive__cvr1f1__imp28",8230,0.0426082667136503,107.399111032486
"rsf_naive__cvr1f2__imp28",8230,0.0434452672913527,109.706394195557
"rsf_naive__cvr1f3__imp28",8230,0.0443669564406769,111.085956096649
"rsf_naive__cvr1f4__imp28",8229,0.0422381584200091,109.351084470749
"rsf_naive__cvr2f0__imp28",8232,0.0441189371101691,109.595904827118
"rsf_naive__cvr2f1__imp28",8230,0.0424124750856418,109.214447975159
"rsf_naive__cvr2f2__imp28",8230,0.0433776114455122,109.028506040573
"rsf_naive__cvr2f3__imp28",8230,0.0422627411547424,108.152572631836
"rsf_naive__cvr2f4__imp28",8229,0.0434143979068146,108.380613565445
"rsf_cr__cvr0f0__imp28",8232,0.0368040304451713,207.215244293213
"rsf_cr__cvr0f1__imp28",8230,0.0374636479779319,200.955961227417
"rsf_cr__cvr0f2__imp28",8230,0.0365734035838741,198.726939439774
"rsf_cr__cvr0f3__imp28",8230,0.0365776447289293,201.640019178391
"rsf_cr__cvr0f4__imp28",8229,0.0369916431424815,211.407225131989
"rsf_cr__cvr1f0__imp28",8232,0.0365663423337991,207.508607149124
"rsf_cr__cvr1f1__imp28",8230,0.0369501213066737,202.311501026154
"rsf_cr__cvr1f2__imp28",8230,0.0370964269712985,200.546597242355
"rsf_cr__cvr1f3__imp28",8230,0.0374715754538252,205.464436769485
"rsf_cr__cvr1f4__imp28",8229,0.0356959023105599,201.313413381577
"rsf_cr__cvr2f0__imp28",8232,0.037668518800117,203.412012815475
"rsf_cr__cvr2f1__imp28",8230,0.0372071665782089,203.215099811554
"rsf_cr__cvr2f2__imp28",8230,0.0376985751017972,200.162202835083
"rsf_cr__cvr2f3__imp28",8230,0.0357655547338911,203.019822359085
"rsf_cr__cvr2f4__imp28",8229,0.0368143429078291,204.71515083313
"rsf_naive__temporal__imp29",9329,0.0484923918720919,49.5284943580627
"rsf_cr__temporal__imp29",9329,0.0423711806369611,99.668532371521
"rsf_naive__cvr0f0__imp29",8232,0.0434795567554104,111.137202501297
"rsf_naive__cvr0f1__imp29",8230,0.0428967562619345,108.034950017929
"rsf_naive__cvr0f2__imp29",8230,0.0415431122833555,107.903764009476
"rsf_naive__cvr0f3__imp29",8230,0.0424502768698769,107.214113235474
"rsf_naive__cvr0f4__imp29",8229,0.0423895853580024,112.930123090744
"rsf_naive__cvr1f0__imp29",8232,0.0421837439139453,112.933102607727
"rsf_naive__cvr1f1__imp29",8230,0.0422713379007466,108.535984039307
"rsf_naive__cvr1f2__imp29",8230,0.0433858315572025,107.192623138428
"rsf_naive__cvr1f3__imp29",8230,0.0445130852416611,108.60956287384
"rsf_naive__cvr1f4__imp29",8229,0.0421909540499839,108.109167098999
"rsf_naive__cvr2f0__imp29",8232,0.0439681379757204,109.151668310165
"rsf_naive__cvr2f1__imp29",8230,0.0423268059607891,111.874616146088
"rsf_naive__cvr2f2__imp29",8230,0.0437566851788765,108.987509250641
"rsf_naive__cvr2f3__imp29",8230,0.041962864250604,108.796192646027
"rsf_naive__cvr2f4__imp29",8229,0.043429857081354,105.678862094879
"rsf_cr__cvr0f0__imp29",8232,0.0369786579827768,203.067817687988
"rsf_cr__cvr0f1__imp29",8230,0.0375186568142023,200.193962335587
"rsf_cr__cvr0f2__imp29",8230,0.0366971006142073,197.349980115891
"rsf_cr__cvr0f3__imp29",8230,0.0367412790505682,201.74049448967
"rsf_cr__cvr0f4__imp29",8229,0.0369947174756049,201.417004346848
"rsf_cr__cvr1f0__imp29",8232,0.0366737324531183,201.795197725296
"rsf_cr__cvr1f1__imp29",8230,0.0367969840653347,198.543367147446
"rsf_cr__cvr1f2__imp29",8230,0.0369855832658878,200.437716007233
"rsf_cr__cvr1f3__imp29",8230,0.0376170377483645,202.462900400162
"rsf_cr__cvr1f4__imp29",8229,0.0360312938210428,201.779588460922
"rsf_cr__cvr2f0__imp29",8232,0.0376602426559724,200.204014062881
"rsf_cr__cvr2f1__imp29",8230,0.0372377070030564,200.755370378494
"rsf_cr__cvr2f2__imp29",8230,0.0378988895091358,199.735069274902
"rsf_cr__cvr2f3__imp29",8230,0.0353675614079381,197.761545181274
"rsf_cr__cvr2f4__imp29",8229,0.0368263192719193,204.609133481979
"rsf_naive__temporal__imp30",9329,0.04907613325317,46.4029788970947
"rsf_cr__temporal__imp30",9329,0.0426561159240202,95.5793123245239
"rsf_naive__cvr0f0__imp30",8232,0.043192838399557,105.037928104401
"rsf_naive__cvr0f1__imp30",8230,0.0427418128006358,105.243262767792
"rsf_naive__cvr0f2__imp30",8230,0.0414680396782001,103.190465211868
"rsf_naive__cvr0f3__imp30",8230,0.0426294761139474,104.10094666481
"rsf_naive__cvr0f4__imp30",8229,0.042811987367422,105.862968921661
"rsf_naive__cvr1f0__imp30",8232,0.0421539713032035,107.301156759262
"rsf_naive__cvr1f1__imp30",8230,0.0425308969760198,102.769559383392
"rsf_naive__cvr1f2__imp30",8230,0.0437332629778094,105.438247919083
"rsf_naive__cvr1f3__imp30",8230,0.0444570049305849,106.916884183884
"rsf_naive__cvr1f4__imp30",8229,0.0421922771736152,105.862250804901
"rsf_naive__cvr2f0__imp30",8232,0.0441798984778944,103.965980052948
"rsf_naive__cvr2f1__imp30",8230,0.0425322230463864,106.258984565735
"rsf_naive__cvr2f2__imp30",8230,0.0436472573068686,107.401970386505
"rsf_naive__cvr2f3__imp30",8230,0.0422158720087943,104.301146268845
"rsf_naive__cvr2f4__imp30",8229,0.0433693927878181,106.146839618683
"rsf_cr__cvr0f0__imp30",8232,0.036736581126313,203.067821502686
"rsf_cr__cvr0f1__imp30",8230,0.0373242726483454,200.48769235611
"rsf_cr__cvr0f2__imp30",8230,0.0365927507936016,195.375315666199
"rsf_cr__cvr0f3__imp30",8230,0.0368748459795284,198.717384815216
"rsf_cr__cvr0f4__imp30",8229,0.0372598560106393,200.462525606155
"rsf_cr__cvr1f0__imp30",8232,0.036725135980181,201.697725296021
"rsf_cr__cvr1f1__imp30",8230,0.0369512073200715,195.048076629639
"rsf_cr__cvr1f2__imp30",8230,0.0373391875425409,200.262870073318
"rsf_cr__cvr1f3__imp30",8230,0.0374557440713856,199.011897563934
"rsf_cr__cvr1f4__imp30",8229,0.0358716430745645,199.58975315094
"rsf_cr__cvr2f0__imp30",8232,0.0377286345638709,194.590106487274
"rsf_cr__cvr2f1__imp30",8230,0.0373093879718163,200.076513767242
"rsf_cr__cvr2f2__imp30",8230,0.0378194218013384,198.323536396027
"rsf_cr__cvr2f3__imp30",8230,0.0356949724689888,197.246378421783
"rsf_cr__cvr2f4__imp30",8229,0.0368234304280099,202.232725143433
