split,model,family,horizon_y,metric,est,lo,hi,lo_rubin,hi_rubin,se,fmi,df,m,concordant_smoother,interval_valid,interval_note
cv,logistic_cr,competing,10.0,e50_concordant,0.0071925236688305,0.005147148494143,0.0088640186935663,0.0052736750705006,0.0091113722671605,0.0009789879871276,0.0114051743554615,34457.377955022625,30,,True,
cv,logistic_cr,competing,10.0,e90_concordant,0.0144461555406451,0.011193204135634,0.0218961083330214,0.0090722747532436,0.0198200363280466,0.0027416979596515,0.0201338177453827,25859.14413023525,30,,True,
cv,logistic_cr,competing,10.0,auc,0.8223117828369141,0.8114475771784783,0.8336117282509804,0.8112272512442326,0.8333963144295956,0.0056552429301161,0.0166741051740671,29221.43671995893,30,,True,
cv,logistic_cr,competing,10.0,cindex,0.8302176912625631,0.8178697004914284,0.8431373968720436,0.8176944929325756,0.8427408895925506,0.0063892512393082,0.0153389889086337,30558.94544581706,30,,True,
cv,logistic_cr,competing,10.0,auc_marginal_ipcw,0.8298429906368255,0.8188948348164559,0.840829735994339,0.8186712990189146,0.8410146822547365,0.0056997363258775,0.0132172457308802,32685.240724903,30,,True,
cv,logistic_cr,competing,10.0,cindex_marginal_ipcw,0.824531759818395,0.8140693962574005,0.8354056313633919,0.8136652956217547,0.8353982240150353,0.0055440128089899,0.0129170134699431,32983.09067218395,30,,True,
cv,logistic_cr,competing,10.0,at_risk_fraction,0.5525503754615784,0.54790707975626,0.5570222854614257,0.5478463406041338,0.5572544103190229,0.0023999912885427,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,10.0,nb_at_0.01,0.0294791811456282,0.0274714754428714,0.0315808962099254,0.0273084605909108,0.0316499017003457,0.0011074980994083,0.0015948559713535,40945.73644262235,30,,True,
cv,logistic_cr,competing,10.0,nb_at_0.02,0.0247521322841445,0.0227887295186519,0.0268977734260261,0.0225974611947221,0.0269068033735669,0.0010993092719091,0.0032570448867913,40427.727908368826,30,,True,
cv,logistic_cr,competing,10.0,nb_at_0.03,0.0212519677976767,0.0193394581321626,0.0234049568418413,0.019145346330944,0.0233585892644094,0.0010747943311723,0.0035879411715089,40289.23996759738,30,,True,
cv,logistic_cr,competing,10.0,nb_at_0.05,0.0156595303987463,0.0137395083904266,0.0176547077018767,0.0136380844055713,0.0176809763919213,0.0010313334198509,0.0106876529532585,35136.254016027604,30,,True,
cv,logistic_cr,competing,10.0,nb_at_0.075,0.0103479921817779,0.0085341105936095,0.0121852031443268,0.0084879393029684,0.0122080450605874,0.0009489797601327,0.0200276687404992,25958.967551600195,30,,True,
cv,logistic_cr,competing,10.0,nb_at_0.2,0.0002760262392257,-0.0007609532302012,0.0012811666470952,-0.0007587961626798,0.0013108486411313,0.0005279140529254,0.0478200048954626,9644.243340184925,30,,True,
cv,logistic_cr,competing,10.0,frac_above_0.01,0.6687811036904653,0.6637019515037537,0.673803174495697,0.6636262560516433,0.6739359513292873,0.0026253458626585,0.2083218546203145,673.4507350764077,30,,True,
cv,logistic_cr,competing,10.0,frac_above_0.02,0.5049136102199554,0.4998177587985992,0.5100809574127197,0.499692386471727,0.5101348339681837,0.0026635916309332,0.0489996190980034,9292.365052560228,30,,True,
cv,logistic_cr,competing,10.0,frac_above_0.03,0.4104571501413981,0.4053119480609893,0.4156885743141174,0.4052553857147647,0.4156589145680314,0.0026529828395778,0.0928266519622966,3126.7187336328657,30,,True,
cv,logistic_cr,competing,10.0,frac_above_0.05,0.2918751786152522,0.2869997084140777,0.2968014121055602,0.2869019526129805,0.2968484046175239,0.0025343071033787,0.1706020440257579,990.7719366536872,30,,True,
cv,logistic_cr,competing,10.0,frac_above_0.075,0.197526183227698,0.1931340306997299,0.2016475945711136,0.1932421734976261,0.2018101929577699,0.002183716476744,0.1484027378333499,1294.960785483533,30,,True,
cv,logistic_cr,competing,10.0,frac_above_0.2,0.0339573223143816,0.0322065874934196,0.0357706993818283,0.0321769816047803,0.0357376630239828,0.0009076796103885,0.1315035501113534,1630.7652702398857,30,,True,
cv,logistic_cr,competing,10.0,nb_all_at_0.01,0.0270533431321382,0.0250267443247139,0.0292273514904081,0.0248544799664539,0.0292522062978225,0.001121856576804,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,10.0,nb_all_at_0.02,0.0171253159642219,0.0150780365336686,0.0193215080536901,0.0149040154028156,0.0193466165256283,0.0011333041013021,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,10.0,nb_all_at_0.03,0.0069925878196954,0.0049242021050304,0.0092114201048388,0.0047483873560023,0.0092367882833886,0.0011449875959322,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,10.0,nb_all_at_0.05,-0.0139128314331173,-0.0160247615538537,-0.011647286824882,-0.0162042782172722,-0.0116213846489624,0.0011690925953551,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,10.0,nb_all_at_0.075,-0.0413158796727657,-0.0434848912991583,-0.038989104423672,-0.0436692573605995,-0.0389625019849318,0.0012006896463603,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,10.0,nb_all_at_0.2,-0.2040214836597442,-0.2065294098109006,-0.2013311605900526,-0.2067425771729912,-0.2013003901464973,0.001388297690177,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,15.0,mean_pred,0.0966250196099281,0.0956107044592499,0.0976347627118229,0.0956125478066196,0.0976374914132366,0.0005165379676485,0.0328298492382847,16126.56195317168,30,,True,
cv,logistic_cr,competing,15.0,obs_cif,0.0641817897558212,0.0609723340719938,0.0676741149276494,0.0608109494810235,0.0675526300306188,0.0017197974801951,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,15.0,eo,1.505489722887675,1.4302376985549927,1.5849854677915574,1.4281464470332588,1.582832998742091,0.039460414755665,0.0014092557609873,40984.53406147936,30,,True,
cv,logistic_cr,competing,15.0,calib_intercept,-0.3795877784490585,-0.4426435969769954,-0.3144890576601029,-0.4425162364500264,-0.3166593204480906,0.0321059634429781,0.0050494137774045,39547.132717141256,30,,True,
cv,logistic_cr,competing,15.0,calib_slope,0.9975592772165934,0.9415268555283548,1.061239168047905,0.9376916546400544,1.0574268997931326,0.030543814610316,0.0205599883601641,25460.94769521901,30,,True,
cv,logistic_cr,competing,15.0,ici,0.0359595021853844,0.0318634753115475,0.0397770760580897,0.031982150077528,0.0399368542932408,0.0020292007011662,0.020953372060475,25097.16845915778,30,,True,
cv,logistic_cr,competing,15.0,e50,0.0319014733036359,0.0274865540210157,0.0356724480167031,0.0278483113993989,0.0359546352078729,0.0020679123932095,0.0069459843770547,38299.53627548783,30,,True,
cv,logistic_cr,competing,15.0,e90,0.0548745087037483,0.0465308404527604,0.0670271279290318,0.0444696573452369,0.0652793600622598,0.0053084026039238,0.0245460283723095,21961.61169555627,30,,True,
cv,logistic_cr,competing,15.0,obs_concordant,0.0641817897558212,0.0609723340719938,0.0676741149276494,0.0608109494810235,0.0675526300306188,0.0017197974801951,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,15.0,eo_concordant,1.505489722887675,1.4302376985549927,1.5849854677915574,1.4281464470332588,1.582832998742091,0.039460414755665,0.0014092557609873,40984.53406147936,30,,True,
cv,logistic_cr,competing,15.0,calib_intercept_concordant,-0.3795877784490585,-0.4426435969769954,-0.3144890576601029,-0.4425162364500264,-0.3166593204480906,0.0321059634429781,0.0050494137774045,39547.132717141256,30,,True,
cv,logistic_cr,competing,15.0,calib_slope_concordant,0.9975592772165934,0.9415268555283548,1.061239168047905,0.9376916546400544,1.0574268997931326,0.030543814610316,0.0205599883601641,25460.94769521901,30,,True,
cv,logistic_cr,competing,15.0,ici_concordant,0.0359595021853844,0.0318634753115475,0.0397770760580897,0.031982150077528,0.0399368542932408,0.0020292007011662,0.020953372060475,25097.16845915778,30,,True,
cv,logistic_cr,competing,15.0,e50_concordant,0.0319014733036359,0.0274865540210157,0.0356724480167031,0.0278483113993989,0.0359546352078729,0.0020679123932095,0.0069459843770547,38299.53627548783,30,,True,
cv,logistic_cr,competing,15.0,e90_concordant,0.0548745087037483,0.0465308404527604,0.0670271279290318,0.0444696573452369,0.0652793600622598,0.0053084026039238,0.0245460283723095,21961.61169555627,30,,True,
cv,logistic_cr,competing,15.0,auc,0.7834286590417227,0.7721445396542549,0.7945548966526985,0.7724404909901738,0.7944168270932715,0.0056060620799381,0.0186893755985175,27237.82845378459,30,,True,
cv,logistic_cr,competing,15.0,cindex,0.8200704375902812,0.8086561560630798,0.8319402411580086,0.8086169594648733,0.8315239157156891,0.0058433543325162,0.0278326614074492,19413.48080057914,30,,True,
cv,logistic_cr,competing,15.0,auc_marginal_ipcw,0.8288321634133656,0.817537522315979,0.8393499448895454,0.8179425301076823,0.839721796719049,0.0055558551603415,0.0087248433001037,36890.175501264814,30,,True,
cv,logistic_cr,competing,15.0,cindex_marginal_ipcw,0.8143003364404042,0.8035639479756356,0.8240795522928238,0.8040700677097352,0.8245306051710732,0.0052194546330144,0.0073130710548488,38025.706195332335,30,,True,
cv,logistic_cr,competing,15.0,at_risk_fraction,0.3379504680633545,0.3334062397480011,0.3425196222960948,0.3333655061929572,0.3425354299337518,0.0023392404352275,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,15.0,nb_at_0.01,0.0552811072518428,0.0520056606270372,0.0588082349859178,0.051851651838776,0.0587105626649095,0.0017497027788843,0.0006250512670367,41104.916469789736,30,,True,
cv,logistic_cr,competing,15.0,nb_at_0.02,0.0488519315918286,0.0454762558452785,0.0523992307484149,0.0453929592132924,0.0523109039703649,0.0017647620717649,0.001646469872943,40934.25279316591,30,,True,
cv,logistic_cr,competing,15.0,nb_at_0.03,0.04387672295173,0.0405141736380755,0.0474018677137792,0.0404147329577918,0.0473387129456683,0.0017663016346633,0.001713344667429,40918.92584512237,30,,True,
cv,logistic_cr,competing,15.0,nb_at_0.05,0.0355132546275854,0.0321061119437217,0.0389192260801792,0.03204406559175,0.0389824436634207,0.0017699742825191,0.0025272818253689,40692.32901230033,30,,True,
cv,logistic_cr,competing,15.0,nb_at_0.075,0.0275130619605382,0.0242783323861658,0.0310080083552747,0.024103752948919,0.0309223709721573,0.0017394234036461,0.0029641780405838,40540.74835200871,30,,True,
cv,logistic_cr,competing,15.0,nb_at_0.2,0.0048931336496025,0.001961902109906,0.00783882944379,0.0020395649664981,0.0077467023327069,0.0014558696652188,0.0162668113773263,29628.247708210663,30,,True,
cv,logistic_cr,competing,15.0,frac_above_0.01,0.9498556752999624,0.945590615272522,0.9542012214660645,0.9452024492090833,0.9545089013908415,0.0023106235322416,0.8401616015210771,45.21425419509525,30,,True,
cv,logistic_cr,competing,15.0,frac_above_0.02,0.8029757579167683,0.7975747585296631,0.8086478114128113,0.7972546195478775,0.8086968962856592,0.0028835801959224,0.5573293511463039,99.71904414705938,30,,True,
cv,logistic_cr,competing,15.0,frac_above_0.03,0.6885813534259796,0.683563768863678,0.6935352087020874,0.6834839448118949,0.6936787620400643,0.0025958225453105,0.2144416983344392,636.6948439180276,30,,True,
cv,logistic_cr,competing,15.0,frac_above_0.05,0.5417881031831105,0.5366412758827209,0.5465885996818542,0.5366705943054669,0.5469056120607542,0.0026106590923118,0.0510890025801186,8710.736474662534,30,,True,
cv,logistic_cr,competing,15.0,frac_above_0.075,0.4284243146578471,0.4233838021755218,0.4336956083774566,0.4232783893056988,0.4335702400099953,0.0026251204032069,0.0541496852521551,7945.371065144681,30,,True,
cv,logistic_cr,competing,15.0,frac_above_0.2,0.144923168917497,0.1415192399173975,0.1483965516090393,0.1414514590211027,0.1483948788138912,0.0017711877024687,0.0312438708030767,17096.038379723363,30,,True,
cv,logistic_cr,competing,15.0,nb_all_at_0.01,0.0547290779650211,0.0514872060157358,0.0582566836848854,0.0513241889865877,0.0581339669434544,0.0017371690759822,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,15.0,nb_all_at_0.02,0.0450834557414054,0.0418085042387247,0.0486470574513077,0.0416438231053604,0.0485230883774505,0.00175489523621,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,15.0,nb_all_at_0.03,0.0352389551699161,0.0319302387535572,0.0388392942957579,0.0317638621610188,0.0387140481788135,0.0017729870634419,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,15.0,nb_all_at_0.05,0.0149281956255435,0.011549823754467,0.0186043341178446,0.0113799429556544,0.0184764482954327,0.0018103130090129,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,15.0,nb_all_at_0.075,-0.0116953663527965,-0.0151650458574295,-0.0079198737861588,-0.0153395176916668,-0.0080512150139262,0.001859240361193,4.860149189361204e-05,41148.00014579739,30,,True,
cv,logistic_cr,competing,15.0,nb_all_at_0.2,-0.1697727739810943,-0.1737845905125141,-0.165407358109951,-0.1739863238257591,-0.1655592241364295,0.0021497465957405,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,5.0,mean_pred,0.0158979455009102,0.0156529480591416,0.0161422901786863,0.0156534215290237,0.0161424694727967,0.0001247556403636,0.0043236298678345,39941.53948711043,30,,True,
cv,csc_cox,competing,5.0,obs_cif,0.015860853716731,0.0146436920156702,0.017109671421349,0.0146278047107564,0.0170939027227056,0.0006290996904501,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,5.0,eo,1.0023385643959046,0.9294421836733818,1.0855696767568588,0.925570278593543,1.079106850198266,0.0391670601053633,0.0002209752235679,41139.173852399246,30,,True,
cv,csc_cox,competing,5.0,calib_intercept,-0.0400529161095619,-0.1426799856126308,0.057984856609255,-0.1433793630873424,0.0632735308682186,0.0527168406570083,0.0080264742641935,37467.32740941463,30,,True,
cv,csc_cox,competing,5.0,calib_slope,0.8930676400661468,0.804918771982193,1.0073266863822936,0.7927356595891668,0.9933996205431268,0.0511866973164802,0.0341347173821462,15377.269142642372,30,,True,
cv,csc_cox,competing,5.0,ici,0.0015095214398267,0.0004909200768452,0.0033827673352789,2.6700565169368064e-05,0.0029923423144841,0.0007564477569674,0.0517947876836604,8525.526858451887,30,,True,
cv,csc_cox,competing,5.0,e50,0.00096403635301,0.0002290294309204,0.0027835987217258,-0.0004408666420095,0.0023689393480296,0.0007166600246252,0.0630982609682994,6179.874212421537,30,,True,
cv,csc_cox,competing,5.0,e90,0.002772903543276,0.0007731820311164,0.006877169793006,-0.0003963547175524,0.0059421618041046,0.0016168574255005,0.0369461427954362,13901.466157257117,30,,True,
cv,csc_cox,competing,5.0,obs_concordant,0.015860853716731,0.0146436920156702,0.017109671421349,0.0146278047107564,0.0170939027227056,0.0006290996904501,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,5.0,eo_concordant,1.0023385643959046,0.9294421836733818,1.0855696767568588,0.925570278593543,1.079106850198266,0.0391670601053633,0.0002209752235679,41139.173852399246,30,,True,
cv,csc_cox,competing,5.0,calib_intercept_concordant,-0.0400529161095619,-0.1426799856126308,0.057984856609255,-0.1433793630873424,0.0632735308682186,0.0527168406570083,0.0080264742641935,37467.32740941463,30,,True,
cv,csc_cox,competing,5.0,calib_slope_concordant,0.8930676400661468,0.804918771982193,1.0073266863822936,0.7927356595891668,0.9933996205431268,0.0511866973164802,0.0341347173821462,15377.269142642372,30,,True,
cv,csc_cox,competing,5.0,ici_concordant,0.0015095214398267,0.0004909200768452,0.0033827673352789,2.6700565169368064e-05,0.0029923423144841,0.0007564477569674,0.0517947876836604,8525.526858451887,30,,True,
cv,csc_cox,competing,5.0,e50_concordant,0.00096403635301,0.0002290294309204,0.0027835987217258,-0.0004408666420095,0.0023689393480296,0.0007166600246252,0.0630982609682994,6179.874212421537,30,,True,
cv,csc_cox,competing,5.0,e90_concordant,0.002772903543276,0.0007731820311164,0.006877169793006,-0.0003963547175524,0.0059421618041046,0.0016168574255005,0.0369461427954362,13901.466157257117,30,,True,
cv,csc_cox,competing,5.0,auc,0.8344701210657756,0.8205275654792785,0.8502705529332161,0.8198575291171762,0.8490827130143749,0.0074551773515315,0.0212653452620396,24811.346354312373,30,,True,
cv,csc_cox,competing,5.0,cindex,0.8332723081111908,0.8181688830256462,0.8490023761987686,0.8183233977817899,0.8482212184405917,0.0076267422502582,0.0227422490054191,23492.11730618161,30,,True,
cv,csc_cox,competing,5.0,auc_marginal_ipcw,0.834051122268041,0.8199812456965446,0.8497586116194725,0.8193512443670102,0.8487510001690718,0.0074997348037669,0.0193068014662769,26643.323678263136,30,,True,
cv,csc_cox,competing,5.0,cindex_marginal_ipcw,0.8307646056016286,0.8167713060975075,0.8463925912976265,0.8161397432007853,0.8453894680024718,0.0074614657280244,0.0190502248236162,26889.48652830084,30,,True,
cv,csc_cox,competing,5.0,at_risk_fraction,0.7978907227516174,0.7939290881156922,0.801730215549469,0.7940450630526071,0.8017363824506277,0.001962049614007,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,5.0,nb_at_0.01,0.0102926474064588,0.0091074256459251,0.0114808568032458,0.0090989212548019,0.0114863735581157,0.0006090364991283,0.0050744486041393,39532.65560417331,30,,True,
cv,csc_cox,competing,5.0,nb_at_0.02,0.0070902114734053,0.0060286436695605,0.0082254503620788,0.0059877759597754,0.0081926469870352,0.0005624582048415,0.0103996327229986,35403.87191690347,30,,True,
cv,csc_cox,competing,5.0,nb_at_0.03,0.0051399424206465,0.0041878698393702,0.0061895571765489,0.0041181111191119,0.0061617737221811,0.0005213262730849,0.0216624046786259,24451.093495576773,30,,True,
cv,csc_cox,competing,5.0,nb_at_0.05,0.0028234931019445,0.0019949650974012,0.0036705900041852,0.0019754503512057,0.0036715358526832,0.0004325463427183,0.0829196777753702,3837.179783562597,30,,True,
cv,csc_cox,competing,5.0,nb_at_0.075,0.0011677153912993,0.0005616536960587,0.0018472686933819,0.0005213162303801,0.0018141145522186,0.0003297022084893,0.0808142310639607,4018.222694434054,30,,True,
cv,csc_cox,competing,5.0,nb_at_0.2,-1.979696852458801e-05,-0.0001719463707559,0.0001474268210586,-0.0001816761481495,0.0001420822111003,8.25322806879433e-05,0.1307730512808076,1648.1091797232152,30,,True,
cv,csc_cox,competing,5.0,frac_above_0.01,0.3894820988178253,0.3844620883464813,0.3946360051631927,0.3843734487903452,0.3945907488453054,0.0026058793351704,0.0708604725696754,5066.69388297259,30,,True,
cv,csc_cox,competing,5.0,frac_above_0.02,0.2463280220826466,0.2418653219938278,0.2506297826766968,0.2418937679603114,0.2507622762049819,0.0022613490111277,0.1033253770390374,2566.106133775881,30,,True,
cv,csc_cox,competing,5.0,frac_above_0.03,0.1659165839354197,0.1619563698768615,0.169692113995552,0.1620633675937857,0.1697698002770537,0.0019654066182838,0.0780217187656438,4278.084592201255,30,,True,
cv,csc_cox,competing,5.0,frac_above_0.05,0.0803064050773779,0.0777623876929283,0.0829384475946426,0.0777015799279575,0.0829112302267984,0.0013288854356444,0.040593400840051,12241.156846102003,30,,True,
cv,csc_cox,competing,5.0,frac_above_0.075,0.035340304672718,0.0335593298077583,0.0372044406831264,0.0335239899116598,0.0371566194337762,0.0009262531667103,0.1055884066663932,2464.7953124572214,30,,True,
cv,csc_cox,competing,5.0,frac_above_0.2,0.001069232825345,0.0007533231400884,0.0014175435062497,0.0007324940560226,0.0014059715946674,0.0001713536771729,0.2543715908968271,457.0398400973488,30,,True,
cv,csc_cox,competing,5.0,nb_all_at_0.01,0.0059200543910264,0.0046905977185815,0.0071814869646914,0.0046745503315151,0.0071655584505378,0.0006354542394474,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,5.0,nb_all_at_0.02,-0.0042236186563968,-0.00546562083764,-0.0029493141395505,-0.0054818319070352,-0.0029654054057584,0.0006419384490491,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,5.0,nb_all_at_0.03,-0.0145764397457242,-0.0158312449697405,-0.0132889978354796,-0.0158476242494008,-0.0133052552420475,0.0006485563622315,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,5.0,nb_all_at_0.05,-0.0359359420835971,-0.0372171682305634,-0.0346213974058628,-0.0372338883838875,-0.0346379957833067,0.0006622101893576,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,5.0,nb_all_at_0.075,-0.063934214413166,-0.0652500601485371,-0.062584138661623,-0.0652672404432622,-0.0626011883830699,0.0006801078130975,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,5.0,nb_all_at_0.2,-0.2301739305257797,-0.2316953845322132,-0.2286129038780927,-0.2317152418164544,-0.228632619235105,0.0007863746300046,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,10.0,mean_pred,0.0367541578908761,0.0362481469288468,0.0372583519667387,0.0362463649710854,0.0372619508106668,0.0002590727341125,0.0146891955672206,31212.073304113783,30,,True,
cv,csc_cox,competing,10.0,obs_cif,0.0367828086018562,0.0347764777950942,0.0389350767247378,0.0346059341122686,0.0389596830914438,0.0011106379883628,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,10.0,eo,0.9992210408051808,0.9437887325882912,1.054704138636589,0.9416574961616664,1.0567845854486952,0.0293688296043539,0.0008898341421873,41072.19111471672,30,,True,
cv,csc_cox,competing,10.0,calib_intercept,-0.0172444859830041,-0.0888983080163598,0.0523219725117087,-0.0903159286696192,0.0558269567036109,0.0372809194341647,0.0030484347931953,40509.161960712205,30,,True,
cv,csc_cox,competing,10.0,calib_slope,0.8991659879684448,0.838601365685463,0.9688909903168678,0.8337292973751612,0.9646026785617284,0.0333852759705557,0.0171188163763291,28779.06476305546,30,,True,
cv,csc_cox,competing,10.0,ici,0.0042104032511512,0.0019727703474927,0.0072057721787132,0.0015936237743988,0.0068271827279036,0.0013350489081138,0.0221107884254184,24049.148440614616,30,,True,
cv,csc_cox,competing,10.0,e50,0.0036707028824215,0.0012055645958753,0.0065166680258698,0.0009455562253667,0.0063958495394763,0.0013903417802566,0.0199796100804355,26004.24472448789,30,,True,
cv,csc_cox,competing,10.0,e90,0.0074137355200946,0.0029246103949844,0.014205844560638,0.0017971904789213,0.0130302805612679,0.0028655241300648,0.0151314774871239,30767.50988470427,30,,True,
cv,csc_cox,competing,10.0,obs_concordant,0.0367828086018562,0.0347764777950942,0.0389350767247378,0.0346059341122686,0.0389596830914438,0.0011106379883628,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,10.0,eo_concordant,0.9992210408051808,0.9437887325882912,1.054704138636589,0.9416574961616664,1.0567845854486952,0.0293688296043539,0.0008898341421873,41072.19111471672,30,,True,
cv,csc_cox,competing,10.0,calib_intercept_concordant,-0.0172444859830041,-0.0888983080163598,0.0523219725117087,-0.0903159286696192,0.0558269567036109,0.0372809194341647,0.0030484347931953,40509.161960712205,30,,True,
cv,csc_cox,competing,10.0,calib_slope_concordant,0.8991659879684448,0.838601365685463,0.9688909903168678,0.8337292973751612,0.9646026785617284,0.0333852759705557,0.0171188163763291,28779.06476305546,30,,True,
cv,csc_cox,competing,10.0,ici_concordant,0.0042104032511512,0.0019727703474927,0.0072057721787132,0.0015936237743988,0.0068271827279036,0.0013350489081138,0.0221107884254184,24049.148440614616,30,,True,
cv,csc_cox,competing,10.0,e50_concordant,0.0036707028824215,0.0012055645958753,0.0065166680258698,0.0009455562253667,0.0063958495394763,0.0013903417802566,0.0199796100804355,26004.24472448789,30,,True,
cv,csc_cox,competing,10.0,e90_concordant,0.0074137355200946,0.0029246103949844,0.014205844560638,0.0017971904789213,0.0130302805612679,0.0028655241300648,0.0151314774871239,30767.50988470427,30,,True,
cv,csc_cox,competing,10.0,auc,0.8210000991821289,0.8100449845194817,0.8326510921120643,0.8098249900332184,0.8321752083310394,0.0057014649354463,0.0153800214471572,30517.71341685089,30,,True,
cv,csc_cox,competing,10.0,cindex,0.8289622147878011,0.816745039820671,0.8419132515788078,0.8164986984198662,0.8414257311557359,0.0063588139447071,0.0138109571425502,32093.03072672523,30,,True,
cv,csc_cox,competing,10.0,auc_marginal_ipcw,0.8286360561847687,0.8174578964710235,0.8398250669240951,0.817367742836199,0.8399043695333384,0.0057490383281356,0.0122365519468317,33652.71188628778,30,,True,
cv,csc_cox,competing,10.0,cindex_marginal_ipcw,0.8238274196783701,0.813164833188057,0.8348353534936905,0.8128588232479105,0.8347960161088298,0.0055961269357107,0.0117637514016139,34112.42305688505,30,,True,
cv,csc_cox,competing,10.0,at_risk_fraction,0.5525503754615784,0.54790707975626,0.5570222854614257,0.5478463406041338,0.5572544103190229,0.0023999912885427,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,10.0,nb_at_0.01,0.0297349504505594,0.0277296225074678,0.0318791538476943,0.0275694187684515,0.0319004821326673,0.0011048507296316,0.0016808588747043,40926.43430515342,30,,True,
cv,csc_cox,competing,10.0,nb_at_0.02,0.0251300146803259,0.0231926762964576,0.0272755931597203,0.0230065216552872,0.0272535077053647,0.0010834024871247,0.0025426608090166,40687.343901163775,30,,True,
cv,csc_cox,competing,10.0,nb_at_0.03,0.0216713711619377,0.019710775790736,0.0237572204787284,0.0195962273473437,0.0237465149765316,0.0010587338061928,0.0052341751122645,39438.95759129874,30,,True,
cv,csc_cox,competing,10.0,nb_at_0.05,0.0154685421225925,0.0136237816652283,0.0173651908989995,0.0135471518651865,0.0173899323799985,0.0009802879239247,0.007373369996638,37979.821054781845,30,,True,
cv,csc_cox,competing,10.0,nb_at_0.075,0.0102212990323702,0.0085199497407302,0.0119620652869343,0.0084840751924905,0.0119585228722499,0.0008863176918848,0.0171276812236376,28770.268627258687,30,,True,
cv,csc_cox,competing,10.0,nb_at_0.2,0.0002471143149402,-0.0005313829882652,0.0010213579313131,-0.0005228041968028,0.0010170328266833,0.0003927085667453,0.0792305893743835,4162.685730737398,30,,True,
cv,csc_cox,competing,10.0,frac_above_0.01,0.5843090097109477,0.5792487859725952,0.5890824794769287,0.5792666842572248,0.5893513351646705,0.002572089782672,0.0680143071458805,5438.864403697123,30,,True,
cv,csc_cox,competing,10.0,frac_above_0.02,0.442380232612292,0.4372595250606537,0.4475549459457397,0.4372120380223556,0.4475484272022283,0.0026365323781274,0.0496085797946018,9117.512573744514,30,,True,
cv,csc_cox,competing,10.0,frac_above_0.03,0.3553967912991841,0.3504572510719299,0.3604691624641418,0.3504007835833339,0.3603927990150344,0.0025485998861813,0.0577125760357226,7166.9714565864015,30,,True,
cv,csc_cox,competing,10.0,frac_above_0.05,0.2451648265123367,0.2407474964857101,0.2494228631258011,0.2408000616253034,0.24952959139937,0.0022262792346644,0.081601940425804,3949.064004274826,30,,True,
cv,csc_cox,competing,10.0,frac_above_0.075,0.1592773502071698,0.1554437726736068,0.1629689037799835,0.1555320084309819,0.1630226919833577,0.0019105983312125,0.0580097122375621,7106.935567608405,30,,True,
cv,csc_cox,competing,10.0,frac_above_0.2,0.0185549697528282,0.0171482264995574,0.0200076140463352,0.0171210259489519,0.0199889135567046,0.0007295533362418,0.2627965523873465,428.9930421436584,30,,True,
cv,csc_cox,competing,10.0,nb_all_at_0.01,0.0270533431321382,0.0250267443247139,0.0292273514904081,0.0248544799664539,0.0292522062978225,0.001121856576804,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,10.0,nb_all_at_0.02,0.0171253159642219,0.0150780365336686,0.0193215080536901,0.0149040154028156,0.0193466165256283,0.0011333041013021,4.860149189361204e-05,41148.00014579739,30,,True,
cv,csc_cox,competing,10.0,nb_all_at_0.03,0.0069925878196954,0.0049242021050304,0.0092114201048388,0.0047483873560023,0.0092367882833886,0.0011449875959322,4.860149189361204e-05,41148.00014579739,30,,True,
