split,model,horizon_y,metric,fmi,df,m,se,m_required_von_hippel
cv,deephit,10.0,nb_at_0.05,0.010381968922086298,35420.18448882896,30,0.0010114296006308286,2.0
cv,deephit,10.0,nb_at_0.075,0.020054942073048435,25933.29548952966,30,0.0009485769628671242,2.0
cv,deephit,10.0,nb_at_0.2,0.17036053357837655,993.4795838245359,30,0.0004346647420540468,14.0
cv,deephit,10.0,frac_above_0.01,0.6176061913937135,81.78413263952578,30,0.003836743188667551,108.0
cv,deephit,10.0,frac_above_0.02,0.5406232092884283,105.7607781196371,30,0.003637538307951865,89.0
cv,deephit,10.0,frac_above_0.03,0.5596191837524175,98.93212767976469,30,0.0035587354474481423,94.0
cv,deephit,10.0,frac_above_0.05,0.42782332292837577,166.40172545018956,30,0.0028871851369920423,63.0
cv,deephit,10.0,frac_above_0.075,0.49654143236210135,124.67741444598364,30,0.0027648286221859525,79.0
cv,deephit,10.0,frac_above_0.2,0.7622208398982371,54.53363546016804,30,0.0012964535795180823,143.0
cv,deephit,10.0,nb_all_at_0.01,4.860149189361204e-05,41148.00014579739,30,0.0011218565768040538,2.0
cv,deephit,10.0,nb_all_at_0.02,4.860149189361204e-05,41148.00014579739,30,0.0011333041013021766,2.0
cv,deephit,10.0,nb_all_at_0.03,4.860149189361204e-05,41148.00014579739,30,0.001144987595932287,2.0
cv,deephit,10.0,nb_all_at_0.05,4.860149189361204e-05,41148.00014579739,30,0.0011690925953551582,2.0
cv,deephit,10.0,nb_all_at_0.075,4.860149189361204e-05,41148.00014579739,30,0.0012006896463603893,2.0
cv,deephit,10.0,nb_all_at_0.2,4.860149189361204e-05,41148.00014579739,30,0.001388297690177076,2.0
cv,deephit,15.0,mean_pred,0.49329622166452264,126.27022249482314,30,0.0005972011471887182,78.0
cv,deephit,15.0,obs_cif,4.860149189361204e-05,41148.00014579739,30,0.0017197974801951507,2.0
cv,deephit,15.0,eo,0.049192243590785736,9236.566827205195,30,0.029063770555860832,3.0
cv,deephit,15.0,calib_intercept,0.04442686333994067,10761.989653344106,30,0.03206828766411028,3.0
cv,deephit,15.0,calib_slope,0.04420364353765945,10841.459512554584,30,0.04419799773165876,3.0
cv,deephit,15.0,ici,0.06643009897625012,5663.151291849811,30,0.0016217998667617697,4.0
cv,deephit,15.0,e50,0.051642689455338245,8564.979825603361,30,0.0013322009631099804,3.0
cv,deephit,15.0,e90,0.06348611284596482,6116.360517253307,30,0.005067528649802326,4.0
cv,deephit,15.0,obs_concordant,4.860149189361204e-05,41148.00014579739,30,0.0017197974801951507,2.0
cv,deephit,15.0,eo_concordant,0.049192243590785736,9236.566827205195,30,0.029063770555860832,3.0
cv,deephit,15.0,calib_intercept_concordant,0.04442686333994067,10761.989653344106,30,0.03206828766411028,3.0
cv,deephit,15.0,calib_slope_concordant,0.04420364353765945,10841.459512554584,30,0.04419799773165876,3.0
cv,deephit,15.0,ici_concordant,0.06643009897625012,5663.151291849811,30,0.0016217998667617697,4.0
cv,deephit,15.0,e50_concordant,0.051642689455338245,8564.979825603361,30,0.0013322009631099804,3.0
cv,deephit,15.0,e90_concordant,0.06348611284596482,6116.360517253307,30,0.005067528649802326,4.0
cv,deephit,15.0,auc,0.024697249067861804,21837.49437438236,30,0.0054494815156944515,2.0
cv,deephit,15.0,cindex,0.05050457908474777,8868.296567103278,30,0.00499081853101977,3.0
cv,deephit,15.0,auc_marginal_ipcw,0.014408788071723402,31493.748768415273,30,0.005424600225479941,2.0
cv,deephit,15.0,cindex_marginal_ipcw,0.012130980379224618,33755.79961396801,30,0.005084540970804145,2.0
cv,deephit,15.0,at_risk_fraction,4.860149189361204e-05,41148.00014579739,30,0.0023392404352275465,2.0
cv,deephit,15.0,nb_at_0.01,0.003899673543248752,40148.509826361114,30,0.0017330178465274875,2.0
cv,deephit,15.0,nb_at_0.02,0.0048916018182830895,39637.07568935857,30,0.0017237545528877144,2.0
cv,deephit,15.0,nb_at_0.03,0.007306351338993403,38030.80409806081,30,0.0017084697460033695,2.0
cv,deephit,15.0,nb_at_0.05,0.007412245273368181,37950.10615045697,30,0.001682278361043528,2.0
cv,deephit,15.0,nb_at_0.075,0.010315404502741654,35481.54972076018,30,0.0016458678318818857,2.0
cv,deephit,15.0,nb_at_0.2,0.03159383405783379,16876.415933555218,30,0.0012651685413812164,2.0
cv,deephit,15.0,frac_above_0.01,0.917340508363937,38.15375257987867,30,0.006146521618996577,181.0
cv,deephit,15.0,frac_above_0.02,0.5286471709541654,110.4426187368808,30,0.003519838667837092,86.0
cv,deephit,15.0,frac_above_0.03,0.45665335878883845,146.6351461180368,30,0.003419337217154666,69.0
cv,deephit,15.0,frac_above_0.05,0.4344933403950776,161.48248883336845,30,0.0032737300551865262,64.0
cv,deephit,15.0,frac_above_0.075,0.465725627427097,141.14997254246748,30,0.0031560385087320494,71.0
cv,deephit,15.0,frac_above_0.2,0.6492192444136886,74.27852373918347,30,0.0025326400250819123,115.0
cv,deephit,15.0,nb_all_at_0.01,4.860149189361204e-05,41148.00014579739,30,0.0017371690759822298,2.0
cv,deephit,15.0,nb_all_at_0.02,4.860149189361204e-05,41148.00014579739,30,0.0017548952362100268,2.0
cv,deephit,15.0,nb_all_at_0.03,4.860149189361204e-05,41148.00014579739,30,0.0017729870634419869,2.0
cv,deephit,15.0,nb_all_at_0.05,4.860149189361204e-05,41148.00014579739,30,0.001810313009012997,2.0
cv,deephit,15.0,nb_all_at_0.075,4.860149189361204e-05,41148.00014579739,30,0.0018592403611930551,2.0
cv,deephit,15.0,nb_all_at_0.2,4.860149189361204e-05,41148.00014579739,30,0.002149746595740512,2.0
cv,nfg,5.0,mean_pred,0.4520245585841105,149.55976620206266,30,0.00016763361628223684,68.0
cv,nfg,5.0,obs_cif,4.860149189361204e-05,41148.00014579739,30,0.000629099690450189,2.0
cv,nfg,5.0,eo,0.03215439792763864,16531.398094988388,30,0.039122189710634594,2.0
cv,nfg,5.0,calib_intercept,0.029981745972836493,17915.638543719193,30,0.050149287457271714,2.0
cv,nfg,5.0,calib_slope,0.04950131262498328,9147.985701276295,30,0.06371194942254646,3.0
cv,nfg,5.0,ici,0.04048683981064101,12285.954945601885,30,0.0004462378499487656,2.0
cv,nfg,5.0,e50,0.03144569258024154,16968.984110467565,30,0.0002224062752822846,2.0
cv,nfg,5.0,e90,0.06287374739939686,6217.0677526598665,30,0.0013331501348694864,4.0
cv,nfg,5.0,obs_concordant,4.860149189361204e-05,41148.00014579739,30,0.000629099690450189,2.0
cv,nfg,5.0,eo_concordant,0.03215439792763864,16531.398094988388,30,0.039122189710634594,2.0
cv,nfg,5.0,calib_intercept_concordant,0.029981745972836493,17915.638543719193,30,0.050149287457271714,2.0
cv,nfg,5.0,calib_slope_concordant,0.04950131262498328,9147.985701276295,30,0.06371194942254646,3.0
cv,nfg,5.0,ici_concordant,0.04048683981064101,12285.954945601885,30,0.0004462378499487656,2.0
cv,nfg,5.0,e50_concordant,0.03144569258024154,16968.984110467565,30,0.0002224062752822846,2.0
cv,nfg,5.0,e90_concordant,0.06287374739939686,6217.0677526598665,30,0.0013331501348694864,4.0
cv,nfg,5.0,auc,0.021958984792968657,24184.642376115302,30,0.007177490317206246,2.0
cv,nfg,5.0,cindex,0.025131583004505898,21484.672899471505,30,0.007022910896207212,2.0
cv,nfg,5.0,auc_marginal_ipcw,0.02026248558805072,25738.48341699382,30,0.00725614524854972,2.0
cv,nfg,5.0,cindex_marginal_ipcw,0.01926403574996153,26684.26303225507,30,0.007222016693049494,2.0
cv,nfg,5.0,at_risk_fraction,4.860149189361204e-05,41148.00014579739,30,0.0019620496140070115,2.0
cv,nfg,5.0,nb_at_0.01,0.008616026580033145,36981.94897758947,30,0.0005932752993761329,2.0
cv,nfg,5.0,nb_at_0.02,0.01713776084653329,28760.268250613877,30,0.0005575014897150437,2.0
cv,nfg,5.0,nb_at_0.03,0.02092324557359769,25124.89610849112,30,0.0005280902262027618,2.0
cv,nfg,5.0,nb_at_0.05,0.052750314858647125,8283.298198572998,30,0.0004701069391038128,3.0
cv,nfg,5.0,nb_at_0.075,0.10699042237082075,2404.9644228368734,30,0.00038194175679605297,7.0
cv,nfg,5.0,nb_at_0.2,0.5376702594939481,106.88666564498688,30,5.214562366893381e-07,88.0
cv,nfg,5.0,frac_above_0.01,0.4671512818488156,140.31648245735892,30,0.003167139393903123,72.0
cv,nfg,5.0,frac_above_0.02,0.4233018620856277,169.86727026332275,30,0.0026610959763333753,62.0
cv,nfg,5.0,frac_above_0.03,0.48311045469562236,131.4762690904271,30,0.002459805194496449,75.0
cv,nfg,5.0,frac_above_0.05,0.48792892800403054,128.97351561293436,30,0.0019202920127477973,77.0
cv,nfg,5.0,frac_above_0.075,0.5079764009480285,119.30230386698852,30,0.0014027008499989495,81.0
cv,nfg,5.0,frac_above_0.2,0.5376702594939481,106.88666564498688,30,2.0858249467573526e-06,88.0
cv,nfg,5.0,nb_all_at_0.01,4.860149189361204e-05,41148.00014579739,30,0.0006354542394474852,2.0
cv,nfg,5.0,nb_all_at_0.02,4.860149189361204e-05,41148.00014579739,30,0.0006419384490491791,2.0
cv,nfg,5.0,nb_all_at_0.03,4.860149189361204e-05,41148.00014579739,30,0.0006485563622315248,2.0
cv,nfg,5.0,nb_all_at_0.05,4.860149189361204e-05,41148.00014579739,30,0.000662210189357622,2.0
cv,nfg,5.0,nb_all_at_0.075,4.860149189361204e-05,41148.00014579739,30,0.0006801078130975923,2.0
cv,nfg,5.0,nb_all_at_0.2,4.860149189361204e-05,41148.00014579739,30,0.0007863746300046314,2.0
cv,nfg,10.0,mean_pred,0.42319207934218467,169.95277662452068,30,0.00033038559302866024,62.0
cv,nfg,10.0,obs_cif,4.860149189361204e-05,41148.00014579739,30,0.0011106379883628879,2.0
cv,nfg,10.0,eo,0.038116483879995874,13339.170229325104,30,0.02957527156513145,2.0
cv,nfg,10.0,calib_intercept,0.029438273231912275,18282.090808139368,30,0.03555675108258409,2.0
cv,nfg,10.0,calib_slope,0.04885614396006853,9334.223977029169,30,0.04782141728221574,3.0
cv,nfg,10.0,ici,0.030554980279495703,17537.995494109717,30,0.0007748146586116253,2.0
cv,nfg,10.0,e50,0.03932943389727228,12786.399361025484,30,0.00045716022311882644,2.0
cv,nfg,10.0,e90,0.05839423191957948,7030.284428863023,30,0.002474612979748407,3.0
cv,nfg,10.0,obs_concordant,4.860149189361204e-05,41148.00014579739,30,0.0011106379883628879,2.0
cv,nfg,10.0,eo_concordant,0.038116483879995874,13339.170229325104,30,0.02957527156513145,2.0
cv,nfg,10.0,calib_intercept_concordant,0.029438273231912275,18282.090808139368,30,0.03555675108258409,2.0
cv,nfg,10.0,calib_slope_concordant,0.04885614396006853,9334.223977029169,30,0.04782141728221574,3.0
cv,nfg,10.0,ici_concordant,0.030554980279495703,17537.995494109717,30,0.0007748146586116253,2.0
cv,nfg,10.0,e50_concordant,0.03932943389727228,12786.399361025484,30,0.00045716022311882644,2.0
cv,nfg,10.0,e90_concordant,0.05839423191957948,7030.284428863023,30,0.002474612979748407,3.0
cv,nfg,10.0,auc,0.02097735050012914,25075.11511380585,30,0.005591142624369489,2.0
cv,nfg,10.0,cindex,0.01883871347142057,27093.371706254507,30,0.005739863789785456,2.0
cv,nfg,10.0,auc_marginal_ipcw,0.01943292506704843,26522.801656673273,30,0.005681130951433322,2.0
cv,nfg,10.0,cindex_marginal_ipcw,0.017659194917277278,28244.672015430944,30,0.00553097430313126,2.0
cv,nfg,10.0,at_risk_fraction,4.860149189361204e-05,41148.00014579739,30,0.0023999912885427116,2.0
cv,nfg,10.0,nb_at_0.01,0.002082392974059465,40825.30361280795,30,0.0010960677195628555,2.0
cv,nfg,10.0,nb_at_0.02,0.004618768312633723,39787.13706007802,30,0.0010689483956362494,2.0
cv,nfg,10.0,nb_at_0.03,0.014942653245104727,30957.322230584203,30,0.0010453452248620834,2.0
cv,nfg,10.0,nb_at_0.05,0.018217561315316547,27696.816318696394,30,0.0009817964454518326,2.0
cv,nfg,10.0,nb_at_0.075,0.016414133136172217,29480.940292029605,30,0.0009041038013593355,2.0
cv,nfg,10.0,nb_at_0.2,0.11653791890237117,2049.2162743321273,30,0.00037275911569267637,8.0
cv,nfg,10.0,frac_above_0.01,0.5425147585169009,105.04905579195668,30,0.0036342487642172087,89.0
cv,nfg,10.0,frac_above_0.02,0.32696297118210665,280.52392502074093,30,0.003017927789690947,41.0
cv,nfg,10.0,frac_above_0.03,0.3810872799577263,208.29678180156688,30,0.002928370672474171,53.0
cv,nfg,10.0,frac_above_0.05,0.37398627831712733,216.04800838792858,30,0.002640076315646209,51.0
cv,nfg,10.0,frac_above_0.075,0.398717986441143,190.78355265025746,30,0.002376883930312727,56.0
cv,nfg,10.0,frac_above_0.2,0.7065452454394948,63.105724914502,30,0.0010340228638434687,129.0
cv,nfg,10.0,nb_all_at_0.01,4.860149189361204e-05,41148.00014579739,30,0.0011218565768040538,2.0
cv,nfg,10.0,nb_all_at_0.02,4.860149189361204e-05,41148.00014579739,30,0.0011333041013021766,2.0
cv,nfg,10.0,nb_all_at_0.03,4.860149189361204e-05,41148.00014579739,30,0.001144987595932287,2.0
cv,nfg,10.0,nb_all_at_0.05,4.860149189361204e-05,41148.00014579739,30,0.0011690925953551582,2.0
cv,nfg,10.0,nb_all_at_0.075,4.860149189361204e-05,41148.00014579739,30,0.0012006896463603893,2.0
cv,nfg,10.0,nb_all_at_0.2,4.860149189361204e-05,41148.00014579739,30,0.001388297690177076,2.0
cv,nfg,15.0,mean_pred,0.4430707559926315,155.47510788586752,30,0.0005087514669446312,66.0
cv,nfg,15.0,obs_cif,4.860149189361204e-05,41148.00014579739,30,0.0017197974801951507,2.0
cv,nfg,15.0,eo,0.038071059765801954,13360.454503375839,30,0.02670625814681486,2.0
cv,nfg,15.0,calib_intercept,0.02493517456182126,21643.546011218798,30,0.031549316815110647,2.0
cv,nfg,15.0,calib_slope,0.019342559289585972,26609.121189321293,30,0.04214113094460557,2.0
cv,nfg,15.0,ici,0.014024688503534687,31879.040652225183,30,0.0013854601305539381,2.0
cv,nfg,15.0,e50,0.029392712629382423,18313.186787842194,30,0.0010502488287613696,2.0
cv,nfg,15.0,e90,0.03394122225671098,15485.706823185832,30,0.004605120002001838,2.0
cv,nfg,15.0,obs_concordant,4.860149189361204e-05,41148.00014579739,30,0.0017197974801951507,2.0
cv,nfg,15.0,eo_concordant,0.038071059765801954,13360.454503375839,30,0.02670625814681486,2.0
cv,nfg,15.0,calib_intercept_concordant,0.02493517456182126,21643.546011218798,30,0.031549316815110647,2.0
cv,nfg,15.0,calib_slope_concordant,0.019342559289585972,26609.121189321293,30,0.04214113094460557,2.0
cv,nfg,15.0,ici_concordant,0.014024688503534687,31879.040652225183,30,0.0013854601305539381,2.0
cv,nfg,15.0,e50_concordant,0.029392712629382423,18313.186787842194,30,0.0010502488287613696,2.0
cv,nfg,15.0,e90_concordant,0.03394122225671098,15485.706823185832,30,0.004605120002001838,2.0
cv,nfg,15.0,auc,0.023176607807400062,23115.24183930378,30,0.005478284029374371,2.0
cv,nfg,15.0,cindex,0.0406034238953718,12236.954034215183,30,0.0049528235555360775,2.0
cv,nfg,15.0,auc_marginal_ipcw,0.01307185579258866,32829.63495511548,30,0.00542456141729692,2.0
cv,nfg,15.0,cindex_marginal_ipcw,0.011794408458309523,34082.77488325805,30,0.005098087136744475,2.0
cv,nfg,15.0,at_risk_fraction,4.860149189361204e-05,41148.00014579739,30,0.0023392404352275465,2.0
cv,nfg,15.0,nb_at_0.01,0.0011014781719397258,41040.212380573976,30,0.0017349267818192265,2.0
cv,nfg,15.0,nb_at_0.02,0.0022343956314392773,40782.32548808967,30,0.0017178220754864681,2.0
cv,nfg,15.0,nb_at_0.03,0.005834264420497726,39066.898169213,30,0.001701926260026957,2.0
cv,nfg,15.0,nb_at_0.05,0.009297069975170139,36397.215245405525,30,0.0016655363359496965,2.0
cv,nfg,15.0,nb_at_0.075,0.009091577885893811,36576.1839119338,30,0.0016254506578953212,2.0
cv,nfg,15.0,nb_at_0.2,0.039287387763461336,12805.067305126355,30,0.0011287720295730629,2.0
cv,nfg,15.0,frac_above_0.01,0.9399888133761982,36.38415714036409,30,0.0062694389998358135,187.0
cv,nfg,15.0,frac_above_0.02,0.44646535017252537,153.19121603390067,30,0.0033140894270385535,67.0
cv,nfg,15.0,frac_above_0.03,0.33125472190904665,273.5010149721816,30,0.0031146216227720264,42.0
cv,nfg,15.0,frac_above_0.05,0.3414399059674954,257.8641313889915,30,0.0030183051473455266,44.0
cv,nfg,15.0,frac_above_0.075,0.4285163314296849,165.880078047178,30,0.0029876252626161396,63.0
cv,nfg,15.0,frac_above_0.2,0.49346931984220693,126.18448157078986,30,0.0019223982981253056,78.0
cv,nfg,15.0,nb_all_at_0.01,4.860149189361204e-05,41148.00014579739,30,0.0017371690759822298,2.0
cv,nfg,15.0,nb_all_at_0.02,4.860149189361204e-05,41148.00014579739,30,0.0017548952362100268,2.0
cv,nfg,15.0,nb_all_at_0.03,4.860149189361204e-05,41148.00014579739,30,0.0017729870634419869,2.0
cv,nfg,15.0,nb_all_at_0.05,4.860149189361204e-05,41148.00014579739,30,0.001810313009012997,2.0
cv,nfg,15.0,nb_all_at_0.075,4.860149189361204e-05,41148.00014579739,30,0.0018592403611930551,2.0
cv,nfg,15.0,nb_all_at_0.2,4.860149189361204e-05,41148.00014579739,30,0.002149746595740512,2.0
temporal,logistic,5.0,mean_pred,0.14483631921501944,1201.8888134687795,30,0.00042758732902880463,11.0
temporal,logistic,5.0,obs_cif,0.00021438523551789654,9326.000643017896,30,0.0012222345625290214,2.0
temporal,logistic,5.0,eo,0.007012856889600518,9128.072563996786,30,0.14195439266730467,2.0
temporal,logistic,5.0,calib_intercept,0.025688354027942745,7557.836052565087,30,0.13545115194074678,2.0
temporal,logistic,5.0,calib_slope,0.04430870052138846,5593.853969128522,30,0.06741753617315821,3.0
temporal,logistic,5.0,ici,0.020449463180278994,8096.3861474266505,30,0.001149152177856945,2.0
temporal,logistic,5.0,e50,0.04380264709401454,5643.56364672401,30,0.0009918141736469327,2.0
temporal,logistic,5.0,e90,0.053393759625761046,4762.079554143924,30,0.004214169478693936,3.0
temporal,logistic,5.0,obs_concordant,0.00021438523551789654,9326.000643017896,30,0.0012478129189112167,2.0
temporal,logistic,5.0,eo_concordant,0.007024358384966338,9127.519673188666,30,0.13892682401342285,2.0
temporal,logistic,5.0,calib_intercept_concordant,0.02484473389892283,7647.084503847403,30,0.13437753026308796,2.0
temporal,logistic,5.0,calib_slope_concordant,0.04458961597633076,5566.403113941991,30,0.06698522463490925,3.0
temporal,logistic,5.0,ici_concordant,0.021022831349927808,8039.652716164067,30,0.0011420577519507752,2.0
temporal,logistic,5.0,e50_concordant,0.04385556111902555,5638.350465582344,30,0.0009264465623641106,2.0
temporal,logistic,5.0,e90_concordant,0.05327406740473272,4772.25457770317,30,0.004248338206122678,3.0
temporal,logistic,5.0,auc,0.02667322131930377,7452.821110938892,30,0.014264213128577374,2.0
temporal,logistic,5.0,cindex,0.027134655977708623,7403.365166872372,30,0.01415486180790213,2.0
temporal,logistic,5.0,auc_marginal_ipcw,0.02667322131930377,7452.821110938892,30,0.014264213128577374,2.0
temporal,logistic,5.0,cindex_marginal_ipcw,0.027134655977708623,7403.365166872372,30,0.01415486180790213,2.0
temporal,logistic,5.0,at_risk_fraction,0.00021438523551789654,9326.000643017896,30,0.0,2.0
temporal,logistic,5.0,nb_at_0.01,0.010959475245944183,8899.621962930469,30,0.0011862512912472025,2.0
temporal,logistic,5.0,nb_at_0.02,0.017152816907366416,8407.727922185351,30,0.0011321971558170218,2.0
temporal,logistic,5.0,nb_at_0.03,0.031771353910664546,6901.868597352409,30,0.0010384243451101326,2.0
temporal,logistic,5.0,nb_at_0.05,0.06551384897109815,3841.109509715905,30,0.0009202368870211199,4.0
temporal,logistic,5.0,nb_at_0.075,0.07269345323322815,3391.7121696594354,30,0.00080742926804906,4.0
temporal,logistic,5.0,nb_at_0.2,0.08946918300056511,2571.2546665551586,30,0.00037058405593381967,5.0
temporal,logistic,5.0,frac_above_0.01,0.2978760513301698,323.9714087334146,30,0.00600321743061894,36.0
temporal,logistic,5.0,frac_above_0.02,0.3342308528359592,260.5273288018207,30,0.005667119160237532,43.0
temporal,logistic,5.0,frac_above_0.03,0.187611467874872,762.3591880984737,30,0.004771981247550432,17.0
temporal,logistic,5.0,frac_above_0.05,0.26234710870929456,411.3205604363122,30,0.004052446852262541,29.0
temporal,logistic,5.0,frac_above_0.075,0.1964181408726245,701.6822712330185,30,0.002933184742886837,18.0
temporal,logistic,5.0,frac_above_0.2,0.20793224908634217,632.5333356572846,30,0.0009999864066069022,20.0
temporal,logistic,5.0,nb_all_at_0.01,0.00021438523551789654,9326.000643017896,30,0.0012345803469536207,2.0
temporal,logistic,5.0,nb_all_at_0.02,0.00021438523551789654,9326.000643017896,30,0.0012471780929677178,2.0
temporal,logistic,5.0,nb_all_at_0.03,0.00021438523551789654,9326.000643017896,30,0.0012600356266929851,2.0
temporal,logistic,5.0,nb_all_at_0.05,0.00021438523551789654,9326.000643017896,30,0.0012865626773271902,2.0
temporal,logistic,5.0,nb_all_at_0.075,0.00021438523551789654,9326.000643017896,30,0.001321334780222741,2.0
temporal,logistic,5.0,nb_all_at_0.2,0.00021438523551789654,9326.000643017896,30,0.0015277938449685367,2.0
temporal,logistic,10.0,mean_pred,0.09341608571466425,2416.726461346173,30,0.000940387263904314,6.0
temporal,logistic,10.0,obs_cif,0.00021438523551789654,9326.000643017896,30,0.0018554273645042592,2.0
temporal,logistic,10.0,eo,0.009405446339763254,8998.556782046418,30,0.0905923836120034,2.0
temporal,logistic,10.0,calib_intercept,0.016878146728608722,8432.358092596643,30,0.0825085980194023,2.0
temporal,logistic,10.0,calib_slope,0.030803453392408652,7006.813173056781,30,0.04713891348715251,2.0
temporal,logistic,10.0,ici,0.018266400215085944,8305.66530180895,30,0.0018215604866751265,2.0
temporal,logistic,10.0,e50,0.024642271150101456,7668.391764503034,30,0.0019339636157355382,2.0
temporal,logistic,10.0,e90,0.04546029444707968,5481.983703202195,30,0.006946159168574033,3.0
temporal,logistic,10.0,obs_concordant,0.00021438523551789654,9326.000643017896,30,0.0019496747201633983,2.0
temporal,logistic,10.0,eo_concordant,0.009448625673872744,8995.959916226577,30,0.08609057018399503,2.0
temporal,logistic,10.0,calib_intercept_concordant,0.016283228886547266,8484.924298676386,30,0.0810069481777686,2.0
temporal,logistic,10.0,calib_slope_concordant,0.03120443648009472,6963.3280854313425,30,0.04621135246066392,2.0
temporal,logistic,10.0,ici_concordant,0.01872481000663452,8262.678521041653,30,0.001818303263923049,2.0
temporal,logistic,10.0,e50_concordant,0.024181619882001446,7716.693446531162,30,0.0015727046476617318,2.0
temporal,logistic,10.0,e90_concordant,0.04151605897207641,5872.1604642781485,30,0.007320257067786545,2.0
temporal,logistic,10.0,auc,0.01028630416523784,8943.842718645234,30,0.010344416607581208,2.0
temporal,logistic,10.0,cindex,0.010805758247985357,8909.899287801338,30,0.009959183461015634,2.0
temporal,logistic,10.0,auc_marginal_ipcw,0.010865495069341296,8905.917866744478,30,0.010268985358871557,2.0
temporal,logistic,10.0,cindex_marginal_ipcw,0.011069406294046066,8892.207762682196,30,0.009877085600359404,2.0
temporal,logistic,10.0,at_risk_fraction,0.00021438523551789654,9326.000643017896,30,0.004296732615352394,2.0
temporal,logistic,10.0,nb_at_0.01,0.0009577313769824761,9317.4164718984,30,0.0018269713318818646,2.0
temporal,logistic,10.0,nb_at_0.02,0.003983089586519281,9248.825140465822,30,0.001808786350264506,2.0
temporal,logistic,10.0,nb_at_0.03,0.0035873781260311816,9260.819929396333,30,0.001796133620132492,2.0
temporal,logistic,10.0,nb_at_0.05,0.016892226486248402,8431.100981547777,30,0.0017381248075313551,2.0
temporal,logistic,10.0,nb_at_0.075,0.032196465569149076,6855.812747696991,30,0.0016538910167659096,2.0
temporal,logistic,10.0,nb_at_0.2,0.0917056381780525,2482.1374494297565,30,0.001282737295926495,6.0
temporal,logistic,10.0,frac_above_0.01,0.09971396205927151,2194.8518311333573,30,0.005334421996253908,6.0
temporal,logistic,10.0,frac_above_0.02,0.06845726263269174,3648.7838456235518,30,0.005248417135564676,4.0
temporal,logistic,10.0,frac_above_0.03,0.12447839627269774,1548.9649892942211,30,0.005302975298569009,9.0
temporal,logistic,10.0,frac_above_0.05,0.059355669177469,4282.292309140821,30,0.004849045854581628,3.0
temporal,logistic,10.0,frac_above_0.075,0.04371902006364023,5651.810022714946,30,0.004500373991638696,2.0
temporal,logistic,10.0,frac_above_0.2,0.09419046558584068,2387.8673713706225,30,0.00273930793497243,6.0
temporal,logistic,10.0,nb_all_at_0.01,0.00021438523551789654,9326.000643017896,30,0.0018741690066556508,2.0
temporal,logistic,10.0,nb_all_at_0.02,0.00021438523551789654,9326.000643017896,30,0.0018932932105291376,2.0
temporal,logistic,10.0,nb_all_at_0.03,0.00021438523551789654,9326.000643017896,30,0.001912811740511758,2.0
temporal,logistic,10.0,nb_all_at_0.05,0.00021438523551789654,9326.000643017896,30,0.0019530814601843335,2.0
temporal,logistic,10.0,nb_all_at_0.075,0.00021438523551789654,9326.000643017896,30,0.002005867522102654,2.0
temporal,logistic,10.0,nb_all_at_0.2,0.00021438523551789654,9326.000643017896,30,0.002319284076957884,2.0
temporal,cox_naive,5.0,mean_pred,0.05621423554624479,4528.5082600751575,30,0.0003678122276872139,3.0
temporal,cox_naive,5.0,obs_cif,0.00021438523551789654,9326.000643017896,30,0.0012222345625290214,2.0
temporal,cox_naive,5.0,eo,0.0022957194644725788,9293.686256856683,30,0.13771749269921463,2.0
temporal,cox_naive,5.0,calib_intercept,0.008569637632942627,9047.04893929863,30,0.11988261052393555,2.0
temporal,cox_naive,5.0,calib_slope,0.01969889239321344,8169.600123620478,30,0.08013047823561036,2.0
temporal,cox_naive,5.0,ici,0.005893794538312601,9178.513171233111,30,0.0011726485505970871,2.0
temporal,cox_naive,5.0,e50,0.036365215228601415,6407.811770602206,30,0.001007478813405007,2.0
temporal,cox_naive,5.0,e90,0.016256355461266418,8487.272941116531,30,0.004109600217571981,2.0
temporal,cox_naive,5.0,obs_concordant,0.00021438523551789654,9326.000643017896,30,0.0012478129189112167,2.0
temporal,cox_naive,5.0,eo_concordant,0.0022987522453515293,9293.620470798693,30,0.13479596372277397,2.0
temporal,cox_naive,5.0,calib_intercept_concordant,0.008250008881280073,9064.686183036114,30,0.11932072582682707,2.0
temporal,cox_naive,5.0,calib_slope_concordant,0.019464264380539234,8192.227137828322,30,0.07981524477830704,2.0
temporal,cox_naive,5.0,ici_concordant,0.005686339021359555,9187.12429296591,30,0.0011784608366146615,2.0
temporal,cox_naive,5.0,e50_concordant,0.029159841652181124,7184.952091871569,30,0.0009538043570548436,2.0
temporal,cox_naive,5.0,e90_concordant,0.015805365840867728,8526.344599424026,30,0.004223729949014551,2.0
temporal,cox_naive,5.0,auc,0.012558622614853854,8786.64129528853,30,0.013299134150874803,2.0
temporal,cox_naive,5.0,cindex,0.012878667598716623,8762.750748715951,30,0.013196622704899278,2.0
temporal,cox_naive,5.0,auc_marginal_ipcw,0.012558622614853854,8786.64129528853,30,0.013299134150874803,2.0
temporal,cox_naive,5.0,cindex_marginal_ipcw,0.012878667598716623,8762.750748715951,30,0.013196622704899278,2.0
temporal,cox_naive,5.0,at_risk_fraction,0.00021438523551789654,9326.000643017896,30,0.0,2.0
temporal,cox_naive,5.0,nb_at_0.01,0.0003134762922385137,9325.047294637861,30,0.001187834266361205,2.0
temporal,cox_naive,5.0,nb_at_0.02,0.026377053195380785,7484.483771857091,30,0.0011324385918850101,2.0
