model,threshold,net_benefit,frac_above,n_imp,split,horizon_y
rsf_naive,0.02,0.007492470060721039,0.24934104477007443,30,cv,5.0
rsf_naive,0.025,0.006518035050180034,0.21020766337526564,30,cv,5.0
rsf_naive,0.03,0.005642307437239383,0.17930251458719784,30,cv,5.0
rsf_naive,0.035,0.0049258546029190275,0.15415340250945703,30,cv,5.0
rsf_naive,0.04,0.00429188964155142,0.13357283068590206,30,cv,5.0
rsf_naive,0.045,0.0037534750986471127,0.11629851036426818,30,cv,5.0
rsf_naive,0.05,0.003283654959907002,0.10169484203165037,30,cv,5.0
rsf_naive,0.055,0.002839589087736845,0.08930740173723332,30,cv,5.0
rsf_naive,0.06,0.002415855456993171,0.07864585442773094,30,cv,5.0
rsf_naive,0.065,0.002005954460255456,0.06946179247702904,30,cv,5.0
rsf_naive,0.07,0.0016186605403316733,0.06140933526659268,30,cv,5.0
rsf_naive,0.075,0.0012874551324121692,0.05413909207012656,30,cv,5.0
rsf_naive,0.08,0.0010198671768543587,0.04767617365853132,30,cv,5.0
rsf_naive,0.085,0.0008098410804205121,0.041920406956493565,30,cv,5.0
rsf_naive,0.09,0.0006152703704331984,0.03675352833331983,30,cv,5.0
rsf_naive,0.095,0.00045106874623388696,0.03211505593221712,30,cv,5.0
rsf_naive,0.1,0.00031399728233825173,0.027906976744186046,30,cv,5.0
rsf_naive,0.125,-6.239646108378503e-05,0.012819183548934953,30,cv,5.0
rsf_naive,0.15,-9.868643273672168e-05,0.005311873074503387,30,cv,5.0
rsf_naive,0.2,-2.7899628838053493e-05,0.0006277692725166663,30,cv,5.0
treat_all,0.001,0.01487572958642552,1.0,30,cv,5.0
treat_all,0.002,0.013888631119077248,1.0,30,cv,5.0
treat_all,0.003,0.01289955251438224,1.0,30,cv,5.0
treat_all,0.004,0.01190848780807138,1.0,30,cv,5.0
treat_all,0.005,0.010915431011898586,1.0,30,cv,5.0
treat_all,0.006,0.009920376113520216,1.0,30,cv,5.0
treat_all,0.007,0.00892331707637371,1.0,30,cv,5.0
treat_all,0.008,0.007924247839555539,1.0,30,cv,5.0
treat_all,0.009,0.0069231623176983816,1.0,30,cv,5.0
treat_all,0.01,0.00592005440084757,1.0,30,cv,5.0
treat_all,0.011,0.0049149179543368,1.0,30,cv,5.0
treat_all,0.012,0.003907746818663051,1.0,30,cv,5.0
treat_all,0.013,0.002898534809360785,1.0,30,cv,5.0
treat_all,0.014,0.0018872757168753498,1.0,30,cv,5.0
treat_all,0.015,0.0008739633064356305,1.0,30,cv,5.0
treat_all,0.016,-0.00014140868207409424,1.0,30,cv,5.0
treat_all,0.017,-0.0011588465342430403,1.0,30,cv,5.0
treat_all,0.018,-0.0021783565612636495,1.0,30,cv,5.0
treat_all,0.019,-0.0031999451000620863,1.0,30,cv,5.0
treat_all,0.02,-0.004223618513429499,1.0,30,cv,5.0
treat_all,0.025,-0.009373483223754777,1.0,30,cv,5.0
treat_all,0.03,-0.014576439322846295,1.0,30,cv,5.0
treat_all,0.035,-0.01983331206545172,1.0,30,cv,5.0
treat_all,0.04,-0.025144943899125954,1.0,30,cv,5.0
treat_all,0.045,-0.030512194914304618,1.0,30,cv,5.0
treat_all,0.05,-0.03593594330859043,1.0,30,cv,5.0
treat_all,0.055,-0.04141708586577874,1.0,30,cv,5.0
treat_all,0.06,-0.04695653845017117,1.0,30,cv,5.0
treat_all,0.065,-0.05255523651674964,1.0,30,cv,5.0
treat_all,0.07,-0.058214135637807446,1.0,30,cv,5.0
treat_all,0.075,-0.06393421204666043,1.0,30,cv,5.0
treat_all,0.08,-0.06971646319908793,1.0,30,cv,5.0
treat_all,0.085,-0.07556190835318133,1.0,30,cv,5.0
treat_all,0.09,-0.08147158916830868,1.0,30,cv,5.0
treat_all,0.095,-0.0874465703239347,1.0,30,cv,5.0
treat_all,0.1,-0.09348794015906768,1.0,30,cv,5.0
treat_all,0.125,-0.12473045273504103,1.0,30,cv,5.0
treat_all,0.15,-0.1578107601684246,1.0,30,cv,5.0
treat_all,0.2,-0.23017393267895114,1.0,30,cv,5.0
treat_none,0.001,0.0,0.0,30,cv,5.0
treat_none,0.002,0.0,0.0,30,cv,5.0
treat_none,0.003,0.0,0.0,30,cv,5.0
treat_none,0.004,0.0,0.0,30,cv,5.0
treat_none,0.005,0.0,0.0,30,cv,5.0
treat_none,0.006,0.0,0.0,30,cv,5.0
treat_none,0.007,0.0,0.0,30,cv,5.0
treat_none,0.008,0.0,0.0,30,cv,5.0
treat_none,0.009,0.0,0.0,30,cv,5.0
treat_none,0.01,0.0,0.0,30,cv,5.0
treat_none,0.011,0.0,0.0,30,cv,5.0
treat_none,0.012,0.0,0.0,30,cv,5.0
treat_none,0.013,0.0,0.0,30,cv,5.0
treat_none,0.014,0.0,0.0,30,cv,5.0
treat_none,0.015,0.0,0.0,30,cv,5.0
treat_none,0.016,0.0,0.0,30,cv,5.0
treat_none,0.017,0.0,0.0,30,cv,5.0
treat_none,0.018,0.0,0.0,30,cv,5.0
treat_none,0.019,0.0,0.0,30,cv,5.0
treat_none,0.02,0.0,0.0,30,cv,5.0
treat_none,0.025,0.0,0.0,30,cv,5.0
treat_none,0.03,0.0,0.0,30,cv,5.0
treat_none,0.035,0.0,0.0,30,cv,5.0
treat_none,0.04,0.0,0.0,30,cv,5.0
treat_none,0.045,0.0,0.0,30,cv,5.0
treat_none,0.05,0.0,0.0,30,cv,5.0
treat_none,0.055,0.0,0.0,30,cv,5.0
treat_none,0.06,0.0,0.0,30,cv,5.0
treat_none,0.065,0.0,0.0,30,cv,5.0
treat_none,0.07,0.0,0.0,30,cv,5.0
treat_none,0.075,0.0,0.0,30,cv,5.0
treat_none,0.08,0.0,0.0,30,cv,5.0
treat_none,0.085,0.0,0.0,30,cv,5.0
treat_none,0.09,0.0,0.0,30,cv,5.0
treat_none,0.095,0.0,0.0,30,cv,5.0
treat_none,0.1,0.0,0.0,30,cv,5.0
treat_none,0.125,0.0,0.0,30,cv,5.0
treat_none,0.15,0.0,0.0,30,cv,5.0
treat_none,0.2,0.0,0.0,30,cv,5.0
