model,threshold,net_benefit,frac_above,n_imp,split,horizon_y
rsf_naive,0.009,0.0090270684634213,0.4578840175795905,30,temporal,5.0
rsf_naive,0.01,0.008658385043849724,0.43770679243934685,30,temporal,5.0
rsf_naive,0.011,0.008280390039532655,0.4193697073641333,30,temporal,5.0
rsf_naive,0.012,0.007938127433080918,0.4025726230035373,30,temporal,5.0
rsf_naive,0.013,0.007575213401474683,0.38740129345767677,30,temporal,5.0
rsf_naive,0.014,0.007158691687556183,0.3735269946760996,30,temporal,5.0
rsf_naive,0.015,0.006832777146895069,0.36049951763318683,30,temporal,5.0
rsf_naive,0.016,0.006546680645282172,0.34839747025404655,30,temporal,5.0
rsf_naive,0.017,0.00625947499749284,0.3377496694894058,30,temporal,5.0
rsf_naive,0.018,0.005992518929904682,0.3271483188623289,30,temporal,5.0
rsf_naive,0.019,0.005722115703420917,0.31743666702397544,30,temporal,5.0
rsf_naive,0.02,0.005479293228707496,0.3085682638367813,30,temporal,5.0
rsf_naive,0.025,0.004316931029333215,0.2692714474577482,30,temporal,5.0
rsf_naive,0.03,0.003299359533273733,0.23538428556115337,30,temporal,5.0
rsf_naive,0.035,0.0025665691195264424,0.2060992603708865,30,temporal,5.0
rsf_naive,0.04,0.001916068174509591,0.1825133097509558,30,temporal,5.0
rsf_naive,0.045,0.0014195072244649117,0.16178940222246044,30,temporal,5.0
rsf_naive,0.05,0.001004037588880552,0.1438560760353021,30,temporal,5.0
rsf_naive,0.055,0.000761502458719023,0.12763068567549218,30,temporal,5.0
rsf_naive,0.06,0.0005699454686028255,0.11237717511701861,30,temporal,5.0
rsf_naive,0.065,0.00018094726562313497,0.0993675635116304,30,temporal,5.0
rsf_naive,0.07,-0.00018353375280612402,0.08829456533390503,30,temporal,5.0
rsf_naive,0.075,-0.0003742084886902112,0.07826848179511917,30,temporal,5.0
rsf_naive,0.08,-0.0004860952522988155,0.06941437095794475,30,temporal,5.0
rsf_naive,0.085,-0.0005842290946557748,0.06169292885982778,30,temporal,5.0
rsf_naive,0.09,-0.0006740570680971579,0.054893343337978344,30,temporal,5.0
rsf_naive,0.095,-0.0007475451803096421,0.04849394361667917,30,temporal,5.0
rsf_naive,0.1,-0.0006927819662303531,0.04275199199628399,30,temporal,5.0
rsf_naive,0.125,-0.0002465430378389965,0.021477828992032013,30,temporal,5.0
rsf_naive,0.15,-0.0004504192072369735,0.00979383285096652,30,temporal,5.0
rsf_naive,0.2,-0.00012416479079572658,0.0012112766641655054,30,temporal,5.0
treat_all,0.001,0.012840689333346632,1.0,30,temporal,5.0
treat_all,0.002,0.011851551747508302,1.0,30,temporal,5.0
treat_all,0.003,0.01086042993381473,1.0,30,temporal,5.0
treat_all,0.004,0.00986731791567599,1.0,30,temporal,5.0
treat_all,0.005,0.008872209692475664,1.0,30,temporal,5.0
treat_all,0.006,0.007875099239449984,1.0,30,temporal,5.0
treat_all,0.007,0.006875980507566251,1.0,30,temporal,5.0
treat_all,0.008,0.00587484742340049,1.0,30,temporal,5.0
treat_all,0.009,0.0048716938890144175,1.0,30,temporal,5.0
treat_all,0.01,0.0038665137818316014,1.0,30,temporal,5.0
treat_all,0.011,0.002859300954512929,1.0,30,temporal,5.0
treat_all,0.012,0.0018500492348312615,1.0,30,temporal,5.0
treat_all,0.013,0.0008387524255453766,1.0,30,temporal,5.0
treat_all,0.014,-0.00017459569572689064,1.0,30,temporal,5.0
treat_all,0.015,-0.0011900013766362565,1.0,30,temporal,5.0
treat_all,0.016,-0.002207470890230401,1.0,30,temporal,5.0
treat_all,0.017,-0.0032270105350831278,1.0,30,temporal,5.0
treat_all,0.018,-0.004248626635424352,1.0,30,temporal,5.0
treat_all,0.019,-0.005272325541270858,1.0,30,temporal,5.0
treat_all,0.02,-0.006298113628557872,1.0,30,temporal,5.0
treat_all,0.025,-0.01145861677537099,1.0,30,temporal,5.0
treat_all,0.03,-0.016672320985553317,1.0,30,temporal,5.0
treat_all,0.035,-0.021940053218639087,1.0,30,temporal,5.0
treat_all,0.04,-0.027262657662486166,1.0,30,temporal,5.0
treat_all,0.045,-0.032640996184279285,1.0,30,temporal,5.0
treat_all,0.05,-0.03807594879577549,1.0,30,temporal,5.0
treat_all,0.055,-0.04356841413331928,1.0,30,temporal,5.0
treat_all,0.06,-0.04911930995317735,1.0,30,temporal,5.0
treat_all,0.065,-0.054729573642766545,1.0,30,temporal,5.0
treat_all,0.07,-0.06040016274837282,1.0,30,temporal,5.0
treat_all,0.075,-0.06613205551998562,1.0,30,temporal,5.0
treat_all,0.08,-0.0719262514738986,1.0,30,temporal,5.0
treat_all,0.085,-0.07778377197375597,1.0,30,temporal,5.0
treat_all,0.09,-0.08370566083075462,1.0,30,temporal,5.0
treat_all,0.095,-0.08969298492374221,1.0,30,temporal,5.0
treat_all,0.1,-0.09574683483998524,1.0,30,temporal,5.0
treat_all,0.125,-0.1270538872639848,1.0,30,temporal,5.0
treat_all,0.15,-0.16020253100704318,1.0,30,temporal,5.0
treat_all,0.2,-0.23271518919498338,1.0,30,temporal,5.0
treat_none,0.001,0.0,0.0,30,temporal,5.0
treat_none,0.002,0.0,0.0,30,temporal,5.0
treat_none,0.003,0.0,0.0,30,temporal,5.0
treat_none,0.004,0.0,0.0,30,temporal,5.0
treat_none,0.005,0.0,0.0,30,temporal,5.0
treat_none,0.006,0.0,0.0,30,temporal,5.0
treat_none,0.007,0.0,0.0,30,temporal,5.0
treat_none,0.008,0.0,0.0,30,temporal,5.0
treat_none,0.009,0.0,0.0,30,temporal,5.0
treat_none,0.01,0.0,0.0,30,temporal,5.0
treat_none,0.011,0.0,0.0,30,temporal,5.0
treat_none,0.012,0.0,0.0,30,temporal,5.0
treat_none,0.013,0.0,0.0,30,temporal,5.0
treat_none,0.014,0.0,0.0,30,temporal,5.0
treat_none,0.015,0.0,0.0,30,temporal,5.0
treat_none,0.016,0.0,0.0,30,temporal,5.0
treat_none,0.017,0.0,0.0,30,temporal,5.0
treat_none,0.018,0.0,0.0,30,temporal,5.0
treat_none,0.019,0.0,0.0,30,temporal,5.0
treat_none,0.02,0.0,0.0,30,temporal,5.0
treat_none,0.025,0.0,0.0,30,temporal,5.0
treat_none,0.03,0.0,0.0,30,temporal,5.0
treat_none,0.035,0.0,0.0,30,temporal,5.0
treat_none,0.04,0.0,0.0,30,temporal,5.0
treat_none,0.045,0.0,0.0,30,temporal,5.0
treat_none,0.05,0.0,0.0,30,temporal,5.0
treat_none,0.055,0.0,0.0,30,temporal,5.0
treat_none,0.06,0.0,0.0,30,temporal,5.0
treat_none,0.065,0.0,0.0,30,temporal,5.0
treat_none,0.07,0.0,0.0,30,temporal,5.0
treat_none,0.075,0.0,0.0,30,temporal,5.0
treat_none,0.08,0.0,0.0,30,temporal,5.0
treat_none,0.085,0.0,0.0,30,temporal,5.0
treat_none,0.09,0.0,0.0,30,temporal,5.0
treat_none,0.095,0.0,0.0,30,temporal,5.0
treat_none,0.1,0.0,0.0,30,temporal,5.0
treat_none,0.125,0.0,0.0,30,temporal,5.0
treat_none,0.15,0.0,0.0,30,temporal,5.0
treat_none,0.2,0.0,0.0,30,temporal,5.0
