model,threshold,net_benefit,frac_above,n_above,n_total,n_imp,per_1000_above,split,horizon_y
logistic_cr,0.2,-0.00028242702890975645,0.0040355438911974595,166.06666666666666,41151.0,30,4.0355438911974595,cv,5.0
nfg,0.01,0.010332174057592488,0.32265477550160787,13277.566666666668,41151.0,30,322.65477550160784,cv,5.0
nfg,0.02,0.0076825992310939634,0.2158149255182134,8881.0,41151.0,30,215.8149255182134,cv,5.0
nfg,0.03,0.005993172734699144,0.1578527860805327,6495.8,41151.0,30,157.8527860805327,cv,5.0
nfg,0.05,0.0035581038326616835,0.08875091465307985,3652.188888888889,41151.0,30,88.75091465307986,cv,5.0
nfg,0.075,0.0016702827608505292,0.039244354801692416,1614.9444444444443,41151.0,30,39.24435480169242,cv,5.0
nfg,0.2,-9.450290123906804e-07,3.780116049562722e-06,0.15555555555555556,41151.0,30,0.003780116049562722,cv,5.0
rsf_cr,0.01,0.01024956378729284,0.38609970326089016,15888.388888888889,41151.0,30,386.0997032608902,cv,5.0
rsf_cr,0.02,0.007496533294887619,0.25061845398653737,10313.2,41151.0,30,250.61845398653736,cv,5.0
rsf_cr,0.03,0.005669174464774783,0.17699421372236127,7283.488888888889,41151.0,30,176.99421372236125,cv,5.0
rsf_cr,0.05,0.0031214949230839537,0.09351170080921484,3848.1,41151.0,30,93.51170080921484,cv,5.0
rsf_cr,0.075,0.0011856862319302582,0.042669949967463996,1755.911111111111,41151.0,30,42.669949967464,cv,5.0
rsf_cr,0.2,5.006403696593486e-06,9.585294268534044e-05,3.9444444444444446,41151.0,30,0.09585294268534043,cv,5.0
rsf_naive,0.01,0.010271282334216767,0.3775639312126882,15537.133333333333,41151.0,30,377.5639312126882,cv,5.0
rsf_naive,0.02,0.0075225020702920035,0.2479521221301494,10203.477777777778,41151.0,30,247.95212213014938,cv,5.0
rsf_naive,0.03,0.005650844226201278,0.17861183338328487,7350.055555555556,41151.0,30,178.61183338328487,cv,5.0
rsf_naive,0.05,0.0032744340448644413,0.1012504083875375,4166.555555555556,41151.0,30,101.2504083875375,cv,5.0
rsf_naive,0.075,0.001335755078042578,0.05392551551332626,2219.088888888889,41151.0,30,53.92551551332625,cv,5.0
rsf_naive,0.2,-3.797613307705105e-05,0.0007257822815160426,29.866666666666667,41151.0,30,0.7257822815160426,cv,5.0
treat_all,0.01,0.00592005440084757,1.0,41151.0,41151.0,30,1000.0,cv,5.0
treat_all,0.02,-0.004223618513429499,1.0,41151.0,41151.0,30,1000.0,cv,5.0
treat_all,0.03,-0.014576439322846295,1.0,41151.0,41151.0,30,1000.0,cv,5.0
treat_all,0.05,-0.03593594330859043,1.0,41151.0,41151.0,30,1000.0,cv,5.0
treat_all,0.075,-0.06393421204666043,1.0,41151.0,41151.0,30,1000.0,cv,5.0
treat_all,0.2,-0.23017393267895114,1.0,41151.0,41151.0,30,1000.0,cv,5.0
treat_none,0.01,0.0,0.0,0.0,41151.0,30,0.0,cv,5.0
treat_none,0.02,0.0,0.0,0.0,41151.0,30,0.0,cv,5.0
treat_none,0.03,0.0,0.0,0.0,41151.0,30,0.0,cv,5.0
treat_none,0.05,0.0,0.0,0.0,41151.0,30,0.0,cv,5.0
treat_none,0.075,0.0,0.0,0.0,41151.0,30,0.0,cv,5.0
treat_none,0.2,0.0,0.0,0.0,41151.0,30,0.0,cv,5.0
