model,cfg_id,seed,seed_used,imp,cfg,mean_pred,obs_cif,eo,calib_intercept,calib_slope,ici,e50,e90,auc,cindex,at_risk_fraction,brier
deephit,deephit_041,1,20263582,1,"{""alpha"": 0.1, ""batch_size"": 256, ""dropout"": 0.0, ""head"": [32], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.05, ""trunk"": [64]}",0.09686399769144295,0.041509174627173406,2.333556341735407,-0.6487466104013939,2.8372557760181474,0.05683493655431904,0.061927943426708154,0.07610461369298403,0.8258428193392489,0.8196208530034582,1.0,0.04051834778462198
deephit,deephit_055,2,20264811,1,"{""alpha"": 1.0, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.01, ""num_durations"": 40, ""sigma"": 0.1, ""trunk"": [128, 64]}",0.04126654943238696,0.041509174627173406,0.9941549019712954,0.04093444778082523,1.0587063099877239,0.0015065494958620186,0.0005475063115196743,0.0038628903496480405,0.8393735841029213,0.8328889989588165,1.0,0.03648838786608626
deephit,deephit_072,2,20265100,1,"{""alpha"": 0.5, ""batch_size"": 256, ""dropout"": 0.0, ""head"": [32, 32], ""lr"": 0.003, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [128, 128]}",0.05915970894243598,0.041509174627173406,1.425220074207592,-0.29206694721317733,1.0493361331465796,0.018186318839726743,0.01644245275481082,0.03387351649454917,0.8344038476787954,0.8278661223241299,1.0,0.03725960097625037
deephit,deephit_028,1,20263361,1,"{""alpha"": 0.3, ""batch_size"": 256, ""dropout"": 0.1, ""head"": [64], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.05, ""trunk"": [128, 64]}",0.06342016191568153,0.041509174627173406,1.5278589007203338,-0.3610576576034149,1.5208373539537745,0.022270630276411022,0.026478366548061405,0.0333610972368229,0.744531687367076,0.7396336926011121,1.0,0.03902216981119049
deephit,deephit_049,0,20262727,1,"{""alpha"": 1.0, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32], ""lr"": 0.003, ""num_durations"": 20, ""sigma"": 0.25, ""trunk"": [64]}",0.04412118181602779,0.041509174627173406,1.0629260208692386,-0.024533308927052775,0.9869379554351184,0.003250895945021553,0.003315136703713528,0.004664050075190954,0.8404309217914365,0.8339069391819358,1.0,0.036493480840873775
deephit,deephit_050,2,20264726,1,"{""alpha"": 0.1, ""batch_size"": 256, ""dropout"": 0.2, ""head"": [32], ""lr"": 0.003, ""num_durations"": 20, ""sigma"": 0.25, ""trunk"": [64, 64, 64]}",0.0802449178722484,0.041509174627173406,1.93318509927001,-0.7280996205833543,1.442201494254452,0.04246513033235268,0.013473622890892933,0.13197687452805823,0.8399229676015683,0.8334987868741843,1.0,0.04058979437480654
deephit,deephit_047,2,20264675,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.5, ""trunk"": [64, 64]}",0.04285380007785315,0.041509174627173406,1.0323934518755644,-0.005714338578905839,1.0669665553790701,0.0018199269984374316,0.0008745266622842973,0.004375651189328908,0.8388015272576361,0.8323537058126025,1.0,0.03639193785662648
deephit,deephit_053,0,20262795,1,"{""alpha"": 0.5, ""batch_size"": 256, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.01, ""num_durations"": 40, ""sigma"": 0.5, ""trunk"": [64, 64, 64]}",0.04378632866283036,0.041509174627173406,1.0548590535974243,-0.013271177447214252,1.1157957837516308,0.0030754218264009,0.001989785697284807,0.007347927881842131,0.8394093153978852,0.8328977733037012,1.0,0.03639840689269503
deephit,deephit_022,2,20264250,1,"{""alpha"": 0.0, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 80, ""sigma"": 0.1, ""trunk"": [32]}",0.19147329187523665,0.041509174627173406,4.612794486881734,-1.4043126477943189,4.559562830002762,0.14990780293688136,0.16301473657326893,0.21141058808346325,0.8367367688557961,0.8301409438708063,1.0,0.062039775211125706
deephit,deephit_066,2,20264998,1,"{""alpha"": 0.9, ""batch_size"": 256, ""dropout"": 0.0, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.1, ""trunk"": [32]}",0.05393965387374963,0.041509174627173406,1.2994634164187593,-0.1769061165555616,1.1047306997851163,0.01275392589528193,0.013653504327683197,0.019736003382859912,0.8400394207589089,0.8334073244977036,1.0,0.03674684375911578
deephit,deephit_022,1,20263259,1,"{""alpha"": 0.0, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 80, ""sigma"": 0.1, ""trunk"": [32]}",0.1882594883089313,0.041509174627173406,4.5353705536146665,-1.383350595133335,4.688082800734023,0.14733109378811166,0.1583197942506681,0.20832150587587084,0.8345505715345274,0.8280796701218216,1.0,0.060881337780823136
deephit,deephit_068,0,20263050,1,"{""alpha"": 0.1, ""batch_size"": 256, ""dropout"": 0.0, ""head"": [32, 32], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.5, ""trunk"": [64, 64, 64]}",0.07033026578769577,0.041509174627173406,1.6943306249615244,-0.6395833666661954,0.8630052357294115,0.028747835301871458,0.008780842500792141,0.0910075131677558,0.830033233665575,0.8234359497809959,1.0,0.03940774471045887
deephit,deephit_066,0,20263016,1,"{""alpha"": 0.9, ""batch_size"": 256, ""dropout"": 0.0, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.1, ""trunk"": [32]}",0.05426027955248284,0.041509174627173406,1.3071876287552606,-0.2154143589131999,1.0156253294880369,0.0131645415833581,0.011155732079989766,0.02214264440003788,0.8349132263721173,0.8282536462051656,1.0,0.036810127604525275
deephit,deephit_060,0,20262914,1,"{""alpha"": 0.5, ""batch_size"": 256, ""dropout"": 0.1, ""head"": [32], ""lr"": 0.003, ""num_durations"": 20, ""sigma"": 0.1, ""trunk"": [64, 64]}",0.054813053238808515,0.041509174627173406,1.3205045325793086,-0.21186426197541805,1.2385163743036598,0.013265520783773884,0.009539784647922989,0.03026004052979192,0.8385057053737494,0.8320377131802631,1.0,0.036668308180236135
deephit,deephit_022,0,20262268,1,"{""alpha"": 0.0, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 80, ""sigma"": 0.1, ""trunk"": [32]}",0.18763941649842653,0.041509174627173406,4.520432366669873,-1.3727255162608025,4.01397912679273,0.1457334235255142,0.15776984740428834,0.20249929798917554,0.8378507899109068,0.8311279705079742,1.0,0.06053316360087611
deephit,deephit_062,1,20263939,1,"{""alpha"": 1.0, ""batch_size"": 256, ""dropout"": 0.1, ""head"": [32], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.25, ""trunk"": [64, 64]}",0.05298191132393414,0.041509174627173406,1.2763903835671613,-0.1276450467414747,1.2071424966154192,0.01145954786151791,0.012523916352674247,0.015295826935767698,0.834872153189202,0.8284291912111048,1.0,0.03678517541509868
deephit,deephit_050,0,20262744,1,"{""alpha"": 0.1, ""batch_size"": 256, ""dropout"": 0.2, ""head"": [32], ""lr"": 0.003, ""num_durations"": 20, ""sigma"": 0.25, ""trunk"": [64, 64, 64]}",0.0805374515915783,0.041509174627173406,1.9402325465381711,-0.7150598950747756,1.3527375267568147,0.041433863499017135,0.014499711729487302,0.12616920105620621,0.8419743712835298,0.8354113035178382,1.0,0.04045995698285357
deephit,deephit_060,1,20263905,1,"{""alpha"": 0.5, ""batch_size"": 256, ""dropout"": 0.1, ""head"": [32], ""lr"": 0.003, ""num_durations"": 20, ""sigma"": 0.1, ""trunk"": [64, 64]}",0.05487001294851866,0.041509174627173406,1.3218767523408854,-0.1627039109866457,1.3149747050898455,0.013521420720510388,0.012430574786317039,0.02478375357817486,0.8399224927670838,0.8333628716908372,1.0,0.0365556474882038
deephit,deephit_019,0,20262217,1,"{""alpha"": 0.0, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.01, ""num_durations"": 40, ""sigma"": 0.05, ""trunk"": [64]}",0.18215279324888525,0.041509174627173406,4.388253798947894,-1.473341594686205,2.7289369781494943,0.14101577907243312,0.14676033529734356,0.16028346006037564,0.6948951019398413,0.6908787837619068,1.0,0.05930881784526359
deephit,deephit_057,1,20263854,1,"{""alpha"": 0.2, ""batch_size"": 128, ""dropout"": 0.0, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 80, ""sigma"": 0.05, ""trunk"": [64]}",0.05076083106535344,0.041509174627173406,1.2228822066754264,-0.018999627494387033,2.073122032642349,0.018368296583677186,0.01857950965882149,0.02644916862850699,0.8258691726531424,0.8199215050593105,1.0,0.037480464715916685
deephit,deephit_065,1,20263990,1,"{""alpha"": 0.2, ""batch_size"": 128, ""dropout"": 0.1, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.5, ""trunk"": [64]}",0.048189109132096224,0.041509174627173406,1.1609267002998873,-0.20089375512760504,0.9049496729424327,0.006288407168752736,0.0001097309293208999,0.022730805652208724,0.8429249899216381,0.8360428820248074,1.0,0.03659475603755289
deephit,deephit_003,2,20263927,1,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.061532264835370006,0.041509174627173406,1.4823774596348818,-0.4295230672949165,1.1252883056655532,0.021316076685279028,0.005688219516799875,0.06821243218782075,0.8428675349490051,0.8362468419621946,1.0,0.037456271657910316
deephit,deephit_068,2,20265032,1,"{""alpha"": 0.1, ""batch_size"": 256, ""dropout"": 0.0, ""head"": [32, 32], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.5, ""trunk"": [64, 64, 64]}",0.07345141754647048,0.041509174627173406,1.7695224780110788,-0.6970869705049625,0.8397673782326337,0.0329919728855528,0.012488835625384387,0.10062399628974172,0.8341970572607653,0.8276282852803334,1.0,0.039969586014796374
deephit,deephit_047,0,20262693,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.5, ""trunk"": [64, 64]}",0.04225097068410014,0.041509174627173406,1.017870653020432,0.0019056813278074277,0.9882551283648717,0.0012991979611883466,0.0014128063346335838,0.0018484887699050656,0.8400366904606227,0.833416447492054,1.0,0.03645004107366384
deephit,deephit_057,0,20262863,1,"{""alpha"": 0.2, ""batch_size"": 128, ""dropout"": 0.0, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 80, ""sigma"": 0.05, ""trunk"": [64]}",0.050609832214377655,0.041509174627173406,1.2192444843566375,0.0020622694103191166,2.1086238188777555,0.0177681572366371,0.016030594686967214,0.02693128940997125,0.8383957811905715,0.8317732625605909,1.0,0.03714889263082388
deephit,deephit_055,0,20262829,1,"{""alpha"": 1.0, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.01, ""num_durations"": 40, ""sigma"": 0.1, ""trunk"": [128, 64]}",0.04034094435868012,0.041509174627173406,0.9718560949721096,0.07486483187014206,1.1270669697513822,0.0031151004734261234,0.0009742079465698827,0.00665482175333143,0.8422312567396819,0.8356624473495726,1.0,0.036354556338241195
deephit,deephit_079,2,20265219,1,"{""alpha"": 0.5, ""batch_size"": 256, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.01, ""num_durations"": 40, ""sigma"": 0.05, ""trunk"": [64]}",0.12263980294553789,0.041509174627173406,2.954522802418081,-1.041468602260759,1.551285938324222,0.08298424408643214,0.0873007410958122,0.10491841863160523,0.7277833254273391,0.7231135768634355,1.0,0.04611307856746187
deephit,deephit_063,1,20263956,1,"{""alpha"": 0.7, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [64, 64]}",0.04947073936708917,0.041509174627173406,1.1918025306796594,-0.08278887472701343,1.1305012232805236,0.007704003922207023,0.008120925844336074,0.010129381093984313,0.8396493442298351,0.8331833172160433,1.0,0.03644770220845413
deephit,deephit_079,1,20264228,1,"{""alpha"": 0.5, ""batch_size"": 256, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.01, ""num_durations"": 40, ""sigma"": 0.05, ""trunk"": [64]}",0.06544408143971206,0.041509174627173406,1.5766172666047182,-0.31850031717148913,1.9448347829971586,0.02670606810673428,0.026998387460528295,0.04529809263885287,0.797386166741928,0.7910290400599398,1.0,0.0385374274338514
deephit,deephit_072,1,20264109,1,"{""alpha"": 0.5, ""batch_size"": 256, ""dropout"": 0.0, ""head"": [32, 32], ""lr"": 0.003, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [128, 128]}",0.05682609835673047,0.041509174627173406,1.369000922497988,-0.22419219227922726,1.1917136136435345,0.01518074255302268,0.013329302079013172,0.02846824518044644,0.8331511155998798,0.8266214437318695,1.0,0.03689001449502697
deephit,deephit_070,2,20265066,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.1, ""trunk"": [128, 128]}",0.04342887728602628,0.041509174627173406,1.0462476711737883,-0.03612199950902419,1.03615754697603,0.002114655660068393,0.0007345523041442752,0.005523994890341277,0.8404497964621982,0.8340197853923079,1.0,0.036376719254081286
nfg,nfg_001,1,20262902,1,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32], ""layers_surv"": [100], ""lr"": 0.0005, ""weight_decay"": 0.01}",0.055969097803080875,0.041509174627173406,1.3483548710805124,-0.16884633425320245,1.1070474739646645,0.01404721002701256,0.015157793639550277,0.015594399511321577,0.8175063283565931,0.8115047002015543,1.0,0.03683071343576689
deephit,deephit_046,0,20262676,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.25, ""trunk"": [64, 64, 64]}",0.047809801658017,0.041509174627173406,1.1517887813341143,-0.02753741603791671,1.1892638934992683,0.007131186589353291,0.0075338789457067845,0.009479287903318312,0.8391886360711814,0.8327675527282925,1.0,0.03656072372261664
deephit,deephit_071,1,20264092,1,"{""alpha"": 0.7, ""batch_size"": 256, ""dropout"": 0.1, ""head"": [32], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.25, ""trunk"": [64, 64]}",0.05216187283046431,0.041509174627173406,1.2566347873445132,-0.17447625564898084,1.008365743975,0.010770170912871522,0.008933889045493937,0.017287621670133646,0.8357691155305539,0.8292293998429451,1.0,0.036700885603315365
deephit,deephit_065,2,20264981,1,"{""alpha"": 0.2, ""batch_size"": 128, ""dropout"": 0.1, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.5, ""trunk"": [64]}",0.0489122109638046,0.041509174627173406,1.1783469896263585,-0.2384678920212715,0.8728747166377602,0.007774430021182377,0.0007796468571714676,0.02851097536554703,0.8377128504931394,0.8310926406954581,1.0,0.03684027058559411
deephit,deephit_073,0,20263135,1,"{""alpha"": 0.7, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 80, ""sigma"": 0.25, ""trunk"": [128, 64]}",0.04523982082095896,0.041509174627173406,1.0898752198108834,-0.016641157261521402,1.1586032950817797,0.004394054963130173,0.0033979209997039295,0.008874356538482897,0.8422236593879289,0.8356630284320152,1.0,0.036355451532508354
deephit,deephit_006,0,20261996,1,"{""alpha"": 0.0, ""batch_size"": 128, ""dropout"": 0.1, ""head"": [64], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.05, ""trunk"": [64]}",0.1753735791443998,0.041509174627173406,4.224935347897617,-1.4765787957971823,3.933989725526044,0.13792063838046953,0.15408911743419684,0.18211859861571095,0.6910666301993783,0.6867809903759964,1.0,0.059799176530105275
deephit,deephit_042,2,20264590,1,"{""alpha"": 0.5, ""batch_size"": 128, ""dropout"": 0.0, ""head"": [32, 32], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.05, ""trunk"": [128, 64]}",0.06349335734602704,0.041509174627173406,1.529622256195429,-0.1983398117151818,1.8215050795607315,0.027517050139352333,0.027121727467246615,0.04759593505699802,0.8368155320259241,0.8304761703319992,1.0,0.03743283941803757
deephit,deephit_041,0,20262591,1,"{""alpha"": 0.1, ""batch_size"": 256, ""dropout"": 0.0, ""head"": [32], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.05, ""trunk"": [64]}",0.09318324985155269,0.041509174627173406,2.244883226142289,-0.6032592275760639,2.8649897412469403,0.053398481893354194,0.05816704844976503,0.0704769465136531,0.8253405631631954,0.8192397791375365,1.0,0.040096575843325065
deephit,deephit_063,0,20262965,1,"{""alpha"": 0.7, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [64, 64]}",0.05190638504186891,0.041509174627173406,1.2504798158017123,-0.12108321996126874,1.1866526343674313,0.010289079810616114,0.00993746014317709,0.016299857170203547,0.841448373383248,0.8348976266384927,1.0,0.036436377227112425
deephit,deephit_079,0,20263237,1,"{""alpha"": 0.5, ""batch_size"": 256, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.01, ""num_durations"": 40, ""sigma"": 0.05, ""trunk"": [64]}",0.0828727437868008,0.041509174627173406,1.9964922100028775,-0.767637533893654,0.9202874353348541,0.043135868663027155,0.043482435248586526,0.07661620121711987,0.6403442170145541,0.6375903278130114,1.0,0.041851187157224655
deephit,deephit_055,1,20263820,1,"{""alpha"": 1.0, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.01, ""num_durations"": 40, ""sigma"": 0.1, ""trunk"": [128, 64]}",0.04115679339588571,0.041509174627173406,0.9915107627541933,0.05834050870283733,1.1727010317585167,0.003788124272019291,0.0015061597926065984,0.006143297392787628,0.8386570588657059,0.8321532904781158,1.0,0.03645702821573854
deephit,deephit_073,1,20264126,1,"{""alpha"": 0.7, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 80, ""sigma"": 0.25, ""trunk"": [128, 64]}",0.04571326861055862,0.041509174627173406,1.1012810787288712,-0.017949544600721345,1.2010907124382277,0.005202740739669365,0.004154608418441841,0.010690648505283784,0.8396952844662172,0.8331576914803203,1.0,0.0364359819247879
deephit,deephit_071,2,20265083,1,"{""alpha"": 0.7, ""batch_size"": 256, ""dropout"": 0.1, ""head"": [32], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.25, ""trunk"": [64, 64]}",0.05265777777177329,0.041509174627173406,1.2685816628428357,-0.20589027392716006,0.9906096627532933,0.011004981326806268,0.007948772952646468,0.022237834299139947,0.8295722880896791,0.8231910816396426,1.0,0.03688145866087863
nfg,nfg_001,2,20263893,1,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32], ""layers_surv"": [100], ""lr"": 0.0005, ""weight_decay"": 0.01}",0.05373506688830068,0.041509174627173406,1.2945346991583824,-0.1602724205602412,1.000344808642348,0.015043106993781218,0.016692005535837273,0.01760198595287865,0.8254145779884776,0.819094101769152,1.0,0.03695059428560272
deephit,deephit_049,1,20263718,1,"{""alpha"": 1.0, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32], ""lr"": 0.003, ""num_durations"": 20, ""sigma"": 0.25, ""trunk"": [64]}",0.044865190113925424,0.041509174627173406,1.0808499691187559,-0.02904906775502081,1.0034778544043021,0.0035022447185109203,0.003937642541701954,0.005301586818235438,0.8405857178334062,0.8340702233483341,1.0,0.036427837819470135
deephit,deephit_054,0,20262812,1,"{""alpha"": 0.9, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.05, ""trunk"": [32]}",0.06080448414556578,0.041509174627173406,1.4648444516591512,-0.3839872911269781,1.0614065611788877,0.01937687204301853,0.016494555502976065,0.04098958392577806,0.7596083945038858,0.7542946931716189,1.0,0.03900252513380343
deephit,deephit_075,0,20263169,1,"{""alpha"": 0.0, ""batch_size"": 256, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.01, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [128, 64]}",0.15916738271518413,0.041509174627173406,3.8345109037891447,-1.5778147310215918,1.0481649019608332,0.1204108994755393,0.02921581192754319,0.31799268510077694,0.7975632206503618,0.7906947433306554,1.0,0.07080726116737177
deephit,deephit_072,0,20263118,1,"{""alpha"": 0.5, ""batch_size"": 256, ""dropout"": 0.0, ""head"": [32, 32], ""lr"": 0.003, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [128, 128]}",0.055976549079515915,0.041509174627173406,1.3485343802252248,-0.24377096855381855,1.0749037337818539,0.014467764800177795,0.011434969623055902,0.02920711963341649,0.8276425607443886,0.8212173189065284,1.0,0.03720857423743118
deephit,deephit_075,2,20265151,1,"{""alpha"": 0.0, ""batch_size"": 256, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.01, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [128, 64]}",0.16338366094746834,0.041509174627173406,3.9360855139844553,-1.6071521119599048,1.0064158088779065,0.12407717752649641,0.03289913076299644,0.32918908470263175,0.8025292177529217,0.7957726484726655,1.0,0.07291423770138865
deephit,deephit_049,2,20264709,1,"{""alpha"": 1.0, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32], ""lr"": 0.003, ""num_durations"": 20, ""sigma"": 0.25, ""trunk"": [64]}",0.04686686114730044,0.041509174627173406,1.1290723452886895,-0.08253137926516663,0.9878798814040347,0.005722037876821898,0.005372807711138572,0.007258704049022537,0.8400522412899923,0.833515289615557,1.0,0.03650416890355475
deephit,deephit_020,1,20263225,1,"{""alpha"": 0.0, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [64, 64]}",0.16620201830275783,0.041509174627173406,4.003982729012298,-1.587941511761028,2.04565988001986,0.12859134380184398,0.04916037576001475,0.32108292815698836,0.8171048557998896,0.8101150415398406,1.0,0.07329280962741931
deephit,deephit_070,0,20263084,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.1, ""trunk"": [128, 128]}",0.044487677967525494,0.041509174627173406,1.0717553014991112,-0.04988579299271097,1.0495127228376127,0.0027354215674739676,0.0014814394806497728,0.007268080678091399,0.8416736823461762,0.8351221568943514,1.0,0.03631626412641076
deephit,deephit_054,2,20264794,1,"{""alpha"": 0.9, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.05, ""trunk"": [32]}",0.04552808379223945,0.041509174627173406,1.0968197802332385,0.027783415941832902,1.7111707066484985,0.011628893729698732,0.008558630796473513,0.02226198492992079,0.8368214674569812,0.8302686657917114,1.0,0.03676652636615975
deephit,deephit_073,2,20265117,1,"{""alpha"": 0.7, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 80, ""sigma"": 0.25, ""trunk"": [128, 64]}",0.047625772926962,0.041509174627173406,1.1473553342056684,-0.07390059650857314,1.1827389801770942,0.0061659979253442364,0.004721386390712623,0.013958717224822226,0.8387868073886146,0.8321621229312448,1.0,0.036463978298160664
deephit,deephit_071,0,20263101,1,"{""alpha"": 0.7, ""batch_size"": 256, ""dropout"": 0.1, ""head"": [32], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.25, ""trunk"": [64, 64]}",0.0515355858243064,0.041509174627173406,1.2415468697507983,-0.15293925259210148,1.0321578577202075,0.00962579078708424,0.008146332124219832,0.01675802386456593,0.8407928643772997,0.8342181088300009,1.0,0.03656830139371303
deephit,deephit_058,2,20264862,1,"{""alpha"": 0.0, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 80, ""sigma"": 0.5, ""trunk"": [128, 128]}",0.16538473863873931,0.041509174627173406,3.9842935959143952,-1.5877600091788298,1.9928038701626574,0.12809584303295637,0.04869723553193295,0.3155139076558263,0.8128677889854544,0.8058448409931814,1.0,0.07290062592182132
deephit,deephit_056,2,20264828,1,"{""alpha"": 0.7, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.1, ""trunk"": [128, 64]}",0.04656155876659872,0.041509174627173406,1.1217172874383736,-0.04503621072506287,1.3913849499993496,0.008663192834930906,0.005374144803712122,0.020317474131157254,0.8425696950185589,0.8360397441796168,1.0,0.03635040995947844
deephit,deephit_054,1,20263803,1,"{""alpha"": 0.9, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.05, ""trunk"": [32]}",0.04938927560473827,0.041509174627173406,1.1898399823254078,-0.04404786406491827,1.856094047443478,0.01366978537179835,0.012027454689361006,0.02653191719071657,0.8291365087414655,0.8226543938955663,1.0,0.037185461686581565
deephit,deephit_064,2,20264964,1,"{""alpha"": 0.5, ""batch_size"": 512, ""dropout"": 0.0, ""head"": [32, 32], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.5, ""trunk"": [32]}",0.05846852589212574,0.041509174627173406,1.4085687421462274,-0.2573050701980888,1.1048272598045328,0.01732596784785239,0.016422217826958158,0.02949178535351793,0.8323200365432619,0.8259612759687196,1.0,0.03706588583519291
deephit,deephit_059,1,20263888,1,"{""alpha"": 0.0, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.001, ""num_durations"": 20, ""sigma"": 0.5, ""trunk"": [128, 128]}",0.16122332980684337,0.041509174627173406,3.8840408477142003,-1.5295290966856692,1.8274103692487298,0.12284428921275503,0.04793669004494467,0.3016820004324962,0.8144416872388707,0.8073958662492325,1.0,0.06914689572122266
deephit,deephit_056,0,20262846,1,"{""alpha"": 0.7, ""batch_size"": 128, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.1, ""trunk"": [128, 64]}",0.04748583853650302,0.041509174627173406,1.1439841664646608,-0.08383032047707033,1.2945858117265225,0.00802800394339558,0.004777712626079622,0.019685965285192508,0.8422736357174297,0.8357171272074305,1.0,0.03641294241535248
deephit,deephit_064,1,20263973,1,"{""alpha"": 0.5, ""batch_size"": 512, ""dropout"": 0.0, ""head"": [32, 32], ""lr"": 0.001, ""num_durations"": 40, ""sigma"": 0.5, ""trunk"": [32]}",0.05933831288712615,0.041509174627173406,1.4295228324843912,-0.26915819163607657,1.0906624370040996,0.019623511216275043,0.019197884021382894,0.027541215153166432,0.8300446296932047,0.82353589596114,1.0,0.03733507871970261
deephit,deephit_074,0,20263152,1,"{""alpha"": 0.5, ""batch_size"": 256, ""dropout"": 0.4, ""head"": [32], ""lr"": 0.01, ""num_durations"": 40, ""sigma"": 0.5, ""trunk"": [64, 64]}",0.044439371212767184,0.041509174627173406,1.0705915405910182,-0.033020523557649686,1.2014533555723228,0.005337222922565009,0.0023369185304250584,0.01261737208458244,0.8400089126432754,0.8334955909207495,1.0,0.03636926463194707
deephit,deephit_046,2,20264658,1,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [64], ""lr"": 0.001, ""num_durations"": 80, ""sigma"": 0.25, ""trunk"": [64, 64, 64]}",0.049984670705183344,0.041509174627173406,1.2041836811773552,-0.05763411504856004,1.2702909826978894,0.009304797450797486,0.009018686983042312,0.01424317198061964,0.8384992951082076,0.8320738565081989,1.0,0.036552218371111646
