model,imp,member,mean_risk10,frac_above_0.01,frac_above_0.02,frac_above_0.03,frac_above_0.05,frac_above_0.075,frac_above_0.2
deephit,7,9,0.04675961658358574,0.6248258119841354,0.4599635545074499,0.37935470039661273,0.2840604566405831,0.21792260692464357,0.03976846392968164
deephit,8,0,0.043751247227191925,0.5957766105691928,0.43616679172472933,0.3605959909958195,0.270554185872012,0.2052738771572516,0.03816057455247079
deephit,8,1,0.04968339949846268,0.6402615500053597,0.47732875978132705,0.3978990245471112,0.2945653339050273,0.22628363168614,0.046521599313967196
deephit,8,2,0.04610662907361984,0.5404652159931397,0.39339693429092076,0.3290813592024869,0.26926787437024335,0.22006645942759137,0.05649051345267445
deephit,8,3,0.04668029397726059,0.5859148890556329,0.4400257262300354,0.3669203558795155,0.28609711651838354,0.22274627505627612,0.04555686568764069
deephit,8,4,0.04564102366566658,0.5616893557723228,0.42684103333690643,0.35662986386536605,0.2797727516346875,0.22081680780362312,0.04201950905777682
deephit,8,5,0.04174957424402237,0.5749812412905992,0.41719369707364135,0.3413013184692893,0.2558687962268196,0.19487619251795477,0.03612391467467038
deephit,8,6,0.046428579837083817,0.5376782077393075,0.4065816271840497,0.3421588594704684,0.27430592775217066,0.22746275056276127,0.0391253081787973
deephit,8,7,0.04410582780838013,0.6441204845106656,0.42105263157894735,0.33969342909207845,0.2718404973737807,0.21384928716904278,0.03001393504126916
deephit,8,8,0.048168860375881195,0.5756243970414835,0.42469718083395863,0.34934076535534353,0.2794511737592454,0.23292957444527818,0.05231000107192625
deephit,8,9,0.04853089153766632,0.6028513238289206,0.42341086933218997,0.34419551934826886,0.27109014899774897,0.22542609068496086,0.05691928395326402
deephit,9,0,0.04453067108988762,0.534248043734591,0.3939328974166577,0.32725908457498126,0.2560831814771144,0.20784650016078893,0.05477543145031622
deephit,9,1,0.04294416680932045,0.5615821631471755,0.40304427055418585,0.3288669739521921,0.25983492335727304,0.20881123378711544,0.03290813592024869
deephit,9,2,0.041350338608026505,0.6001715082002358,0.41172687319112444,0.32168506806731695,0.2483653124665023,0.1912316432629435,0.03130024654303784
deephit,9,3,0.04600640386343002,0.6209668774788295,0.4586772430056812,0.3574874048665452,0.2653017472397899,0.2052738771572516,0.041697931182334655
deephit,9,4,0.05078614875674248,0.583449458677243,0.4661807267659985,0.3985421802979955,0.3147175474327366,0.24965162396827098,0.0528459641976632
deephit,9,5,0.049960795789957047,0.6226819594811877,0.4692893128952728,0.37077929038482155,0.2852395755172044,0.22874906206452997,0.0528459641976632
deephit,9,6,0.04429218918085098,0.570800728909851,0.40883267231214493,0.33240433058205593,0.25447529209990355,0.20484510665666203,0.04598563618823025
deephit,9,7,0.0400005467236042,0.5611533926465859,0.3996141065494694,0.32168506806731695,0.2453639189623754,0.190266909636617,0.026155000535963126
deephit,9,8,0.043273940682411194,0.5726230035373566,0.4378818737270876,0.35920248686890344,0.276878550755708,0.21845857005038052,0.027762889913173973
deephit,9,9,0.04902585223317146,0.6067102583342266,0.4432415049844571,0.3579161753671347,0.28255975988851967,0.23014256619144602,0.05413227569943188
deephit,10,0,0.03670657053589821,0.5211705434666095,0.39586236466931074,0.32597277307321254,0.24997320184371316,0.18329938900203666,0.01618608639725587
deephit,10,1,0.05073433369398117,0.6346875334976954,0.45964197663200773,0.3756029585164541,0.2885625468967735,0.23946832457926895,0.05563297245149534
deephit,10,2,0.0487593375146389,0.5556865687640691,0.42973523421588594,0.3580233679922821,0.28213098938793013,0.22885625468967735,0.059706292207096154
deephit,10,3,0.04446885362267494,0.5631900525243864,0.4220173652052739,0.3436595562225319,0.26155000535963124,0.2060242255332833,0.04191231643262944
deephit,10,4,0.04956023395061493,0.5480758923786043,0.42126701682924217,0.3572730196162504,0.29220709615178475,0.23914674670382677,0.06045664058312788
deephit,10,5,0.04110129177570343,0.5747668560403044,0.4273769964626434,0.35341408511094435,0.26476578411405294,0.19187479901382784,0.026476578411405296
deephit,10,6,0.04698595777153969,0.5982420409475828,0.45932039875656555,0.3836424054025083,0.3000321577875442,0.2315360703183621,0.03537356629863865
deephit,10,7,0.04458651691675186,0.5113088219530496,0.39800621717225854,0.3370136134633937,0.2668024439918534,0.2167434880480223,0.04480651731160896
deephit,10,8,0.04381492733955383,0.5743380855397149,0.43337978347089723,0.3434451709722371,0.2568335298531461,0.1976632007717869,0.042448279558366386
deephit,10,9,0.04328171908855438,0.6053167542073106,0.44131203773180405,0.36209668774788295,0.27784328438203454,0.21363490191874798,0.023582377532425768
deephit,11,0,0.04291856288909912,0.6002787008253833,0.4638224890127559,0.37260156501232716,0.2739843498767285,0.19927109014899774,0.029049201414942653
deephit,11,1,0.04502762109041214,0.5904169793118234,0.4398113409797406,0.3623110729981777,0.276878550755708,0.21384928716904278,0.03816057455247079
deephit,11,2,0.04636629298329353,0.5995283524493514,0.4419551934826884,0.36627720012863113,0.2843820345160253,0.22456854968378176,0.03741022617643906
deephit,11,3,0.03674968704581261,0.5042341086933219,0.37753242576910706,0.31096580555257797,0.23346553757101512,0.1817986922499732,0.019937828277414513
deephit,11,4,0.04325084388256073,0.6553757101511416,0.4535319969986065,0.37174402401114803,0.28245256726337226,0.21191981991638975,0.019187479901382785
deephit,11,5,0.04689185693860054,0.629649480115768,0.45835566513023906,0.37142244613570585,0.29188551827634257,0.22681959481187694,0.042341086933218995
deephit,11,6,0.039957236498594284,0.5446457283738879,0.3986493729231429,0.329938900203666,0.25436809947475614,0.19005252438632222,0.024439918533604887
deephit,11,7,0.04764595255255699,0.5810912209240005,0.45063779611962695,0.3817129381498553,0.28824096902133134,0.2177082216743488,0.05231000107192625
deephit,11,8,0.045759256929159164,0.5582591917676064,0.4185872012005574,0.35480758923786043,0.2877050058955944,0.22585486118555043,0.03976846392968164
deephit,11,9,0.041995495557785034,0.6137849715939543,0.4811876942866331,0.38289205702647655,0.2748418908779076,0.19927109014899774,0.018973094651088006
deephit,12,0,0.045371975749731064,0.5920248686890341,0.4421695787329832,0.3723871797620324,0.29660199378282776,0.2293922178154143,0.027870082538321364
deephit,12,1,0.046956874430179596,0.5701575731589666,0.4317718940936864,0.3589881016186086,0.27741451388144495,0.21610033229713796,0.057240861828706184
deephit,12,2,0.0458640493452549,0.5745524707900096,0.4273769964626434,0.3525565441097652,0.2722692678743702,0.21706506592346447,0.04512809518705113
deephit,12,3,0.05286610871553421,0.6854968378175581,0.49276449780255116,0.40122199592668023,0.30914353092507235,0.24493514846178582,0.05413227569943188
deephit,12,4,0.04885233938694,0.6188230249758817,0.4677886161432093,0.38149855289956053,0.29617322328223816,0.23421588594704684,0.047593525565441094
deephit,12,5,0.04783578962087631,0.5672633722799871,0.4533176117483117,0.3890020366598778,0.29724514953371206,0.23196484081895166,0.04727194768999893
deephit,12,6,0.045248132199048996,0.6164647872226391,0.45213849287169044,0.3669203558795155,0.2716261121234859,0.20870404116196806,0.03676707042555472
deephit,12,7,0.04745995253324509,0.5641547861507128,0.4295208489655912,0.3485904169793118,0.27644978025511846,0.22756994318790869,0.04812948869117805
deephit,12,8,0.044674839824438095,0.5840926144281273,0.48258119841354913,0.3982206024225533,0.2927430592775217,0.21524279129595883,0.030764283417300888
deephit,12,9,0.045912157744169235,0.6177510987244078,0.46328652588701896,0.3826776717761818,0.28245256726337226,0.21717225854861186,0.03419444742201737
deephit,13,0,0.0433233417570591,0.5962053810697824,0.4508521813699217,0.37142244613570585,0.276878550755708,0.20623861078357808,0.028191660413763534
deephit,13,1,0.047534454613924026,0.5574016507664272,0.41429949619466183,0.3560939007396291,0.2829885303891092,0.23078572194233038,0.04255547218351378
deephit,13,2,0.04335331544280052,0.589773823560939,0.42962804159073853,0.3466609497266588,0.26058527173330476,0.1998070532747347,0.03773180405188123
deephit,13,3,0.0480196513235569,0.5149533712080608,0.37903312252117055,0.32061314181584305,0.26155000535963124,0.21234859041697932,0.07096151784757208
deephit,13,4,0.04608750343322754,0.5686568764069032,0.42319648408189514,0.35051988423196484,0.27677135813056064,0.21577875442169578,0.04587844356308286
deephit,13,5,0.04561832547187805,0.6357594597491693,0.4781863007825062,0.3896451924107621,0.2776288991317397,0.2008789795262086,0.03837495980276557
deephit,13,6,0.049318134784698486,0.6027441312037731,0.42233894308071607,0.34934076535534353,0.26991103012112766,0.2167434880480223,0.062064529960338725
deephit,13,7,0.04509677737951279,0.5952406474434558,0.45932039875656555,0.3690642083824633,0.279343981134098,0.21492121342051668,0.034623217922606926
deephit,13,8,0.048133887350559235,0.5520420195090577,0.43584521384928715,0.3677778968806946,0.2896344731482474,0.23057133669203558,0.050702111694715404
deephit,13,9,0.04418949410319328,0.6094972665880587,0.44099045985636187,0.350841462107407,0.26926787437024335,0.20580984028298854,0.03623110729981777
deephit,14,0,0.042056817561388016,0.6463715296387609,0.47722156715617964,0.37399506913924324,0.25865580448065173,0.18212027012541537,0.025726230035373568
deephit,14,1,0.045353278517723083,0.5932039875656555,0.4317718940936864,0.3565226712402187,0.26658805874155855,0.19691285239575518,0.04641440668881981
deephit,14,2,0.04935625568032265,0.5768035159181049,0.4410976524815093,0.37678207739307534,0.29542287490620645,0.2314288776932147,0.054882624075463605
deephit,14,3,0.0461801178753376,0.6024225533283311,0.47700718190588487,0.39446886054239466,0.28491799764176223,0.22070961517847573,0.034516025297459535
deephit,14,4,0.044406741857528687,0.5743380855397149,0.44131203773180405,0.3669203558795155,0.27666416550541323,0.2049522992818094,0.03612391467467038
deephit,14,5,0.043886810541152954,0.6575195626540894,0.4979097438096259,0.4109765248150927,0.30164004716475507,0.22285346768142353,0.004609282881337764
deephit,14,6,0.0457138791680336,0.6329724514953371,0.44056168935577233,0.3731375281380641,0.2930646371529639,0.23089291456747776,0.005788401757959053
deephit,14,7,0.047075316309928894,0.604352020580984,0.4450637796119627,0.36327580662450426,0.27816486225747666,0.22135277092936007,0.04394897631042984
deephit,14,8,0.04896298423409462,0.6077821845857005,0.4540679601243435,0.37152963876085326,0.2872762353950048,0.22553328331010827,0.051881230571336694
deephit,14,9,0.04711318016052246,0.6253617751098725,0.437453103226498,0.34730410547754315,0.26155000535963124,0.20388037303033552,0.05155965269589452
deephit,15,0,0.04832453280687332,0.5978132704469933,0.4672526530174724,0.3881444956586987,0.2892057026476578,0.22017365205273878,0.057455247079000966
deephit,15,1,0.04426189139485359,0.5168828384607139,0.38664379890663525,0.3214706828170222,0.25522564047593527,0.20688176653446244,0.050058955943831064
deephit,15,2,0.04490077123045921,0.6015650123271519,0.4339157465966342,0.3540572408618287,0.2704469932468646,0.21610033229713796,0.03494479579804909
deephit,15,3,0.049496423453092575,0.6006002787008253,0.4691821202701254,0.38728695465751956,0.2910279772751635,0.2251045128095187,0.054346660949726656
deephit,15,4,0.042490992695093155,0.5590095401436381,0.4109765248150927,0.3297245149533712,0.2547968699753457,0.20366598778004075,0.03548075892378604
deephit,15,5,0.04358798637986183,0.5987780040733197,0.45599742737699644,0.37388787651409583,0.2765569728802658,0.20731053703505198,0.025726230035373568
deephit,15,6,0.04896380007266998,0.63983277950477,0.4555686568764069,0.38214170865044483,0.30088969878872335,0.23185764819380428,0.04480651731160896
deephit,15,7,0.04299258068203926,0.5448601136241826,0.3921106227891521,0.3327259084574981,0.2650873619894951,0.20538106978239898,0.039339693429092076
deephit,15,8,0.04845161736011505,0.6300782506163576,0.46360810376246114,0.3751741880158645,0.27891521063350844,0.21063350841462108,0.0528459641976632
deephit,15,9,0.049353353679180145,0.6047807910815736,0.4417408082323936,0.35845213849287166,0.27998713688498233,0.22542609068496086,0.05520420195090578
deephit,16,0,0.04218128323554993,0.5437881873727087,0.3989709507985851,0.32179226069246436,0.2520098617215136,0.2000214385250295,0.034408832672312144
deephit,16,1,0.0423852801322937,0.6201093364776503,0.4760424482795584,0.38771572515810915,0.2761282023796763,0.20323721727945118,0.020688176653446244
deephit,16,2,0.04883401468396187,0.5700503805338193,0.4219101725801265,0.3510558473577018,0.2791295958838032,0.21942330367670704,0.06302926358666523
deephit,16,3,0.04356145113706589,0.5359631257369493,0.403901811555365,0.336263265087362,0.26690963661700073,0.20677457390931503,0.044699324686461574
deephit,16,4,0.04771474376320839,0.5339264658591489,0.4036874263050702,0.336263265087362,0.27569943187908674,0.22885625468967735,0.06624504234108693
deephit,16,5,0.04062439501285553,0.593632758066245,0.45621181262729127,0.372279987136885,0.27677135813056064,0.20977596741344195,0.012755922392539393
deephit,16,6,0.04281971976161003,0.5295315682281059,0.39843498767284813,0.3377639618394255,0.27205488262407546,0.22113838567906527,0.026155000535963126
deephit,16,7,0.04458486661314964,0.5934183728159502,0.4629649480115768,0.37324472076321147,0.28491799764176223,0.21899453317611747,0.03183620966877479
deephit,16,8,0.04232150688767433,0.6149640904705757,0.4576053167542073,0.35984564261978774,0.2613356201093365,0.18876621288455353,0.03097866866759567
deephit,16,9,0.04735974967479706,0.640368742630507,0.4990888626862472,0.39554078679386856,0.27998713688498233,0.21920891842641227,0.035159181048343875
deephit,17,0,0.04311832785606384,0.557616036016722,0.38074820452352875,0.3193268303140744,0.2553328331010826,0.20334440990459857,0.034408832672312144
deephit,17,1,0.042933497577905655,0.5987780040733197,0.4237324472076321,0.3542716261121235,0.27248365312466505,0.1996998606495873,0.03473041054775432
deephit,17,2,0.041078392416238785,0.5651195197770393,0.42855611533926463,0.3477328759781327,0.26047807910815735,0.20216529102797728,0.02390395540786794
deephit,17,3,0.04813767597079277,0.6441204845106656,0.4578197020045021,0.38621502840604566,0.3024975881659342,0.23110729981777253,0.039339693429092076
deephit,17,4,0.04908180609345436,0.6013506270768572,0.43798906635223495,0.36541965912745206,0.28395326401543575,0.2272483653124665,0.05402508307428449
deephit,17,5,0.04500502347946167,0.6054239468324579,0.4385250294779719,0.359631257369493,0.2717333047486333,0.20945438953799977,0.04148354593203987
deephit,17,6,0.04184028133749962,0.5508629006324365,0.4301640047164755,0.36499088862686246,0.2696966448708329,0.1975560081466395,0.02969235716582699
deephit,17,7,0.04228208586573601,0.5793761389216422,0.4328438203451603,0.36349019187479903,0.2751634687533498,0.20377318040518813,0.025940615285668347
deephit,17,8,0.04659689590334892,0.6710258334226605,0.4936220388037303,0.4050809304319863,0.29199271090149,0.21545717654625363,0.03130024654303784
deephit,17,9,0.04662296548485756,0.5870940079322543,0.460821095508629,0.3839639832779505,0.30056812091328117,0.2368957015757316,0.0317290170436274
deephit,18,0,0.046496350318193436,0.567477757530282,0.43080716046735984,0.34719691285239573,0.2624075463608104,0.20945438953799977,0.0539178904491371
deephit,18,1,0.04735221341252327,0.5748740486654518,0.3983277950477007,0.3340122199592668,0.2726980383749598,0.22660520956158217,0.04920141494265195
deephit,18,2,0.045330774039030075,0.5719798477864723,0.4563190052524386,0.3825704791510344,0.29617322328223816,0.2219959266802444,0.03140743916818523
deephit,18,3,0.04478618502616882,0.6308285989923893,0.4497802551184478,0.3625254582484725,0.268624718619359,0.19959266802443992,0.033872869546575195
deephit,18,4,0.045386429876089096,0.5487190481294887,0.4154786150712831,0.33765676921427806,0.26347947261228427,0.20548826240754636,0.05466823882516883
deephit,18,5,0.04591003432869911,0.539714867617108,0.4115124879408297,0.3485904169793118,0.285132382892057,0.23024975881659343,0.0443777468110194
deephit,18,6,0.04437318816781044,0.5315682281059063,0.3978990245471112,0.33754957658913065,0.26412262836316863,0.2081680780362311,0.04984457069353628
deephit,18,7,0.04965222254395485,0.5806624504234109,0.4459213206131418,0.36649158537892595,0.2829885303891092,0.22874906206452997,0.054346660949726656
deephit,18,8,0.04309258610010147,0.5874155858076965,0.41601457819702004,0.34290920784650014,0.2556544109765248,0.20012863115017687,0.03719584092614428
deephit,18,9,0.04692677780985832,0.6085325329617323,0.4656447636402615,0.3935041269160682,0.30260478079108155,0.232607996569836,0.035266373673491266
deephit,19,0,0.04394230619072914,0.6293279022403259,0.4376674884767928,0.3525565441097652,0.26562332511523207,0.20656018865902026,0.026369385786257905
deephit,19,1,0.04502573981881142,0.575731589666631,0.4188015864508522,0.33990781434237327,0.2547968699753457,0.1996998606495873,0.050273341194125847
deephit,19,2,0.04119638353586197,0.5528995605102369,0.41065494693965054,0.3417300889698789,0.25619037410226175,0.19723443027119733,0.026798156286847466
deephit,19,3,0.051173534244298935,0.6410118983813914,0.4728266695251367,0.3925393932897417,0.30624933004609284,0.23721727945117377,0.05402508307428449
deephit,19,4,0.05218575894832611,0.5780898274198735,0.42330367670704255,0.3655268517525994,0.29360060027870083,0.2420409475828063,0.06924643584521385
deephit,19,5,0.042649853974580765,0.5524707900096474,0.4079751313109658,0.33444099045985637,0.2673384071175903,0.2114910494158002,0.025297459534784007
deephit,19,6,0.043897517025470734,0.5093793547003966,0.4003644549255011,0.3371208060885411,0.27312680887554935,0.22124557830421268,0.03473041054775432
deephit,19,7,0.04444694146513939,0.584842962804159,0.4430271197341623,0.36627720012863113,0.28716904276985744,0.2169578732983171,0.0317290170436274
deephit,19,8,0.0431465208530426,0.5730517740379462,0.4328438203451603,0.35770179011683995,0.27452031300246543,0.2113838567906528,0.03054989816700611
deephit,19,9,0.04485131427645683,0.6288991317397363,0.4618930217601029,0.38975238503590953,0.29585164540679604,0.21974488155214922,0.025404652159931398
deephit,20,0,0.04724009335041046,0.6351163039982849,0.4781863007825062,0.39661271304534246,0.30496301854432417,0.24193375495765893,0.024975881659341836
deephit,20,1,0.044392962008714676,0.6325436809947476,0.4790438417836853,0.3940400900418051,0.29660199378282776,0.21760102904920142,0.022081680780362312
deephit,20,2,0.04347506910562515,0.5719798477864723,0.43477328759781325,0.3676707042555472,0.285132382892057,0.219959266802444,0.02304641440668882
deephit,20,3,0.04445435106754303,0.6905348911994855,0.4965162396827098,0.39264658591488905,0.2908135920248687,0.21760102904920142,0.018865902025940615
deephit,20,4,0.043903905898332596,0.5798049094222317,0.4295208489655912,0.3424804373459106,0.26347947261228427,0.20045020902561902,0.04523528781219852
deephit,20,5,0.04231242835521698,0.5525779826347947,0.4363811769750241,0.3623110729981777,0.26476578411405294,0.19616250401972343,0.03473041054775432
deephit,20,6,0.047506220638751984,0.6242898488583986,0.46028513238289204,0.37388787651409583,0.279343981134098,0.21577875442169578,0.04480651731160896
deephit,20,7,0.04691970348358154,0.5526851752599421,0.41848000857541,0.35159181048343874,0.28255975988851967,0.22499732018437132,0.051881230571336694
deephit,20,8,0.048076458275318146,0.5882731268088756,0.4425983492335727,0.3762461142673384,0.3022832029156394,0.2400042877050059,0.0380533819273234
deephit,20,9,0.04458810016512871,0.6249330046092829,0.46135705863436594,0.3727087576374745,0.28824096902133134,0.2259620538106978,0.020580984028298853
deephit,21,0,0.05148288235068321,0.5894522456854968,0.444313431235931,0.3684210526315789,0.2974595347840069,0.2376460499517633,0.06088541108371744
deephit,21,1,0.043219778686761856,0.5470039661271304,0.41580019294672527,0.34591060135062707,0.2728052310001072,0.21417086504448493,0.03194340229392218
deephit,21,2,0.04238075390458107,0.5533283310108265,0.40315146317933326,0.3370136134633937,0.27023260799656984,0.20731053703505198,0.03290813592024869
deephit,21,3,0.04360279068350792,0.511951977703934,0.3960767499196055,0.3243648836960017,0.24750777146532318,0.1989495122735556,0.05348911994854754
deephit,21,4,0.04263145104050636,0.5964197663200772,0.45728373887876517,0.36820666738128416,0.27109014899774897,0.21009754528888414,0.02454711115875228
deephit,21,5,0.04243138059973717,0.5907385571872655,0.42834173008896986,0.3458034087254797,0.25619037410226175,0.1964840818951656,0.03548075892378604
deephit,21,6,0.041940364986658096,0.5425018758709401,0.4115124879408297,0.3423732447207632,0.2589773823560939,0.19434022939221782,0.03247936541965913
deephit,21,7,0.042661238461732864,0.6102476149640905,0.43230785721942333,0.35780898274198736,0.26883910386965376,0.20731053703505198,0.021224139779183193
deephit,21,8,0.046835411339998245,0.5513988637581735,0.40786793868581844,0.33980062171722586,0.2678743702433273,0.21749383642405404,0.05756243970414836
deephit,21,9,0.045566312968730927,0.4907278379247508,0.37828277414513883,0.32500803944688605,0.2685175259942116,0.2229606603065709,0.04984457069353628
deephit,22,0,0.045853354036808014,0.661807267659985,0.4609282881337764,0.3575945974916926,0.2672312144924429,0.20130775002679815,0.042877050058955944
deephit,22,1,0.044868770986795425,0.5457176546253618,0.4249115660842534,0.35984564261978774,0.28148783363704577,0.21727945117375924,0.04384178368528245
deephit,22,2,0.049394719302654266,0.5556865687640691,0.43305820559545505,0.37281595026262193,0.29767392003430165,0.24129059920677456,0.05574016507664273
deephit,22,3,0.048168063163757324,0.6577339479043842,0.47196912852395756,0.3841783685282453,0.2848108050166149,0.22371100868260263,0.039339693429092076
deephit,22,4,0.04356217756867409,0.5634044377746811,0.4115124879408297,0.3395862364669311,0.2683031407439168,0.21020473791403152,0.03419444742201737
deephit,22,5,0.048091206699609756,0.5696216100332298,0.43595240647443456,0.3702433272590846,0.29199271090149,0.23057133669203558,0.05584735770179012
deephit,22,6,0.04509495571255684,0.5802336799228213,0.4529960338728695,0.38010504877264445,0.2910279772751635,0.22639082431128738,0.028191660413763534
deephit,22,7,0.048592403531074524,0.5400364454925501,0.42662664808661166,0.37067209775967414,0.3000321577875442,0.24086182870618503,0.04587844356308286
deephit,22,8,0.0440547876060009,0.5950262621931611,0.43584521384928715,0.354700396612713,0.2751634687533498,0.2113838567906528,0.0328009432951013
deephit,22,9,0.04561169818043709,0.625790545610462,0.45814127987994424,0.38085539714867617,0.2941365634044378,0.23539500482366812,0.019830635652267125
deephit,23,0,0.046410560607910156,0.5935255654410977,0.4376674884767928,0.3614535319969986,0.28105906313645623,0.22542609068496086,0.04555686568764069
deephit,23,1,0.042813897132873535,0.5477543145031621,0.40197234430271195,0.32811662557616034,0.2558687962268196,0.20366598778004075,0.03944688605423947
deephit,23,2,0.043764181435108185,0.5375710151141602,0.4065816271840497,0.3435523635973845,0.2733411941258441,0.21545717654625363,0.03858934505306035
deephit,23,3,0.049415331333875656,0.6006002787008253,0.4568549683781756,0.37067209775967414,0.29370779290384824,0.23539500482366812,0.051988423196484085
deephit,23,4,0.043181389570236206,0.5458248472505092,0.4061528566834602,0.34591060135062707,0.27923678850895056,0.2145996355450745,0.033336906420838246
deephit,23,5,0.040448471903800964,0.5610462000214386,0.4011148033015329,0.3269375066995391,0.24686461571443885,0.1890877907599957,0.032693750669953905
deephit,23,6,0.04587577283382416,0.6473362632650873,0.48258119841354913,0.3989709507985851,0.3017472397899025,0.22756994318790869,0.02304641440668882
deephit,23,7,0.0498926118016243,0.6582699110301211,0.4788294565333905,0.3992925286740272,0.3075356415478615,0.2357165826991103,0.04276985743380855
deephit,23,8,0.0431639663875103,0.5679065280308715,0.4367027548504663,0.36284703612391467,0.27784328438203454,0.21256297566727408,0.028727623539500483
deephit,23,9,0.04519946128129959,0.5970629220709616,0.4250187587094008,0.3497695358559331,0.2695894522456855,0.20656018865902026,0.04394897631042984
deephit,24,0,0.042281195521354675,0.5423946832457927,0.42223175045556866,0.3481616464787223,0.2635866652374317,0.20302283202915639,0.03408725479686998
deephit,24,1,0.04477277398109436,0.5319969986064959,0.39018115553649907,0.32382892057026474,0.25329617322328224,0.20237967627827205,0.059813484832243545
deephit,24,2,0.043854955583810806,0.6168935577232286,0.4659663415157037,0.38664379890663525,0.2898488583985422,0.21502840604566406,0.021224139779183193
deephit,24,3,0.04560692980885506,0.5415371422446136,0.4006860328009433,0.32715189194983385,0.2628363168613999,0.21577875442169578,0.04812948869117805
deephit,24,4,0.04344097524881363,0.5097009325758388,0.39446886054239466,0.3296173223282238,0.26926787437024335,0.2124557830421267,0.03891092292850252
deephit,24,5,0.04225362837314606,0.5487190481294887,0.3924322006645943,0.3232929574445278,0.24965162396827098,0.19937828277414513,0.0412691606817451
deephit,24,6,0.04789567366242409,0.5937399506913924,0.4511737592453639,0.3763533068924858,0.2894200878979526,0.2248901275592239,0.05166684532104191
deephit,24,7,0.04783070459961891,0.5274949083503055,0.4208382463286526,0.36220388037303036,0.28502519026690964,0.22789152106335084,0.05348911994854754
deephit,24,8,0.0451088547706604,0.5617965483974703,0.4134419551934827,0.33905027334119414,0.26669525136670597,0.2063458034087255,0.04995176331868367
deephit,24,9,0.044967588037252426,0.528995605102369,0.405831278808018,0.3417300889698789,0.26883910386965376,0.2103119305391789,0.047057562439704145
deephit,25,0,0.04696190357208252,0.6285775538642941,0.47443455890234754,0.3837495980276557,0.2862043091435309,0.21577875442169578,0.04394897631042984
deephit,25,1,0.0423271581530571,0.592239253939329,0.42984242684103335,0.35159181048343874,0.26197877586022084,0.19273234001500697,0.033336906420838246
deephit,25,2,0.04705215245485306,0.587844356308286,0.4428127344838675,0.359095294243756,0.2737699646264337,0.2198520741772966,0.04491370993675635
deephit,25,3,0.0452595017850399,0.562546896773502,0.41183406581627185,0.3447314824740058,0.2797727516346875,0.22456854968378176,0.04073319755600815
deephit,25,4,0.04707285016775131,0.558151999142459,0.44141923035695146,0.3754957658913067,0.2881337763961839,0.2230678529317183,0.046521599313967196
deephit,25,5,0.04842805117368698,0.5807696430485583,0.4346660949726659,0.36306142137420944,0.2894200878979526,0.2333583449458677,0.04930860756779933
deephit,25,6,0.04140383377671242,0.6162504019723443,0.44238396398327795,0.3589881016186086,0.26476578411405294,0.1870511308821953,0.03054989816700611
deephit,25,7,0.04141644388437271,0.5698359952835245,0.41901597170114696,0.3476256833529853,0.27248365312466505,0.2084896559116733,0.02915639404009004
deephit,25,8,0.04491120204329491,0.5626540893986494,0.4229820988316004,0.3403365848429628,0.25544002572623004,0.19487619251795477,0.056061742952084895
deephit,25,9,0.04480993375182152,0.5744452781648622,0.45599742737699644,0.38428556115339263,0.28888412477221564,0.21610033229713796,0.03558795154893343
deephit,26,0,0.04428982734680176,0.5540786793868582,0.437453103226498,0.36734912638010503,0.28277414513881444,0.20806088541108372,0.041805123807482046
deephit,26,1,0.04495235159993172,0.6132490084682174,0.4278057669632329,0.34087254796869976,0.2571551077285883,0.19809197127237646,0.04480651731160896
deephit,26,2,0.04769882559776306,0.6996462643370136,0.5200986172151356,0.3878229177832565,0.28566834601779395,0.22145996355450745,0.03762461142673384
deephit,26,3,0.05102013051509857,0.5575088433915747,0.4279129595883803,0.36820666738128416,0.29435094865473255,0.2293922178154143,0.06774573909315039
deephit,26,4,0.04531057924032211,0.5799121020473791,0.44334869760960444,0.37067209775967414,0.2830957230142566,0.2049522992818094,0.04137635330689249
deephit,26,5,0.04578831419348717,0.6155000535963125,0.44377746811019403,0.35673705649051346,0.27109014899774897,0.2063458034087255,0.046521599313967196
deephit,26,6,0.04327057674527168,0.5686568764069032,0.41815843069996783,0.34505306034944794,0.2650873619894951,0.19819916389752384,0.040518812305713366
deephit,26,7,0.04480684921145439,0.6531246650230464,0.4850466287919391,0.39479043841783684,0.2883481616464787,0.21481402079536926,0.025083074284489228
deephit,26,8,0.05144200474023819,0.5671561796548398,0.4295208489655912,0.36734912638010503,0.29360060027870083,0.2453639189623754,0.06260049308607568
deephit,26,9,0.04162474721670151,0.5647979419015972,0.43723871797620323,0.36113195412155646,0.276878550755708,0.2093471969128524,0.020152213527709295
deephit,27,0,0.042527828365564346,0.5200986172151356,0.3752813806410119,0.3125736949297888,0.24622145996355452,0.19959266802443992,0.04148354593203987
deephit,27,1,0.05008092522621155,0.6129274305927752,0.4830099689141387,0.40647443455890236,0.3107514203022832,0.23957551720441633,0.04727194768999893
deephit,27,2,0.044066499918699265,0.5837710365526851,0.41783685282452565,0.3417300889698789,0.2653017472397899,0.21074070103976847,0.04073319755600815
deephit,27,3,0.04375022277235985,0.5276021009754529,0.38846607353414087,0.31846928931289525,0.25340336584842965,0.20259406152856682,0.046521599313967196
