split,model,horizon_y,metric,est_before,lo_before,hi_before,se_before,fmi_before,df_before,m_before,est_after,lo_after,hi_after,se_after,fmi_after,df_after,m_after,_merge,fmi_delta
cv,deephit,10.0,frac_above_0.01,0.5581546564896901,0.5455355644226074,0.5789654493331909,0.0082182528974768,0.968856012682138,34.28207516435004,30,0.5615057329336802,0.5545430183410645,0.5691641807556153,0.0038367431886675,0.6176061913937135,81.78413263952578,30,both,-0.3512498212884244
cv,deephit,10.0,frac_above_0.02,0.4225794434547424,0.408519834280014,0.4379806458950042,0.0073613791708499,0.9403156939876364,36.359446192095206,30,0.4257493396600088,0.4187180399894714,0.4324884712696075,0.0036375383079518,0.5406232092884283,105.7607781196371,30,both,-0.39969248469920804
cv,deephit,10.0,frac_above_0.03,0.3518853346506754,0.3395622134208679,0.3641142845153808,0.0062543704991132,0.9059076967995544,39.093180188320325,30,0.3548100610574086,0.3473222613334655,0.361157888174057,0.0035587354474481,0.5596191837524175,98.93212767976468,30,both,-0.3462885130471369
cv,deephit,10.0,frac_above_0.05,0.2660974899927775,0.2557167410850525,0.27618607878685,0.0054398504232171,0.8892102641354619,40.52625108882226,30,0.2678133934736252,0.2617919445037842,0.2729864716529846,0.002887185136992,0.4278233229283757,166.40172545018956,30,both,-0.4613869412070862
cv,deephit,10.0,frac_above_0.075,0.1962792853514353,0.1862166225910186,0.2062242329120636,0.0052844028072988,0.9153506689631704,38.31492587986004,30,0.1966861868898073,0.1913357734680175,0.20206880569458,0.0027648286221859,0.4965414323621013,124.67741444598364,30,both,-0.4188092366010691
cv,deephit,10.0,frac_above_0.2,0.021982454881072,0.0178529489785432,0.0263015069067478,0.0021612908971805,0.966806180207343,34.42641812160593,30,0.0205543809259931,0.018217459321022,0.0232882145792245,0.001296453579518,0.7622208398982371,54.53363546016804,30,both,-0.2045853403091059
cv,deephit,10.0,ici,0.0032784721348434,0.0016101398010505,0.0058338223723694,0.0011626455867389,0.347576151568944,249.0889987581349,30,0.0030468463432043,0.0013581220671767,0.005316554440651,0.0010411145808759,0.0825477857355665,3868.284085929857,30,both,-0.2650283658333775
cv,deephit,10.0,ici_concordant,0.0032784721348434,0.0016101398010505,0.0058338223723694,0.0011626455867389,0.347576151568944,249.0889987581349,30,0.0030468463432043,0.0013581220671767,0.005316554440651,0.0010411145808759,0.0825477857355665,3868.284085929857,30,both,-0.2650283658333775
cv,deephit,10.0,ici_smoothcsh,0.0029515688585459,0.0009372615176104,0.0040329789396298,0.0010182333860395,0.5674833006565344,83.95060941027951,26,0.0029515688585459,0.0009372615176104,0.0040329789396298,0.0010182333860395,0.5674833006565344,83.95060941027951,26,both,0.0
cv,deephit,10.0,ici_smoothfg,0.0042840001401102,0.0036767809695206,0.0063351023442268,0.0007113293597806,0.4564763752339977,127.7302465022726,26,0.0042840001401102,0.0036767809695206,0.0063351023442268,0.0007113293597806,0.4564763752339977,127.7302465022726,26,both,0.0
cv,deephit,10.0,ici_smoothnet,0.0039002759616741,0.0059609319097967,0.0107472369145706,0.0010789311231562,0.1709490810980352,857.1960872296721,26,0.0039002759616741,0.0059609319097967,0.0107472369145706,0.0010789311231562,0.1709490810980352,857.1960872296721,26,both,0.0
cv,deephit,10.0,mean_pred,0.0399938675264517,0.0385558262467384,0.0421207000501453,0.0008034502778493,0.9302623283411552,37.12994376478829,30,0.0398959709952274,0.0391376904211938,0.0407014580443501,0.0003901109135147,0.5156616689973261,115.88577077516696,30,both,-0.41460065934382906
cv,deephit,10.0,nb_all_at_0.01,0.0270533431321382,0.0250267443247139,0.0292273514904081,0.001121856576804,4.860149189361204e-05,41148.00014579739,30,0.0270533431321382,0.0250267443247139,0.0292273514904081,0.001121856576804,4.860149189361204e-05,41148.00014579739,30,both,0.0
cv,deephit,10.0,nb_all_at_0.02,0.0171253159642219,0.0150780365336686,0.0193215080536901,0.0011333041013021,4.860149189361204e-05,41148.00014579739,30,0.0171253159642219,0.0150780365336686,0.0193215080536901,0.0011333041013021,4.860149189361204e-05,41148.00014579739,30,both,0.0
cv,deephit,10.0,nb_all_at_0.03,0.0069925878196954,0.0049242021050304,0.0092114201048388,0.0011449875959322,4.860149189361204e-05,41148.00014579739,30,0.0069925878196954,0.0049242021050304,0.0092114201048388,0.0011449875959322,4.860149189361204e-05,41148.00014579739,30,both,0.0
cv,deephit,10.0,nb_all_at_0.05,-0.0139128314331173,-0.0160247615538537,-0.011647286824882,0.0011690925953551,4.860149189361204e-05,41148.00014579739,30,-0.0139128314331173,-0.0160247615538537,-0.011647286824882,0.0011690925953551,4.860149189361204e-05,41148.00014579739,30,both,0.0
cv,deephit,10.0,nb_all_at_0.075,-0.0413158796727657,-0.0434848912991583,-0.038989104423672,0.0012006896463603,4.860149189361204e-05,41148.00014579739,30,-0.0413158796727657,-0.0434848912991583,-0.038989104423672,0.0012006896463603,4.860149189361204e-05,41148.00014579739,30,both,0.0
