split,model,horizon_y,metric,fmi_single,df_single,m_single,se_single,m_required_von_hippel_single,fmi_ens,df_ens,m_ens,se_ens,m_required_von_hippel_ens
temporal,nfg,10.0,calib_intercept,0.7073632950444378,62.04238721164001,30,0.1201765285504593,130.0,0.1467804069353594,1174.7476964377036,30,0.0730149158702333,11.0
temporal,nfg,10.0,calib_slope,0.3403644125245942,251.68669393012004,30,0.1077675066847182,44.0,0.1392704836683889,1284.7600683187045,30,0.0955210997767829,10.0
temporal,nfg,10.0,ici,0.8440864052234274,44.05869841640815,30,0.0038540192125853,163.0,0.3790168168833877,205.1033269526166,30,0.0021809141716354,52.0
temporal,nfg,10.0,e50,0.5069859975237866,117.60099980193267,30,0.0013503648606113,81.0,0.2927676949751981,334.7156796978333,30,0.0011455335938793,35.0
temporal,nfg,10.0,e90,0.8937532481763082,39.35506140551807,30,0.0161027959437702,176.0,0.3255364690924424,273.882331527955,30,0.0077304454331973,41.0
temporal,nfg,10.0,obs_concordant,0.0002143852355178,9326.000643017896,30,0.0018554273645042,2.0,0.0002143852355178,9326.000643017896,30,0.0018554273645042,2.0
temporal,nfg,10.0,eo_concordant,0.7765247264985532,51.820500912900165,30,0.1382264156764231,147.0,0.2451918404582232,466.64713682525576,30,0.0808560830262077,26.0
temporal,nfg,10.0,calib_intercept_concordant,0.7073632950444378,62.04238721164001,30,0.1201765285504593,130.0,0.1467804069353594,1174.7476964377036,30,0.0730149158702333,11.0
temporal,nfg,10.0,calib_slope_concordant,0.3403644125245942,251.68669393012004,30,0.1077675066847182,44.0,0.1392704836683889,1284.7600683187045,30,0.0955210997767829,10.0
temporal,nfg,10.0,ici_concordant,0.8440864052234274,44.05869841640815,30,0.0038540192125853,163.0,0.3790168168833877,205.1033269526166,30,0.0021809141716354,52.0
temporal,nfg,10.0,e50_concordant,0.5069859975237866,117.60099980193267,30,0.0013503648606113,81.0,0.2927676949751981,334.7156796978333,30,0.0011455335938793,35.0
temporal,nfg,10.0,e90_concordant,0.8937532481763082,39.35506140551807,30,0.0161027959437702,176.0,0.3255364690924424,273.882331527955,30,0.0077304454331973,41.0
temporal,nfg,10.0,auc,0.089030391091379,2589.2331723617626,30,0.0108685549261748,5.0,0.0253013097360341,7598.871469851151,30,0.0102226532961875,2.0
temporal,nfg,10.0,cindex,0.0941578627231635,2389.073085932535,30,0.010519034671405,6.0,0.0256420226221489,7562.755752015448,30,0.009851398116333,2.0
temporal,nfg,10.0,auc_marginal_ipcw,0.0902647388579124,2539.076115572207,30,0.0107934098103502,5.0,0.025809784868492,7544.932563901273,30,0.0101359562432422,2.0
temporal,nfg,10.0,cindex_marginal_ipcw,0.0954960921994965,2340.244617727028,30,0.0104441060729001,6.0,0.0256648025049897,7560.337119674044,30,0.0097660133904842,2.0
temporal,nfg,10.0,at_risk_fraction,0.0002143852355178,9326.000643017896,30,0.0042967326153523,2.0,0.0002143852355178,9326.000643017896,30,0.0042967326153523,2.0
temporal,nfg,10.0,nb_at_0.01,0.0132248683965199,8736.448091414806,30,0.001829212496032,2.0,0.0050157970340868,9213.34405317733,30,0.001829852695509,2.0
temporal,nfg,10.0,nb_at_0.02,0.0361442925214033,6431.308718548167,30,0.0018022774969321,2.0,0.0154546275551419,8556.27331059425,30,0.0017945986863699,2.0
temporal,nfg,10.0,nb_at_0.03,0.0564039493431512,4513.223901202653,30,0.0017834626782113,3.0,0.0151097542628544,8585.299610982855,30,0.0017603767115605,2.0
temporal,nfg,10.0,nb_at_0.05,0.0669469592226187,3746.021376855937,30,0.0017063219768137,4.0,0.0373757283304448,6300.804834520561,30,0.0016907475071076,2.0
temporal,nfg,10.0,nb_at_0.075,0.1561823813937317,1055.1962060453106,30,0.0016964146383967,13.0,0.036717676419062,6370.398612031838,30,0.0016030282149911,2.0
temporal,nfg,10.0,nb_at_0.2,0.5452083440579918,102.30487932962644,30,0.0014106410438846,90.0,0.1663019931357358,945.2489621048488,30,0.0010473376824883,14.0
temporal,nfg,10.0,frac_above_0.01,1.0420399944187706,26.936152956939143,30,0.0324860036564771,,0.9421113886478978,35.353078294757175,30,0.0153561596203578,187.0
temporal,nfg,10.0,frac_above_0.02,1.0197791794432944,29.26266591752067,30,0.02418589788921,,0.806638839160769,48.13492013457597,30,0.0103724822737425,154.0
temporal,nfg,10.0,frac_above_0.03,1.022613443580819,29.005266470562574,30,0.024110561180053,,0.8153973438863957,47.13461610179956,30,0.0101740461695082,156.0
temporal,nfg,10.0,frac_above_0.05,1.0241450053105077,28.862823833817377,30,0.0231822886351976,,0.8216076925205246,46.44338900971312,30,0.0098172635921651,158.0
temporal,nfg,10.0,frac_above_0.075,1.0269520055637575,28.59483337296101,30,0.0220831029733226,,0.8026124410937374,48.60510903164047,30,0.0087421879198411,153.0
temporal,nfg,10.0,frac_above_0.2,1.051492041934479,25.60977223351021,30,0.0148175966802158,,0.8809073597981787,40.5052482599872,30,0.0047447420852811,172.0
temporal,nfg,10.0,nb_all_at_0.01,0.0002143852355178,9326.000643017896,30,0.0018741690066556,2.0,0.0002143852355178,9326.000643017896,30,0.0018741690066556,2.0
temporal,nfg,10.0,nb_all_at_0.02,0.0002143852355178,9326.000643017896,30,0.0018932932105291,2.0,0.0002143852355178,9326.000643017896,30,0.0018932932105291,2.0
temporal,nfg,10.0,nb_all_at_0.03,0.0002143852355178,9326.000643017896,30,0.0019128117405117,2.0,0.0002143852355178,9326.000643017896,30,0.0019128117405117,2.0
temporal,nfg,10.0,nb_all_at_0.05,0.0002143852355178,9326.000643017896,30,0.0019530814601843,2.0,0.0002143852355178,9326.000643017896,30,0.0019530814601843,2.0
temporal,nfg,10.0,nb_all_at_0.075,0.0002143852355178,9326.000643017896,30,0.0020058675221026,2.0,0.0002143852355178,9326.000643017896,30,0.0020058675221026,2.0
temporal,nfg,10.0,nb_all_at_0.2,0.0002143852355178,9326.000643017896,30,0.0023192840769578,2.0,0.0002143852355178,9326.000643017896,30,0.0023192840769578,2.0
