model,config,protocol,seed,imp,seed_used,horizon,cfg,mean_pred,obs_cif,eo,calib_intercept,calib_slope,ici,e50,e90,auc,cindex,at_risk_fraction,brier
nfg,tuned_cindex,inner_oof,11,1,20817610,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04314492600927499,0.041509174627173406,1.0394069840413247,-0.06895630515131657,1.017081281256762,0.004024343458300043,0.0024463243542649504,0.010088160303499683,0.8413404672466295,0.8347381195079719,1.0,0.03642198939953919
nfg,tuned_cindex,inner_oof,3,1,20814914,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.043005800951350134,0.041509174627173406,1.036055313978635,-0.08560890199105303,0.9278238746554521,0.0038156650764063246,0.001994016491655537,0.010513841989200134,0.8398640881254816,0.8332747214842798,1.0,0.03650119892167933
nfg,tuned_cindex,inner_oof,10,1,20817273,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04008481108499424,0.041509174627173406,0.9656855730095214,-0.00579363909906057,0.9712533353479822,0.00213453015065583,0.0026705776007128756,0.0029652683501060206,0.8393935271512732,0.832886093546603,1.0,0.03636050062283604
nfg,tuned_cindex,inner_oof,8,1,20816599,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04325277778885711,0.041509174627173406,1.0420052476914894,-0.08413573451453112,0.961817506673502,0.004035300316451243,0.0022641238073203285,0.01146306552050913,0.8411673900770039,0.8344098660360915,1.0,0.03639839058665658
nfg,tuned_brier,inner_oof,2,1,20814577,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.041074350537099374,0.041509174627173406,0.9895246269293588,-0.04597038269933937,0.8824886963725543,0.0034935602810838105,0.0017075436364430985,0.006278588604100133,0.8409234438605563,0.8341941682333618,1.0,0.03649949667477846
nfg,tuned_brier,inner_oof,10,1,20817273,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04003259396067864,0.041509174627173406,0.9644276071553554,0.0005523183268857123,0.9715489226327622,0.001596266143972974,0.0021527781943252444,0.002341473072062561,0.8344926417274099,0.8280964634044156,1.0,0.03641357398237333
nfg,tuned_brier,inner_oof,0,1,20813903,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04225921935244081,0.041509174627173406,1.0180693721810696,-0.06894170505433087,0.9089468874237417,0.0031253382370541047,0.0014578432655308893,0.006647853375095769,0.8351373482488341,0.8285344252414776,1.0,0.03652346470885877
nfg,tuned_brier,inner_oof,8,1,20816599,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04287490738895934,0.041509174627173406,1.0329019493654754,-0.03313924639519857,1.0152620785623334,0.0016842328393906949,0.0006026134121122073,0.004699267943374941,0.836736234667001,0.830077141018598,1.0,0.03644576435120874
nfg,tuned_brier,inner_oof,3,1,20814914,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.039904712066616714,0.041509174627173406,0.96134679682341,-0.013091492616306238,0.8743282943965286,0.0037812825873462528,0.0019136714258256582,0.00877370228251173,0.8404433861966565,0.8337276171401191,1.0,0.03646774648890337
nfg,tuned_brier,inner_oof,4,1,20815251,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.039122241332671726,0.041509174627173406,0.9424962477346127,0.013012975923590478,0.8861352945921609,0.0037411511525396127,0.0018478021670722544,0.009278229140727623,0.8393669364201374,0.8328414664150038,1.0,0.036423466519154235
nfg,tuned_brier,inner_oof,6,1,20815925,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04125538726022084,0.041509174627173406,0.9938859934163464,-0.02620155497399959,0.9301178073776061,0.00217671855137644,0.0013150509195763993,0.003219324355678954,0.8383506125602268,0.8317335746297546,1.0,0.03642799583401852
nfg,tuned_brier,inner_oof,1,1,20814240,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04152945672427676,0.041509174627173406,1.0004886172101837,-0.06865795587028352,0.8629257209664942,0.0039204149638177995,0.0016381266895421076,0.00717392744857559,0.840632251612894,0.8341618600495477,1.0,0.036407459950666424
nfg,tuned_brier,inner_oof,11,1,20817610,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04115637963631255,0.041509174627173406,0.9915007948476551,-0.06958717159679513,0.869134556211821,0.00443789299680912,0.002516156486354282,0.005856416301906142,0.8377240091035267,0.8310993812517934,1.0,0.036399094587454696
nfg,tuned_brier,inner_oof,7,1,20816262,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04133791814115378,0.041509174627173406,0.9958742497879609,0.025142537072059302,1.0638466320414166,0.001723620114583038,0.0005819873143306786,0.0032347515871932186,0.8404179825517321,0.8338212876298821,1.0,0.03620552896578771
nfg,tuned_brier,inner_oof,9,1,20816936,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04142316318695121,0.041509174627173406,0.9979278932670974,-0.016534415560851924,0.9882874216252411,0.0015317807750692737,0.0015423609443647734,0.0026735675770360734,0.8403961995197524,0.8338928188785782,1.0,0.03635382901820159
nfg,tuned_brier,inner_oof,5,1,20815588,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.0413914164544077,0.041509174627173406,0.9971630808412023,-0.024208156338523815,0.950631797326695,0.0017614891334092092,0.0012882891299331733,0.0023163605859745084,0.8394651678041327,0.8329574504705664,1.0,0.036439690875858854
