model,protocol,alpha_s,sigma_s,seed,imp,seed_used,horizon,n_eval,mean_pred,obs_cif,eo,calib_intercept,calib_slope,ici,e50,e90,auc,cindex,at_risk_fraction,brier
deephit,temporal_test,0.7,0.1,1,1,21039953,10.0,9329,0.051603488621714086,0.03296079030764276,1.5656022850201063,-0.47268627259321855,0.9627878187573831,0.018512252193758932,0.007634416449740833,0.05325782132146907,0.8232752143836519,0.8230083781939145,0.7793975774466717,0.03168331008787157
deephit,temporal_test,0,0.5,2,1,21040084,10.0,9329,0.17400694206445,0.03296079030764276,5.27921025073547,-1.8726716092827116,1.3487365261251536,0.14249135785255074,0.04942191549446051,0.360020748174425,0.8069132831378253,0.8061056344677284,0.7793975774466717,0.07626492893714347
deephit,temporal_test,0.05,0.1,4,1,21040346,10.0,9329,0.0817914956908059,0.03296079030764276,2.4814785970663014,-0.8187109507741027,2.1634399618665467,0.04964096449278552,0.05414963014837859,0.09553248108217981,0.825228849433979,0.8259472718333412,0.7793975774466717,0.03465962899667154
deephit,inner_oof,1,0.25,2,2,21048003,10.0,14551,0.04268941732878328,0.041509174627173406,1.028433297270075,0.013383860072238551,0.9844196804059515,0.003878242693967115,0.004261552800000401,0.005571696973275406,0.8412135677306283,0.8346886693920983,1.0,0.03643129736695236
deephit,temporal_test,0.95,0.1,3,1,21040215,10.0,9329,0.045954558743860056,0.03296079030764276,1.3942189587973675,-0.41015290855285985,0.8770000350047833,0.013240595128370879,0.002992305429916242,0.04488378067987115,0.8264580467959439,0.8256646853425482,0.7793975774466717,0.031395615350916534
deephit,temporal_test,1,0.1,2,1,21040084,10.0,9329,0.046416059862489645,0.03296079030764276,1.408220477399383,-0.3781922533515298,0.9624141047786784,0.013698676129072197,0.004978637582202072,0.04250614947245498,0.8227944645382798,0.8226125189908565,0.7793975774466717,0.031338449393598776
deephit,temporal_test,0.2,0.05,1,1,21039953,10.0,9329,0.05498676178777111,0.03296079030764276,1.668247674723415,-0.3182154460876978,2.255217759684143,0.023827060112615695,0.023407555198702634,0.03987007966667568,0.8223844284481218,0.8220438888158937,0.7793975774466717,0.03145299258827217
deephit,inner_oof,1,0.5,4,3,21056184,10.0,14551,0.045329772761525555,0.041509174627173406,1.092042257372447,-0.06839340888518203,1.0338547916854324,0.00346962610285462,0.0020184957455481323,0.00917691903220641,0.8397807546734397,0.8333858244473238,1.0,0.03636553711727748
deephit,temporal_test,0.1,0.1,3,1,21040215,10.0,9329,0.06976799466546009,0.03296079030764276,2.116696657278957,-0.7520495438060508,1.2904190289148716,0.03757847265581472,0.022891075884683976,0.10152099154417582,0.8209415253213473,0.8202204741201163,0.7793975774466717,0.03380172613354308
deephit,temporal_test,0.2,0.5,2,1,21040084,10.0,9329,0.05879725812813076,0.03296079030764276,1.7838546217897324,-0.7096002002738208,0.8521453621891208,0.026041181142542672,0.004110541188055317,0.08887416067759901,0.8223940112682014,0.8221675729317053,0.7793975774466717,0.033190238395235064
deephit,inner_oof,1,0.5,3,1,21040215,10.0,14551,0.042879634822178526,0.041509174627173406,1.0330158382409262,-0.0005266441982103802,1.034448671977794,0.001205406497651369,0.0012098412640459064,0.0016913883612938857,0.8356296329007117,0.8291074306382226,1.0,0.036502511944499945
deephit,temporal_test,0.2,0.1,4,1,21040346,10.0,9329,0.05685824231588184,0.03296079030764276,1.725026669117757,-0.5200887698927285,1.428827675853199,0.02487200571359563,0.014368879111787414,0.06110849704094921,0.8255818187306616,0.8259554557062945,0.7793975774466717,0.03197978141500917
deephit,temporal_test,1,0.1,4,1,21040346,10.0,9329,0.043190657754993485,0.03296079030764276,1.3103647501127629,-0.26912356488886086,1.0134861052533897,0.010243282991693616,0.005288161977609174,0.028821052122632685,0.8222346072555856,0.8218792710720652,0.7793975774466717,0.03104272712126164
deephit,temporal_test,0.2,0.5,1,1,21039953,10.0,9329,0.05266713315284229,0.03296079030764276,1.5978722797987686,-0.6015712350640162,0.8162288843691943,0.01978838815767223,0.0032433762860754056,0.06856945977862487,0.8257885502043123,0.8256782958311896,0.7793975774466717,0.03237954031298959
deephit,inner_oof,0,0.5,4,1,21040346,10.0,14551,0.16835244097702862,0.041509174627173406,4.055788689829043,-1.6299841975228055,1.333155390672918,0.13000125837112214,0.039063099129840295,0.34489867102667127,0.8097745390900367,0.8030526817477704,1.0,0.0754595721715275
deephit,temporal_test,1,0.1,3,1,21040215,10.0,9329,0.04537374833630367,0.03296079030764276,1.3765977063293493,-0.35886613176241616,0.931794410938067,0.012490986804840901,0.00392943281366076,0.04105656045622707,0.8253355486979573,0.8247036296495501,0.7793975774466717,0.031292435409669264
deephit,temporal_test,0,0.25,1,1,21039953,10.0,9329,0.20135728350734253,0.03296079030764276,6.108994402984717,-1.8858428818367647,2.043180886660817,0.1695129038514549,0.15123681887608154,0.3651508803312252,0.8210802688314124,0.8214457723277663,0.7793975774466717,0.08006699606714068
deephit,inner_oof,1,0.25,2,3,21055922,10.0,14551,0.043041105733368556,0.041509174627173406,1.0369058435864993,0.02061948789782947,1.0410773509356892,0.00265220105160535,0.002811152827114109,0.0032981982920413655,0.8398313245460464,0.8334797273700638,1.0,0.03630532119373878
deephit,inner_oof,1,0.05,1,3,21055791,10.0,14551,0.040803259394898525,0.041509174627173406,0.982993754064848,0.08777665515623563,1.1127994671901733,0.00372826973290982,0.001993429140001557,0.00854186503581622,0.8406352193284226,0.834153085704663,1.0,0.03628328143226082
deephit,temporal_test,0.85,0.1,4,1,21040346,10.0,9329,0.048776595960825925,0.03296079030764276,1.4798369670619178,-0.46967319268222607,0.8687658120899872,0.015633523000307046,0.0035518451513487648,0.05307026798576346,0.8285445901548211,0.8287460289000969,0.7793975774466717,0.03165467979024518
deephit,temporal_test,0.7,0.1,4,1,21040346,10.0,9329,0.044453450016544466,0.03296079030764276,1.3486767034902332,-0.32026376915982596,0.9712254406782053,0.01167039670559969,0.004589227283626318,0.03541000294934378,0.8266990999864404,0.8261889478915556,0.7793975774466717,0.031129059357857817
deephit,temporal_test,1,0.05,4,1,21040346,10.0,9329,0.043190657754993485,0.03296079030764276,1.3103647501127629,-0.26912356488886086,1.0134861052533897,0.010243282991693616,0.005288161977609174,0.028821052122632685,0.8222346072555856,0.8218792710720652,0.7793975774466717,0.03104272712126164
deephit,temporal_test,1,0.25,4,1,21040346,10.0,9329,0.043190657754993485,0.03296079030764276,1.3103647501127629,-0.26912356488886086,1.0134861052533897,0.010243282991693616,0.005288161977609174,0.028821052122632685,0.8222346072555856,0.8218792710720652,0.7793975774466717,0.03104272712126164
deephit,temporal_test,0.2,0.25,0,1,21039822,10.0,9329,0.061059104161697034,0.03296079030764276,1.8524769458437103,-0.7281419647409442,0.8760647470382896,0.028369644535253147,0.00666445502633306,0.09564752813799247,0.822583360903893,0.8221570457445838,0.7793975774466717,0.03340412700352505
deephit,temporal_test,0.7,0.1,3,1,21040215,10.0,9329,0.04667134868800114,0.03296079030764276,1.4159657050813872,-0.37005790081274365,0.9827090291234667,0.01380273527465809,0.005605911558141274,0.041256456073526855,0.8256788708358853,0.8257647326863622,0.7793975774466717,0.031266454857852385
deephit,inner_oof,0,0.25,1,2,21047872,10.0,14551,0.20805886170383486,0.041509174627173406,5.01235843816639,-1.7156530742894425,2.2622920491358895,0.16873795840090935,0.15283014061758193,0.3593265822561451,0.8284453871491745,0.8217215822503022,1.0,0.08598932059849333
deephit,temporal_test,0,0.25,2,1,21040084,10.0,9329,0.22389699206836072,0.03296079030764276,6.792828387262448,-2.0073669467587316,2.3057147073585877,0.19211442813734833,0.2000529963738118,0.39406113470102,0.8178253022264236,0.8185533712464185,0.7793975774466717,0.09195036223693495
deephit,temporal_test,1,0.25,1,1,21039953,10.0,9329,0.04451608576886074,0.03296079030764276,1.3505770144879872,-0.3162835406950805,0.9102379045262223,0.011361404606155721,0.006320521079243302,0.02626250112919836,0.8206249508170087,0.8205976424474051,0.7793975774466717,0.03118399690493083
deephit,temporal_test,1,0.1,0,1,21039822,10.0,9329,0.043115543695943594,0.03296079030764276,1.308085858789199,-0.3235213675983048,0.8996474218957627,0.010518469121959072,0.003241971514628905,0.03414105145307078,0.8232712398403897,0.8226732315488866,0.7793975774466717,0.03117324641852808
deephit,temporal_test,0.2,0.25,4,1,21040346,10.0,9329,0.06527845663617467,0.03296079030764276,1.9804882112016067,-0.8339304976850817,0.8590706391025957,0.0328374496769434,0.0042854602299664535,0.11898789494939357,0.8256838662415893,0.8261830841423311,0.7793975774466717,0.03459618524489226
deephit,inner_oof,1,0.05,4,3,21056184,10.0,14551,0.045329772761525555,0.041509174627173406,1.092042257372447,-0.06839340888518203,1.0338547916854324,0.00346962610285462,0.0020184957455481323,0.00917691903220641,0.8397807546734397,0.8333858244473238,1.0,0.03636553711727748
deephit,temporal_test,1,0.05,1,1,21039953,10.0,9329,0.04451608576886074,0.03296079030764276,1.3505770144879872,-0.3162835406950805,0.9102379045262223,0.011361404606155721,0.006320521079243302,0.02626250112919836,0.8206249508170087,0.8205976424474051,0.7793975774466717,0.03118399690493083
deephit,temporal_test,1,0.05,2,1,21040084,10.0,9329,0.046416059862489645,0.03296079030764276,1.408220477399383,-0.3781922533515298,0.9624141047786784,0.013698676129072197,0.004978637582202072,0.04250614947245498,0.8227944645382798,0.8226125189908565,0.7793975774466717,0.031338449393598776
deephit,temporal_test,0.2,0.25,2,1,21040084,10.0,9329,0.06822048763536473,0.03296079030764276,2.0697467202279474,-0.8821299315191697,0.8283673460784879,0.035312032997934076,0.005604137995394498,0.12267394541283015,0.8228407267724199,0.8230114702716232,0.7793975774466717,0.03518383820763251
deephit,temporal_test,0,0.5,0,1,21039822,10.0,9329,0.17269670489441322,0.03296079030764276,5.239458862561595,-1.8203238216263815,1.4415303124957688,0.14075416745763672,0.08736639428370874,0.32181122559318054,0.7881452199580754,0.7880416755281142,0.7793975774466717,0.07077898879874561
deephit,temporal_test,0,0.25,3,1,21040215,10.0,9329,0.18337786607977552,0.03296079030764276,5.563515448755939,-1.7813489847276096,2.2323196112446126,0.1515593811114704,0.14830776536338552,0.3189157375497661,0.8164577190295338,0.8172368164743476,0.7793975774466717,0.07057511973814243
deephit,temporal_test,1,0.25,3,1,21040215,10.0,9329,0.04537374833630367,0.03296079030764276,1.3765977063293493,-0.35886613176241616,0.931794410938067,0.012490986804840901,0.00392943281366076,0.04105656045622707,0.8253355486979573,0.8247036296495501,0.7793975774466717,0.031292435409669264
deephit,temporal_test,0.2,0.5,0,1,21039822,10.0,9329,0.05078931635038727,0.03296079030764276,1.5409010486805752,-0.5474049235097573,0.8156646226411103,0.018320068179086234,0.00397663886682309,0.06300211066385358,0.822191493544622,0.8216340397717741,0.7793975774466717,0.032093865053502
deephit,temporal_test,0,0.05,4,1,21040346,10.0,9329,0.20335785592698313,0.03296079030764276,6.1696899263920155,-1.76669601726093,8.712547964851222,0.17118414923116076,0.17747088802849675,0.19436848439601448,0.8189400798948142,0.8184414232015489,0.7793975774466717,0.06040922166282131
deephit,temporal_test,0,0.5,4,1,21040346,10.0,9329,0.1470481974624589,0.03296079030764276,4.461306785728441,-1.685045071371923,0.8909230820222734,0.11494014715526471,0.04373137700421259,0.30389824332845455,0.7889011233788851,0.7894811318356497,0.7793975774466717,0.06102784406805644
deephit,temporal_test,1,0.5,1,1,21039953,10.0,9329,0.04451608576886074,0.03296079030764276,1.3505770144879872,-0.3162835406950805,0.9102379045262223,0.011361404606155721,0.006320521079243302,0.02626250112919836,0.8206249508170087,0.8205976424474051,0.7793975774466717,0.03118399690493083
deephit,temporal_test,0,0.05,3,1,21040215,10.0,9329,0.19559308212473497,0.03296079030764276,5.934113845546414,-1.6842330142737354,5.718419642217147,0.1631819392145634,0.1746182664827156,0.19332802046362063,0.8228628671366054,0.822850892957975,0.7793975774466717,0.05847400200348765
deephit,temporal_test,1,0.5,0,1,21039822,10.0,9329,0.043115543695943594,0.03296079030764276,1.308085858789199,-0.3235213675983048,0.8996474218957627,0.010518469121959072,0.003241971514628905,0.03414105145307078,0.8232712398403897,0.8226732315488866,0.7793975774466717,0.03117324641852808
deephit,temporal_test,0.2,0.05,3,1,21040215,10.0,9329,0.06056518985004518,0.03296079030764276,1.8374920408386466,-0.4236927806711334,2.178159312530448,0.028950996242175234,0.027756108399410784,0.04693709528579373,0.8166164657284374,0.8154847160510477,0.7793975774466717,0.031953542400009645
deephit,temporal_test,0,0.05,0,1,21039822,10.0,9329,0.17675503338696688,0.03296079030764276,5.362584808713823,-1.5814054418649768,6.836676488656555,0.1446178716012764,0.1497712178248789,0.16834659633930507,0.8217636255133542,0.8219012650458882,0.7793975774466717,0.05203509046937976
deephit,temporal_test,0.2,0.25,3,1,21040215,10.0,9329,0.061080395961613354,0.03296079030764276,1.8531229194298287,-0.7773311822356798,0.8244251337618952,0.028856910544024877,0.0018514517987004986,0.1094682550523689,0.8278345820581859,0.8273817642710172,0.7793975774466717,0.033911260171833955
deephit,temporal_test,1,0.25,0,1,21039822,10.0,9329,0.043115543695943594,0.03296079030764276,1.308085858789199,-0.3235213675983048,0.8996474218957627,0.010518469121959072,0.003241971514628905,0.03414105145307078,0.8232712398403897,0.8226732315488866,0.7793975774466717,0.03117324641852808
deephit,temporal_test,1,0.25,2,1,21040084,10.0,9329,0.046416059862489645,0.03296079030764276,1.408220477399383,-0.3781922533515298,0.9624141047786784,0.013698676129072197,0.004978637582202072,0.04250614947245498,0.8227944645382798,0.8226125189908565,0.7793975774466717,0.031338449393598776
deephit,temporal_test,1,0.05,3,1,21040215,10.0,9329,0.04537374833630367,0.03296079030764276,1.3765977063293493,-0.35886613176241616,0.931794410938067,0.012490986804840901,0.00392943281366076,0.04105656045622707,0.8253355486979573,0.8247036296495501,0.7793975774466717,0.031292435409669264
deephit,inner_oof,1,0.05,4,2,21048265,10.0,14551,0.043096719803002254,0.041509174627173406,1.0382456454527906,-0.04004693981995579,0.930020818655629,0.002544638766548358,0.0017537872714141756,0.003445145483384801,0.8416862061057067,0.8351391245016783,1.0,0.03650144313311286
deephit,temporal_test,0.2,0.25,1,1,21039953,10.0,9329,0.06277776109137267,0.03296079030764276,1.9046194131096463,-0.7844018334525079,0.8898336534729118,0.03070117257956979,0.004468867049953751,0.1096348966263376,0.8280305227167997,0.8278497003344296,0.7793975774466717,0.0339921635068044
deephit,temporal_test,1,0.5,4,1,21040346,10.0,9329,0.043190657754993485,0.03296079030764276,1.3103647501127629,-0.26912356488886086,1.0134861052533897,0.010243282991693616,0.005288161977609174,0.028821052122632685,0.8222346072555856,0.8218792710720652,0.7793975774466717,0.03104272712126164
deephit,inner_oof,0,0.05,2,1,21040084,10.0,14551,0.2054650586926397,0.041509174627173406,4.949870975226157,-1.5168794197741422,5.3037085280883,0.16640499434121078,0.17274706418185937,0.20113878502443838,0.8196578627604882,0.8133481842510155,1.0,0.06511806454337331
deephit,temporal_test,1,0.05,0,1,21039822,10.0,9329,0.043115543695943594,0.03296079030764276,1.308085858789199,-0.3235213675983048,0.8996474218957627,0.010518469121959072,0.003241971514628905,0.03414105145307078,0.8232712398403897,0.8226732315488866,0.7793975774466717,0.03117324641852808
deephit,temporal_test,0.2,0.5,4,1,21040346,10.0,9329,0.05433049763750927,0.03296079030764276,1.6483372252427886,-0.6208790092301263,0.85030727492877,0.02140462068508718,0.0033018554152288715,0.07773326426659663,0.8264163973903829,0.8266255421716846,0.7793975774466717,0.03252335759870741
deephit,temporal_test,0.2,0.05,2,1,21040084,10.0,9329,0.0449204021929417,0.03296079030764276,1.3628436021610142,-0.11892183441271686,2.0047093690996904,0.01572900777845561,0.01570986743935865,0.02551499808541007,0.823508262767134,0.8231687596038182,0.7793975774466717,0.031094587316079676
deephit,inner_oof,1,0.25,4,3,21056184,10.0,14551,0.045329772761525555,0.041509174627173406,1.092042257372447,-0.06839340888518203,1.0338547916854324,0.00346962610285462,0.0020184957455481323,0.00917691903220641,0.8397807546734397,0.8333858244473238,1.0,0.03636553711727748
deephit,temporal_test,1,0.5,2,1,21040084,10.0,9329,0.046416059862489645,0.03296079030764276,1.408220477399383,-0.3781922533515298,0.9624141047786784,0.013698676129072197,0.004978637582202072,0.04250614947245498,0.8227944645382798,0.8226125189908565,0.7793975774466717,0.031338449393598776
deephit,temporal_test,1,0.5,3,1,21040215,10.0,9329,0.04537374833630367,0.03296079030764276,1.3765977063293493,-0.35886613176241616,0.931794410938067,0.012490986804840901,0.00392943281366076,0.04105656045622707,0.8253355486979573,0.8247036296495501,0.7793975774466717,0.031292435409669264
deephit,temporal_test,0.2,0.5,3,1,21040215,10.0,9329,0.049359351708214295,0.03296079030764276,1.4975172393475387,-0.5757294480656305,0.7888531577210527,0.01735519603612116,0.000987683084763824,0.06885390178863174,0.8254725273574431,0.8254020222845468,0.7793975774466717,0.03222907992121173
deephit,temporal_test,0,0.25,0,1,21039822,10.0,9329,0.18737813443436144,0.03296079030764276,5.684879903832684,-1.80478815069548,1.893841297375384,0.15565971300658046,0.13767876728085815,0.3477325582216951,0.8177678179538226,0.8170829733791319,0.7793975774466717,0.0726837187440496
deephit,temporal_test,0,0.5,3,1,21040215,10.0,9329,0.1596104919311253,0.03296079030764276,4.842435222013343,-1.8074871301306592,1.1097124320254286,0.12833864297753167,0.02923419822516049,0.3568780889449173,0.8125648060008256,0.8107691782708233,0.7793975774466717,0.07059259661325397
deephit,temporal_test,0,0.25,4,1,21040346,10.0,9329,0.2118324622521889,0.03296079030764276,6.4268016717751575,-1.9522134514115965,2.0466175595122063,0.17994779424905982,0.1642803071776049,0.3939237980377191,0.8222654877060445,0.8223825869524226,0.7793975774466717,0.08682808177411987
deephit,inner_oof,0.2,0.05,1,2,21047872,10.0,14551,0.05809996589761016,0.041509174627173406,1.3996897413512006,-0.14098154505112556,2.3038854965184434,0.02286723301392804,0.023538933891949568,0.03594460362090768,0.8324317413557569,0.8261152047077905,1.0,0.0375074063760865
deephit,inner_oof,0.2,0.05,2,3,21055922,10.0,14551,0.062229573389854916,0.041509174627173406,1.4991763615824147,-0.3025164561000845,1.4870865545887346,0.022910633824874117,0.02448168603025938,0.035940753641210854,0.797967779631215,0.792082484420308,1.0,0.038344165472343206
deephit,inner_oof,0.2,0.05,1,1,21039953,10.0,14551,0.06800491798212042,0.041509174627173406,1.6383105323805198,-0.4548988709643379,1.1156323440663616,0.029457277947701758,0.027982362089107427,0.04686117869573869,0.7707529972739752,0.765272793220302,1.0,0.03926631714984735
deephit,inner_oof,1,0.25,3,2,21048134,10.0,14551,0.04504463844502554,0.041509174627173406,1.0851730695588848,-0.07072804477039056,0.9604307852382141,0.0032361119457058286,0.002474645029877454,0.006104922776662414,0.8340410741325842,0.8276354907026228,1.0,0.036638386103873787
deephit,inner_oof,0.2,0.05,4,2,21048265,10.0,14551,0.046592162756917,0.041509174627173406,1.1224545699932102,0.07275635520341808,2.384364374143855,0.018395859283335703,0.01626328362281415,0.026778026553178957,0.8342002623935362,0.8279522968503821,1.0,0.037337373503827716
deephit,temporal_test,0.2,0.05,0,1,21039822,10.0,9329,0.04726396418935202,0.03296079030764276,1.4339451132151015,-0.2223145278551541,1.8141188625545375,0.015521372782183027,0.015129909450483647,0.030161814040966205,0.8232333857674019,0.8227175196438815,0.7793975774466717,0.031112671096325435
deephit,inner_oof,0,0.05,0,2,21047741,10.0,14551,0.19272208541544472,0.041509174627173406,4.64287924649029,-1.4484610570504826,3.5490893417467158,0.15380426345525616,0.15410318371049958,0.18203032830180954,0.8014258804737139,0.7956835104259555,1.0,0.06111560478499937
deephit,inner_oof,1,0.5,4,2,21048265,10.0,14551,0.043096719803002254,0.041509174627173406,1.0382456454527906,-0.04004693981995579,0.930020818655629,0.002544638766548358,0.0017537872714141756,0.003445145483384801,0.8416862061057067,0.8351391245016783,1.0,0.03650144313311286
deephit,temporal_test,0,0.5,1,1,21039953,10.0,9329,0.14939219451677802,0.03296079030764276,4.532421496038515,-1.8164438419911833,0.7802147717328979,0.11874125597969648,0.007145501120177644,0.3569913530500015,0.8041043444854383,0.8043948832348506,0.7793975774466717,0.06990958838890517
deephit,temporal_test,0.2,0.05,4,1,21040346,10.0,9329,0.04645610665099837,0.03296079030764276,1.4094354600540748,-0.17055061436899904,2.0225869781108337,0.016615975425550763,0.017719910015548734,0.027993979060550678,0.8261818794368757,0.8264729873135558,0.7793975774466717,0.03116055594263698
deephit,inner_oof,0.2,0.05,4,3,21056184,10.0,14551,0.04967395970312108,0.041509174627173406,1.1966983239074744,0.011792439803596219,2.258891025465915,0.01882209413854365,0.017630316536893842,0.029472890730956325,0.8352028754077048,0.8287955636912263,1.0,0.03718491874375092
deephit,inner_oof,0,0.05,0,3,21055660,10.0,14551,0.18219032665467474,0.041509174627173406,4.38915801846386,-1.3943516449463045,3.6278350780994133,0.14078230930581082,0.14940827469245932,0.16375349124592153,0.7827334274455282,0.7772498902044724,1.0,0.05836164393067922
deephit,inner_oof,0.2,0.05,0,3,21055660,10.0,14551,0.05602409836835872,0.041509174627173406,1.3496798929768004,-0.11963893681245871,2.176234007588935,0.02629946223587657,0.0228503007740658,0.05378440206531643,0.8268548103344877,0.8207908043935876,1.0,0.037647303655613425
deephit,inner_oof,0.2,0.05,0,2,21047741,10.0,14551,0.060080604549768796,0.041509174627173406,1.4474054251716646,-0.18338911234479974,2.698988905024846,0.02577894510547991,0.027268958785111153,0.04312602199593041,0.824494882946177,0.8181757590767111,1.0,0.03772601150305786
nfg,temporal_test,NA,NA,1,1,21039953,10.0,9329,0.04019574365586913,0.03296079030764276,1.2195018165735172,-0.263282172369433,0.8795572111688185,0.00710549488801139,0.0009988026079962298,0.02505444158170695,0.8227129219595437,0.8224581689494654,0.7793975774466717,0.03103472600204681
nfg,temporal_test,NA,NA,2,1,21040084,10.0,9329,0.03813146246506321,0.03296079030764276,1.15687342776552,-0.21543715639605995,0.8656436452489391,0.005226384598042927,0.00022543237572114627,0.019684597166268726,0.8211668362484398,0.820606179966693,0.7793975774466717,0.031009202651119564
nfg,temporal_test,NA,NA,0,1,21039822,10.0,9329,0.03794245438538785,0.03296079030764276,1.1511390968252957,-0.22668877593880798,0.8351351738958908,0.005864729355354265,0.0013820661354247976,0.01620531523155869,0.8224194803672239,0.8224263011353163,0.7793975774466717,0.031011011443584473
nfg,temporal_test,NA,NA,4,1,21040346,10.0,9329,0.038337179144009505,0.03296079030764276,1.1631146822083358,-0.27880508569004897,0.7978354080059663,0.006760829039736529,0.0010506667337276676,0.021359589708624487,0.8201997655946203,0.8200620115992608,0.7793975774466717,0.03109803761585164
nfg,temporal_test,NA,NA,3,1,21040215,10.0,9329,0.03905531328359934,0.03296079030764276,1.1849022101434084,-0.3270343490763544,0.7740621547327525,0.0076972879321667844,0.0009193220599584828,0.02259093036659912,0.8184744421477289,0.8189099470990833,0.7793975774466717,0.0312888364736932
nfg,inner_oof,NA,NA,3,3,21056053,10.0,14551,0.03890805830315212,0.041509174627173406,0.9373363516045798,0.01343078724159029,0.8770494465393028,0.004067875525900814,0.0018740737254903106,0.00998161935178854,0.8418643283917309,0.8352731802212088,1.0,0.03633824232550789
nfg,inner_oof,NA,NA,1,3,21055791,10.0,14551,0.04037117589697581,0.041509174627173406,0.9725844047630708,-0.04068967001015927,0.8769260486508631,0.003920083201328702,0.002187243670142558,0.006842044816778081,0.837887708292082,0.8314624996702357,1.0,0.03634023879162797
nfg,inner_oof,NA,NA,0,1,21039822,10.0,14551,0.04096578336601858,0.041509174627173406,0.9869091287399605,-0.0111993743741055,0.9378729528660549,0.0018589380242228209,0.0009329052145763406,0.0037053894703023005,0.8386654278234964,0.832129640422698,1.0,0.0362799980953904
nfg,inner_oof,NA,NA,4,1,21040346,10.0,14551,0.0396150876974802,0.041509174627173406,0.9543694388841625,0.004385318142771087,0.9184829926260841,0.0029049800741517058,0.002297099914358447,0.005041606759874306,0.8352383692854264,0.828878193614578,1.0,0.036390649283725124
nfg,inner_oof,NA,NA,2,2,21048003,10.0,14551,0.03898654083411944,0.041509174627173406,0.9392270789358804,0.016013312807093595,0.910203045661434,0.0033078223647965105,0.0022656918651412505,0.006681549410149645,0.8334811255666557,0.8270044351698521,1.0,0.03641865397189877
nfg,inner_oof,NA,NA,4,3,21056184,10.0,14551,0.03798165737380781,0.041509174627173406,0.9150183715997968,0.062313279116837345,0.9115518394184832,0.004040486326725061,0.0017534223465336396,0.010998386223426304,0.8401210329359443,0.8337263387587451,1.0,0.036276225772473546
nfg,inner_oof,NA,NA,3,2,21048134,10.0,14551,0.04012697823247496,0.041509174627173406,0.9667014242727531,-0.017639955794586028,0.8716361217069084,0.0038008269617616983,0.000940866760022474,0.009223637914392846,0.8379916376898923,0.8315529742065639,1.0,0.03638475823496078
nfg,inner_oof,NA,NA,2,1,21040084,10.0,14551,0.039360329307399425,0.041509174627173406,0.9482320393244517,0.014174497755366023,0.8966194373453665,0.0033758167378150263,0.001610561023524526,0.008229442552179944,0.8378174327883658,0.831161324640185,1.0,0.036394803247826804
nfg,inner_oof,NA,NA,2,3,21055922,10.0,14551,0.03888525193530405,0.041509174627173406,0.9367869220374322,0.006682296211059381,0.8379627475633344,0.00522017054936403,0.001024008428819223,0.014239387132956027,0.8353930466187749,0.8290470561724262,1.0,0.03659776621233535
nfg,inner_oof,NA,NA,4,2,21048265,10.0,14551,0.038960954474658645,0.041509174627173406,0.9386106764250955,0.011520224430515895,0.88136728628609,0.003957814961622197,0.002064978618333213,0.009392019587947442,0.8402194423828714,0.8339015351152188,1.0,0.036331294936686215
nfg,inner_oof,NA,NA,0,2,21047741,10.0,14551,0.03827655882713922,0.041509174627173406,0.9221228600889115,0.05194765314329202,0.8969706000523793,0.004113168963171068,0.0016469197139331593,0.011127959990659742,0.8399259946714074,0.8334392259238078,1.0,0.036335245990303904
nfg,inner_oof,NA,NA,3,1,21040215,10.0,14551,0.04033415373066036,0.041509174627173406,0.9716925015477462,-0.03953811887990952,0.8485029113204183,0.00431720587228284,0.0014893349715944249,0.009845406642000065,0.8350124074250818,0.8285469766222399,1.0,0.036502966113171796
nfg,inner_oof,NA,NA,0,3,21055660,10.0,14551,0.040748107872993274,0.041509174627173406,0.9816650954634518,-0.011958392321131685,0.9250872505024001,0.002220438307409794,0.0009557703863617428,0.004809605035780318,0.8416315407856706,0.8350742757010731,1.0,0.03617037795287862
nfg,inner_oof,NA,NA,1,2,21047872,10.0,14551,0.039066132850511234,0.041509174627173406,0.9411445349466702,0.0036435358174975166,0.8850858294082775,0.003742440211765038,0.0020403463217166795,0.008338337122813955,0.8350508096640213,0.8286050848665096,1.0,0.036413596926783316
nfg,inner_oof,NA,NA,1,1,21039953,10.0,14551,0.04086613189757638,0.041509174627173406,0.9845084192742279,-0.01887138578107817,0.9155792481300676,0.00239059943034519,0.0009625460302326028,0.00512203684604795,0.8385631009920717,0.8321124403823941,1.0,0.03635481419582437
deephit,inner_oof,1,0.05,2,3,21055922,10.0,14551,0.043041105733368556,0.041509174627173406,1.0369058435864993,0.02061948789782947,1.0410773509356892,0.00265220105160535,0.002811152827114109,0.0032981982920413655,0.8398313245460464,0.8334797273700638,1.0,0.03630532119373878
deephit,inner_oof,0,0.1,2,1,21040084,10.0,14551,0.20043271713855984,0.041509174627173406,4.828636534905932,-1.4585027729074915,3.947312577419375,0.15830413247047176,0.17708154385713387,0.21813696020696127,0.8394343035626357,0.8327582554092093,1.0,0.06532285276232938
deephit,inner_oof,1,0.25,2,1,21040084,10.0,14551,0.04806685442780734,0.041509174627173406,1.1579814549321594,-0.11918438054714596,1.0154013765678906,0.00605072852618892,0.0037409402023852456,0.01451113882137528,0.8405235145159277,0.8338190795165998,1.0,0.036529317665054795
