panel,layer,model,family,x,y,lo,hi,flag_sparse,n,n_events,at_risk_fraction,split,horizon_y
A,smooth,csc_cox,competing,0.0240700103833054,0.0169079707659307,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0253050335884387,0.0185508544210326,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0265782838343739,0.0202498772893577,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0278712829428364,0.0219724855213168,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0292344626123806,0.0237807027895678,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0307337082356412,0.0257525663324988,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0323880423788619,0.0279047113228479,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0342315644168889,0.030261051729924,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0358644896333633,0.0323106516903762,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0375306415617836,0.0343576335007396,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0393329201311284,0.0365265488874087,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0413188661746184,0.0388597320526695,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0434351431814718,0.0412717223768775,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0453743768340986,0.0434173388402668,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.047403540128729,0.0456033943718071,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0496314972792362,0.0479267285371618,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0521540343764456,0.0504667861821919,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0549632259491064,0.0531910688888594,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0577713762865256,0.0558093471271868,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0602733434374366,0.0580572315383821,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0629574434923993,0.060389023071627,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.065828690195145,0.0627958326945683,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0690787343986895,0.0654206833855732,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.073048805884845,0.0684978544987747,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0768803912930379,0.0713438936484684,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0806807159290232,0.0740624483865811,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0852931778043448,0.0772376031383526,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0899262140577891,0.0803069850567586,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0951970859749576,0.0836751157149252,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.1007460558177628,0.0870991532123729,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.106826032181542,0.0907363655559722,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.1134466610080902,0.0945793441236504,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.1202120354368221,0.0984225349880061,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.1260601390740945,0.1016879739200878,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.1335229038833028,0.1057980434720555,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.1415029727448434,0.1101181534087881,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.1494491682452554,0.114356744293448,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.1589373995545009,0.119343709471001,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.1715590046523179,0.1258611076137019,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.1856623133633382,0.1330047598475107,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.2081367461447615,0.1441402642952085,,,False,,,,temporal,10
A,decile,csc_cox,competing,0.0016879891094594,0.0006430868167202,0.0,0.0021266523758485,True,933.0,0.6,0.7117899249732047,temporal,10
A,decile,csc_cox,competing,0.0032224809318649,0.0041443372633083,0.0006055734190782,0.0085593068953197,True,933.0,3.8666666666666663,0.7452661664880315,temporal,10
A,decile,csc_cox,competing,0.0052447654852031,0.0027251017339794,0.0,0.0065168220460989,True,933.0,2.466666666666667,0.754269381922115,temporal,10
A,decile,csc_cox,competing,0.008329876800408,0.0037010675235322,0.0004626652375848,0.008018518392209,True,933.0,3.433333333333333,0.7665594855305466,temporal,10
A,decile,csc_cox,competing,0.0134571288264052,0.0097780581447752,0.004042966625302,0.0164600350731073,True,932.0,8.933333333333334,0.7672031473533619,temporal,10
A,decile,csc_cox,competing,0.021645895985082,0.0114688310930109,0.0050015887951624,0.0190231050815388,True,933.0,10.333333333333334,0.7522686673812076,temporal,10
A,decile,csc_cox,competing,0.0351943426587779,0.0272663885114551,0.0173748384246316,0.0380895024509431,False,933.0,25.33333333333333,0.7765987852804573,temporal,10
A,decile,csc_cox,competing,0.0565573386950638,0.063934226420463,0.0485874985751795,0.0799734978998863,False,933.0,59.266666666666666,0.8287245444801715,temporal,10
A,decile,csc_cox,competing,0.0942390755565717,0.0692121319172677,0.0531997267545582,0.086161691246143,False,933.0,62.6,0.8182207931404073,temporal,10
A,decile,csc_cox,competing,0.1822342165183507,0.136440691619154,0.1152237580902495,0.1587320259996628,False,933.0,126.16666666666669,0.8730618077884958,temporal,10
B,smooth,rsf_naive,naive,6.599700670778052e-05,2.038919576488792e-05,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0002003277279513,6.78283377851511e-05,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0003328522139061,0.0001280995374667,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0004581496331518,0.0001879263928607,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0005790877647301,0.0002532714987507,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0006967297172817,0.0003121366714097,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0008123776704419,0.0003832960661688,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0009280007346004,0.0004530993505347,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0010474965111117,0.0005224608691486,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0011698129806193,0.0006075276285772,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0012939677610431,0.0006729436412699,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.001419793193935,0.000765702673288,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0015518104605557,0.0008610042375238,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0016914295312416,0.000936374682389,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0018337631775787,0.0010368024419669,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0019853210459022,0.0011574745834479,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0021474225400244,0.0012361667649263,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0023158981950009,0.0013783354511662,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0024903729485991,0.0015128867887254,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0026678129834293,0.0016266409228401,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0028584472845183,0.0017737341755093,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0030538337650412,0.0019089010079886,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0032561045736382,0.0020893971986548,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0034672118756758,0.0022760457569422,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0036840968829372,0.002440080756357,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0039123655293841,0.0025893054025346,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0041630449624225,0.0028162174759104,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0044080847535589,0.0030627710230745,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0046766362275326,0.0032297677301832,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0049564752045096,0.0034518146406816,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0052551327365072,0.0037130996446515,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0055794295451321,0.0039575094231927,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0059054754334534,0.0042959148488247,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0062479536597824,0.0045012440448706,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0066169207072926,0.0048510933056728,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0070031231033065,0.0051885253463268,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0074152142985145,0.005540418052794,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.007851241711877,0.0059225955153443,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0083325615710369,0.0063339206954086,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0088271307390305,0.0067602434142411,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0093812496246681,0.0072322641431773,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0099510181119187,0.0077311311295166,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0105667482734545,0.0082500709711839,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0112048855514278,0.0088034989389141,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0118768406566549,0.0094048847796203,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0126284276710776,0.009980635713967,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0134153302150461,0.0107049244903328,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0142390097092583,0.0114016184270663,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0151270593604273,0.0121489615636104,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0160730704712823,0.0129334483826013,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0170636969195803,0.0137681331533293,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0181018476535737,0.0146213695424589,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0192412133790481,0.0155246806811172,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0204302155936619,0.0164920352432898,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0216800973161974,0.0174938828514434,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0230004655280499,0.0185489103147764,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0244123090137596,0.0196548940462679,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0258145740274503,0.020773804233837,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0273288997641672,0.0218916983487882,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0289038106886046,0.0230921303471625,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0305359186755507,0.0243169977335612,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0322244101137738,0.0255847538533063,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.034033648251468,0.02689175017133,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0360081530732786,0.0283207062065427,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0380559279273587,0.0297454702540202,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0401874326095923,0.0313363246402346,,,False,,,,temporal,10
B,smooth,rsf_naive,naive,0.0425193609016504,0.0328798367037425,,,False,,,,temporal,10
